S No,Norms,State,Year,Vehicle Class,Value
9,EURO 6,Maharashtra(59),2025,Excavator (NT),0
10,EURO 6D,Maharashtra(59),2025,Excavator (NT),0
11,NOT AVAILABLE,Maharashtra(59),2025,Excavator (NT),0
12,TREM STAGE IV,Maharashtra(59),2025,Excavator (NT),0
13,TREM STAGE V,Maharashtra(59),2025,Excavator (NT),0
1,BHARAT STAGE III,Maharashtra(59),2025,Bulldozer,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Bulldozer,0
3,BHARAT STAGE IV,Maharashtra(59),2025,Bulldozer,0
4,BHARAT STAGE VI,Maharashtra(59),2025,Bulldozer,0
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Bulldozer,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Bulldozer,0
7,CEV STAGE IV,Maharashtra(59),2025,Bulldozer,0
8,CEV STAGE V,Maharashtra(59),2025,Bulldozer,0
9,EURO 6,Maharashtra(59),2025,Bulldozer,0
10,EURO 6D,Maharashtra(59),2025,Bulldozer,0
11,NOT AVAILABLE,Maharashtra(59),2025,Bulldozer,0
12,TREM STAGE IV,Maharashtra(59),2025,Bulldozer,0
13,TREM STAGE V,Maharashtra(59),2025,Bulldozer,0
1,BHARAT STAGE III,Maharashtra(59),2025,Harvester,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Harvester,5
3,BHARAT STAGE IV,Maharashtra(59),2025,Harvester,0
4,BHARAT STAGE VI,Maharashtra(59),2025,Harvester,0
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Harvester,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Harvester,14
7,CEV STAGE IV,Maharashtra(59),2025,Harvester,3
8,CEV STAGE V,Maharashtra(59),2025,Harvester,0
9,EURO 6,Maharashtra(59),2025,Harvester,0
10,EURO 6D,Maharashtra(59),2025,Harvester,0
11,NOT AVAILABLE,Maharashtra(59),2025,Harvester,0
12,TREM STAGE IV,Maharashtra(59),2025,Harvester,"1,374"
13,TREM STAGE V,Maharashtra(59),2025,Harvester,424
1,BHARAT STAGE III,Maharashtra(59),2025,Trailer (Agricultural),0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Trailer (Agricultural),0
3,BHARAT STAGE IV,Maharashtra(59),2025,Trailer (Agricultural),0
4,BHARAT STAGE VI,Maharashtra(59),2025,Trailer (Agricultural),0
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Trailer (Agricultural),0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Trailer (Agricultural),0
7,CEV STAGE IV,Maharashtra(59),2025,Trailer (Agricultural),0
8,CEV STAGE V,Maharashtra(59),2025,Trailer (Agricultural),0
9,EURO 6,Maharashtra(59),2025,Trailer (Agricultural),0
10,EURO 6D,Maharashtra(59),2025,Trailer (Agricultural),0
11,NOT AVAILABLE,Maharashtra(59),2025,Trailer (Agricultural),"18,786"
12,TREM STAGE IV,Maharashtra(59),2025,Trailer (Agricultural),0
13,TREM STAGE V,Maharashtra(59),2025,Trailer (Agricultural),0
1,BHARAT STAGE III,Maharashtra(59),2025,Earth Moving Equipment,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Earth Moving Equipment,1
3,BHARAT STAGE IV,Maharashtra(59),2025,Earth Moving Equipment,0
4,BHARAT STAGE VI,Maharashtra(59),2025,Earth Moving Equipment,0
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Earth Moving Equipment,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Earth Moving Equipment,0
7,CEV STAGE IV,Maharashtra(59),2025,Earth Moving Equipment,74
8,CEV STAGE V,Maharashtra(59),2025,Earth Moving Equipment,23
9,EURO 6,Maharashtra(59),2025,Earth Moving Equipment,0
10,EURO 6D,Maharashtra(59),2025,Earth Moving Equipment,0
11,NOT AVAILABLE,Maharashtra(59),2025,Earth Moving Equipment,0
12,TREM STAGE IV,Maharashtra(59),2025,Earth Moving Equipment,0
13,TREM STAGE V,Maharashtra(59),2025,Earth Moving Equipment,0
1,BHARAT STAGE III,Maharashtra(59),2025,Trailer For Personal Use,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Trailer For Personal Use,0
3,BHARAT STAGE IV,Maharashtra(59),2025,Trailer For Personal Use,0
4,BHARAT STAGE VI,Maharashtra(59),2025,Trailer For Personal Use,0
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Trailer For Personal Use,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Trailer For Personal Use,0
7,CEV STAGE IV,Maharashtra(59),2025,Trailer For Personal Use,0
8,CEV STAGE V,Maharashtra(59),2025,Trailer For Personal Use,0
9,EURO 6,Maharashtra(59),2025,Trailer For Personal Use,0
10,EURO 6D,Maharashtra(59),2025,Trailer For Personal Use,0
11,NOT AVAILABLE,Maharashtra(59),2025,Trailer For Personal Use,61
12,TREM STAGE IV,Maharashtra(59),2025,Trailer For Personal Use,0
13,TREM STAGE V,Maharashtra(59),2025,Trailer For Personal Use,0
1,BHARAT STAGE III,Maharashtra(59),2025,Quadricycle (Private),0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Quadricycle (Private),0
3,BHARAT STAGE IV,Maharashtra(59),2025,Quadricycle (Private),0
4,BHARAT STAGE VI,Maharashtra(59),2025,Quadricycle (Private),0
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Quadricycle (Private),0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Quadricycle (Private),0
7,CEV STAGE IV,Maharashtra(59),2025,Quadricycle (Private),0
8,CEV STAGE V,Maharashtra(59),2025,Quadricycle (Private),0
9,EURO 6,Maharashtra(59),2025,Quadricycle (Private),0
10,EURO 6D,Maharashtra(59),2025,Quadricycle (Private),0
11,NOT AVAILABLE,Maharashtra(59),2025,Quadricycle (Private),0
12,TREM STAGE IV,Maharashtra(59),2025,Quadricycle (Private),0
13,TREM STAGE V,Maharashtra(59),2025,Quadricycle (Private),0
1,BHARAT STAGE III,Maharashtra(59),2025,Armoured/Specialised Vehicle,3
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Armoured/Specialised Vehicle,0
3,BHARAT STAGE IV,Maharashtra(59),2025,Armoured/Specialised Vehicle,0
4,BHARAT STAGE VI,Maharashtra(59),2025,Armoured/Specialised Vehicle,8
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Armoured/Specialised Vehicle,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Armoured/Specialised Vehicle,0
7,CEV STAGE IV,Maharashtra(59),2025,Armoured/Specialised Vehicle,0
8,CEV STAGE V,Maharashtra(59),2025,Armoured/Specialised Vehicle,0
9,EURO 6,Maharashtra(59),2025,Armoured/Specialised Vehicle,0
10,EURO 6D,Maharashtra(59),2025,Armoured/Specialised Vehicle,0
11,NOT AVAILABLE,Maharashtra(59),2025,Armoured/Specialised Vehicle,0
12,TREM STAGE IV,Maharashtra(59),2025,Armoured/Specialised Vehicle,0
13,TREM STAGE V,Maharashtra(59),2025,Armoured/Specialised Vehicle,0
1,BHARAT STAGE III,Maharashtra(59),2025,Motor Caravan,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Motor Caravan,0
3,BHARAT STAGE IV,Maharashtra(59),2025,Motor Caravan,0
4,BHARAT STAGE VI,Maharashtra(59),2025,Motor Caravan,0
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Motor Caravan,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Motor Caravan,0
7,CEV STAGE IV,Maharashtra(59),2025,Motor Caravan,0
8,CEV STAGE V,Maharashtra(59),2025,Motor Caravan,0
9,EURO 6,Maharashtra(59),2025,Motor Caravan,0
10,EURO 6D,Maharashtra(59),2025,Motor Caravan,0
11,NOT AVAILABLE,Maharashtra(59),2025,Motor Caravan,0
12,TREM STAGE IV,Maharashtra(59),2025,Motor Caravan,0
13,TREM STAGE V,Maharashtra(59),2025,Motor Caravan,0
1,BHARAT STAGE III,Maharashtra(59),2025,Motor Cycle/Scooter-SideCar(T),0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Motor Cycle/Scooter-SideCar(T),0
3,BHARAT STAGE IV,Maharashtra(59),2025,Motor Cycle/Scooter-SideCar(T),0
4,BHARAT STAGE VI,Maharashtra(59),2025,Motor Cycle/Scooter-SideCar(T),0
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Motor Cycle/Scooter-SideCar(T),0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Motor Cycle/Scooter-SideCar(T),0
7,CEV STAGE IV,Maharashtra(59),2025,Motor Cycle/Scooter-SideCar(T),0
8,CEV STAGE V,Maharashtra(59),2025,Motor Cycle/Scooter-SideCar(T),0
9,EURO 6,Maharashtra(59),2025,Motor Cycle/Scooter-SideCar(T),0
10,EURO 6D,Maharashtra(59),2025,Motor Cycle/Scooter-SideCar(T),0
11,NOT AVAILABLE,Maharashtra(59),2025,Motor Cycle/Scooter-SideCar(T),0
12,TREM STAGE IV,Maharashtra(59),2025,Motor Cycle/Scooter-SideCar(T),0
13,TREM STAGE V,Maharashtra(59),2025,Motor Cycle/Scooter-SideCar(T),0
1,BHARAT STAGE III,Maharashtra(59),2025,Motor Cycle/Scooter-With Trailer,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Motor Cycle/Scooter-With Trailer,0
3,BHARAT STAGE IV,Maharashtra(59),2025,Motor Cycle/Scooter-With Trailer,0
4,BHARAT STAGE VI,Maharashtra(59),2025,Motor Cycle/Scooter-With Trailer,0
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Motor Cycle/Scooter-With Trailer,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Motor Cycle/Scooter-With Trailer,0
7,CEV STAGE IV,Maharashtra(59),2025,Motor Cycle/Scooter-With Trailer,0
8,CEV STAGE V,Maharashtra(59),2025,Motor Cycle/Scooter-With Trailer,0
9,EURO 6,Maharashtra(59),2025,Motor Cycle/Scooter-With Trailer,0
10,EURO 6D,Maharashtra(59),2025,Motor Cycle/Scooter-With Trailer,0
11,NOT AVAILABLE,Maharashtra(59),2025,Motor Cycle/Scooter-With Trailer,0
12,TREM STAGE IV,Maharashtra(59),2025,Motor Cycle/Scooter-With Trailer,0
13,TREM STAGE V,Maharashtra(59),2025,Motor Cycle/Scooter-With Trailer,0
1,BHARAT STAGE III,Maharashtra(59),2025,Motor Cycle/Scooter-Used For Hire,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Motor Cycle/Scooter-Used For Hire,0
3,BHARAT STAGE IV,Maharashtra(59),2025,Motor Cycle/Scooter-Used For Hire,0
4,BHARAT STAGE VI,Maharashtra(59),2025,Motor Cycle/Scooter-Used For Hire,35
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Motor Cycle/Scooter-Used For Hire,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Motor Cycle/Scooter-Used For Hire,0
7,CEV STAGE IV,Maharashtra(59),2025,Motor Cycle/Scooter-Used For Hire,0
8,CEV STAGE V,Maharashtra(59),2025,Motor Cycle/Scooter-Used For Hire,0
9,EURO 6,Maharashtra(59),2025,Motor Cycle/Scooter-Used For Hire,0
10,EURO 6D,Maharashtra(59),2025,Motor Cycle/Scooter-Used For Hire,0
11,NOT AVAILABLE,Maharashtra(59),2025,Motor Cycle/Scooter-Used For Hire,100
12,TREM STAGE IV,Maharashtra(59),2025,Motor Cycle/Scooter-Used For Hire,0
13,TREM STAGE V,Maharashtra(59),2025,Motor Cycle/Scooter-Used For Hire,0
1,BHARAT STAGE III,Maharashtra(59),2025,e-Rickshaw with Cart (G),0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,e-Rickshaw with Cart (G),0
3,BHARAT STAGE IV,Maharashtra(59),2025,e-Rickshaw with Cart (G),0
4,BHARAT STAGE VI,Maharashtra(59),2025,e-Rickshaw with Cart (G),0
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,e-Rickshaw with Cart (G),0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,e-Rickshaw with Cart (G),0
7,CEV STAGE IV,Maharashtra(59),2025,e-Rickshaw with Cart (G),0
8,CEV STAGE V,Maharashtra(59),2025,e-Rickshaw with Cart (G),0
9,EURO 6,Maharashtra(59),2025,e-Rickshaw with Cart (G),0
10,EURO 6D,Maharashtra(59),2025,e-Rickshaw with Cart (G),0
11,NOT AVAILABLE,Maharashtra(59),2025,e-Rickshaw with Cart (G),"2,825"
12,TREM STAGE IV,Maharashtra(59),2025,e-Rickshaw with Cart (G),0
13,TREM STAGE V,Maharashtra(59),2025,e-Rickshaw with Cart (G),0
1,BHARAT STAGE III,Maharashtra(59),2025,e-Rickshaw(P),0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,e-Rickshaw(P),0
3,BHARAT STAGE IV,Maharashtra(59),2025,e-Rickshaw(P),0
4,BHARAT STAGE VI,Maharashtra(59),2025,e-Rickshaw(P),0
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,e-Rickshaw(P),0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,e-Rickshaw(P),0
7,CEV STAGE IV,Maharashtra(59),2025,e-Rickshaw(P),0
8,CEV STAGE V,Maharashtra(59),2025,e-Rickshaw(P),0
9,EURO 6,Maharashtra(59),2025,e-Rickshaw(P),0
10,EURO 6D,Maharashtra(59),2025,e-Rickshaw(P),0
11,NOT AVAILABLE,Maharashtra(59),2025,e-Rickshaw(P),"3,252"
12,TREM STAGE IV,Maharashtra(59),2025,e-Rickshaw(P),0
13,TREM STAGE V,Maharashtra(59),2025,e-Rickshaw(P),0
1,BHARAT STAGE III,Maharashtra(59),2025,Luxury Cab,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Luxury Cab,0
3,BHARAT STAGE IV,Maharashtra(59),2025,Luxury Cab,0
4,BHARAT STAGE VI,Maharashtra(59),2025,Luxury Cab,0
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Luxury Cab,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Luxury Cab,0
7,CEV STAGE IV,Maharashtra(59),2025,Luxury Cab,0
8,CEV STAGE V,Maharashtra(59),2025,Luxury Cab,0
9,EURO 6,Maharashtra(59),2025,Luxury Cab,0
10,EURO 6D,Maharashtra(59),2025,Luxury Cab,0
11,NOT AVAILABLE,Maharashtra(59),2025,Luxury Cab,0
12,TREM STAGE IV,Maharashtra(59),2025,Luxury Cab,0
13,TREM STAGE V,Maharashtra(59),2025,Luxury Cab,0
1,BHARAT STAGE III,Maharashtra(59),2025,Three Wheeler (Passenger),0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Three Wheeler (Passenger),0
3,BHARAT STAGE IV,Maharashtra(59),2025,Three Wheeler (Passenger),3
4,BHARAT STAGE VI,Maharashtra(59),2025,Three Wheeler (Passenger),"65,721"
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Three Wheeler (Passenger),0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Three Wheeler (Passenger),0
7,CEV STAGE IV,Maharashtra(59),2025,Three Wheeler (Passenger),0
8,CEV STAGE V,Maharashtra(59),2025,Three Wheeler (Passenger),0
9,EURO 6,Maharashtra(59),2025,Three Wheeler (Passenger),0
10,EURO 6D,Maharashtra(59),2025,Three Wheeler (Passenger),0
11,NOT AVAILABLE,Maharashtra(59),2025,Three Wheeler (Passenger),"8,014"
12,TREM STAGE IV,Maharashtra(59),2025,Three Wheeler (Passenger),0
13,TREM STAGE V,Maharashtra(59),2025,Three Wheeler (Passenger),0
1,BHARAT STAGE III,Maharashtra(59),2025,Three Wheeler (Goods),0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Three Wheeler (Goods),0
3,BHARAT STAGE IV,Maharashtra(59),2025,Three Wheeler (Goods),0
4,BHARAT STAGE VI,Maharashtra(59),2025,Three Wheeler (Goods),"12,992"
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Three Wheeler (Goods),0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Three Wheeler (Goods),0
7,CEV STAGE IV,Maharashtra(59),2025,Three Wheeler (Goods),0
8,CEV STAGE V,Maharashtra(59),2025,Three Wheeler (Goods),0
9,EURO 6,Maharashtra(59),2025,Three Wheeler (Goods),0
10,EURO 6D,Maharashtra(59),2025,Three Wheeler (Goods),0
11,NOT AVAILABLE,Maharashtra(59),2025,Three Wheeler (Goods),"1,693"
12,TREM STAGE IV,Maharashtra(59),2025,Three Wheeler (Goods),0
13,TREM STAGE V,Maharashtra(59),2025,Three Wheeler (Goods),0
1,BHARAT STAGE III,Maharashtra(59),2025,Goods Carrier,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Goods Carrier,0
3,BHARAT STAGE IV,Maharashtra(59),2025,Goods Carrier,2
4,BHARAT STAGE VI,Maharashtra(59),2025,Goods Carrier,"1,32,819"
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Goods Carrier,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Goods Carrier,0
7,CEV STAGE IV,Maharashtra(59),2025,Goods Carrier,0
8,CEV STAGE V,Maharashtra(59),2025,Goods Carrier,0
9,EURO 6,Maharashtra(59),2025,Goods Carrier,0
10,EURO 6D,Maharashtra(59),2025,Goods Carrier,0
11,NOT AVAILABLE,Maharashtra(59),2025,Goods Carrier,"2,363"
12,TREM STAGE IV,Maharashtra(59),2025,Goods Carrier,0
13,TREM STAGE V,Maharashtra(59),2025,Goods Carrier,0
1,BHARAT STAGE III,Maharashtra(59),2025,Power Tiller (Commercial),0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Power Tiller (Commercial),0
3,BHARAT STAGE IV,Maharashtra(59),2025,Power Tiller (Commercial),0
4,BHARAT STAGE VI,Maharashtra(59),2025,Power Tiller (Commercial),0
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Power Tiller (Commercial),0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Power Tiller (Commercial),0
7,CEV STAGE IV,Maharashtra(59),2025,Power Tiller (Commercial),0
8,CEV STAGE V,Maharashtra(59),2025,Power Tiller (Commercial),0
9,EURO 6,Maharashtra(59),2025,Power Tiller (Commercial),0
10,EURO 6D,Maharashtra(59),2025,Power Tiller (Commercial),0
11,NOT AVAILABLE,Maharashtra(59),2025,Power Tiller (Commercial),0
12,TREM STAGE IV,Maharashtra(59),2025,Power Tiller (Commercial),0
13,TREM STAGE V,Maharashtra(59),2025,Power Tiller (Commercial),0
1,BHARAT STAGE III,Maharashtra(59),2025,Tractor (Commercial),0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Tractor (Commercial),0
3,BHARAT STAGE IV,Maharashtra(59),2025,Tractor (Commercial),0
4,BHARAT STAGE VI,Maharashtra(59),2025,Tractor (Commercial),0
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Tractor (Commercial),0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Tractor (Commercial),64
7,CEV STAGE IV,Maharashtra(59),2025,Tractor (Commercial),0
8,CEV STAGE V,Maharashtra(59),2025,Tractor (Commercial),0
9,EURO 6,Maharashtra(59),2025,Tractor (Commercial),0
10,EURO 6D,Maharashtra(59),2025,Tractor (Commercial),0
11,NOT AVAILABLE,Maharashtra(59),2025,Tractor (Commercial),147
12,TREM STAGE IV,Maharashtra(59),2025,Tractor (Commercial),6
13,TREM STAGE V,Maharashtra(59),2025,Tractor (Commercial),0
1,BHARAT STAGE III,Maharashtra(59),2025,Mobile Clinic,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Mobile Clinic,0
3,BHARAT STAGE IV,Maharashtra(59),2025,Mobile Clinic,0
4,BHARAT STAGE VI,Maharashtra(59),2025,Mobile Clinic,31
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Mobile Clinic,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Mobile Clinic,0
7,CEV STAGE IV,Maharashtra(59),2025,Mobile Clinic,0
8,CEV STAGE V,Maharashtra(59),2025,Mobile Clinic,0
9,EURO 6,Maharashtra(59),2025,Mobile Clinic,0
10,EURO 6D,Maharashtra(59),2025,Mobile Clinic,0
11,NOT AVAILABLE,Maharashtra(59),2025,Mobile Clinic,0
12,TREM STAGE IV,Maharashtra(59),2025,Mobile Clinic,0
13,TREM STAGE V,Maharashtra(59),2025,Mobile Clinic,0
1,BHARAT STAGE III,Maharashtra(59),2025,X-Ray Van,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,X-Ray Van,0
3,BHARAT STAGE IV,Maharashtra(59),2025,X-Ray Van,0
4,BHARAT STAGE VI,Maharashtra(59),2025,X-Ray Van,0
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,X-Ray Van,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,X-Ray Van,0
7,CEV STAGE IV,Maharashtra(59),2025,X-Ray Van,0
8,CEV STAGE V,Maharashtra(59),2025,X-Ray Van,0
9,EURO 6,Maharashtra(59),2025,X-Ray Van,0
10,EURO 6D,Maharashtra(59),2025,X-Ray Van,0
11,NOT AVAILABLE,Maharashtra(59),2025,X-Ray Van,0
12,TREM STAGE IV,Maharashtra(59),2025,X-Ray Van,0
13,TREM STAGE V,Maharashtra(59),2025,X-Ray Van,0
1,BHARAT STAGE III,Maharashtra(59),2025,Library Van,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Library Van,0
3,BHARAT STAGE IV,Maharashtra(59),2025,Library Van,0
4,BHARAT STAGE VI,Maharashtra(59),2025,Library Van,9
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Library Van,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Library Van,0
7,CEV STAGE IV,Maharashtra(59),2025,Library Van,0
8,CEV STAGE V,Maharashtra(59),2025,Library Van,0
9,EURO 6,Maharashtra(59),2025,Library Van,0
10,EURO 6D,Maharashtra(59),2025,Library Van,0
11,NOT AVAILABLE,Maharashtra(59),2025,Library Van,0
12,TREM STAGE IV,Maharashtra(59),2025,Library Van,0
13,TREM STAGE V,Maharashtra(59),2025,Library Van,0
1,BHARAT STAGE III,Maharashtra(59),2025,Mobile Workshop,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Mobile Workshop,0
3,BHARAT STAGE IV,Maharashtra(59),2025,Mobile Workshop,0
4,BHARAT STAGE VI,Maharashtra(59),2025,Mobile Workshop,4
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Mobile Workshop,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Mobile Workshop,0
7,CEV STAGE IV,Maharashtra(59),2025,Mobile Workshop,0
8,CEV STAGE V,Maharashtra(59),2025,Mobile Workshop,0
9,EURO 6,Maharashtra(59),2025,Mobile Workshop,0
10,EURO 6D,Maharashtra(59),2025,Mobile Workshop,0
11,NOT AVAILABLE,Maharashtra(59),2025,Mobile Workshop,0
12,TREM STAGE IV,Maharashtra(59),2025,Mobile Workshop,0
13,TREM STAGE V,Maharashtra(59),2025,Mobile Workshop,0
1,BHARAT STAGE III,Maharashtra(59),2025,Mobile Canteen,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Mobile Canteen,0
3,BHARAT STAGE IV,Maharashtra(59),2025,Mobile Canteen,0
4,BHARAT STAGE VI,Maharashtra(59),2025,Mobile Canteen,0
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Mobile Canteen,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Mobile Canteen,0
7,CEV STAGE IV,Maharashtra(59),2025,Mobile Canteen,0
8,CEV STAGE V,Maharashtra(59),2025,Mobile Canteen,0
9,EURO 6,Maharashtra(59),2025,Mobile Canteen,0
10,EURO 6D,Maharashtra(59),2025,Mobile Canteen,0
11,NOT AVAILABLE,Maharashtra(59),2025,Mobile Canteen,0
12,TREM STAGE IV,Maharashtra(59),2025,Mobile Canteen,0
13,TREM STAGE V,Maharashtra(59),2025,Mobile Canteen,0
1,BHARAT STAGE III,Maharashtra(59),2025,Private Service Vehicle,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Private Service Vehicle,0
3,BHARAT STAGE IV,Maharashtra(59),2025,Private Service Vehicle,0
4,BHARAT STAGE VI,Maharashtra(59),2025,Private Service Vehicle,19
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Private Service Vehicle,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Private Service Vehicle,0
7,CEV STAGE IV,Maharashtra(59),2025,Private Service Vehicle,0
8,CEV STAGE V,Maharashtra(59),2025,Private Service Vehicle,0
9,EURO 6,Maharashtra(59),2025,Private Service Vehicle,0
10,EURO 6D,Maharashtra(59),2025,Private Service Vehicle,0
11,NOT AVAILABLE,Maharashtra(59),2025,Private Service Vehicle,0
12,TREM STAGE IV,Maharashtra(59),2025,Private Service Vehicle,0
13,TREM STAGE V,Maharashtra(59),2025,Private Service Vehicle,0
1,BHARAT STAGE III,Maharashtra(59),2025,Maxi Cab,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Maxi Cab,0
3,BHARAT STAGE IV,Maharashtra(59),2025,Maxi Cab,0
4,BHARAT STAGE VI,Maharashtra(59),2025,Maxi Cab,3
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Maxi Cab,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Maxi Cab,0
7,CEV STAGE IV,Maharashtra(59),2025,Maxi Cab,0
8,CEV STAGE V,Maharashtra(59),2025,Maxi Cab,0
9,EURO 6,Maharashtra(59),2025,Maxi Cab,0
10,EURO 6D,Maharashtra(59),2025,Maxi Cab,0
11,NOT AVAILABLE,Maharashtra(59),2025,Maxi Cab,0
12,TREM STAGE IV,Maharashtra(59),2025,Maxi Cab,0
13,TREM STAGE V,Maharashtra(59),2025,Maxi Cab,0
1,BHARAT STAGE III,Maharashtra(59),2025,Motor Cab,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Motor Cab,0
3,BHARAT STAGE IV,Maharashtra(59),2025,Motor Cab,1
4,BHARAT STAGE VI,Maharashtra(59),2025,Motor Cab,"56,014"
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Motor Cab,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Motor Cab,0
7,CEV STAGE IV,Maharashtra(59),2025,Motor Cab,0
8,CEV STAGE V,Maharashtra(59),2025,Motor Cab,0
9,EURO 6,Maharashtra(59),2025,Motor Cab,0
10,EURO 6D,Maharashtra(59),2025,Motor Cab,0
11,NOT AVAILABLE,Maharashtra(59),2025,Motor Cab,"1,144"
12,TREM STAGE IV,Maharashtra(59),2025,Motor Cab,0
13,TREM STAGE V,Maharashtra(59),2025,Motor Cab,0
1,BHARAT STAGE III,Maharashtra(59),2025,Puller Tractor,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,Puller Tractor,0
3,BHARAT STAGE IV,Maharashtra(59),2025,Puller Tractor,0
4,BHARAT STAGE VI,Maharashtra(59),2025,Puller Tractor,0
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,Puller Tractor,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,Puller Tractor,0
7,CEV STAGE IV,Maharashtra(59),2025,Puller Tractor,0
8,CEV STAGE V,Maharashtra(59),2025,Puller Tractor,0
9,EURO 6,Maharashtra(59),2025,Puller Tractor,0
10,EURO 6D,Maharashtra(59),2025,Puller Tractor,0
11,NOT AVAILABLE,Maharashtra(59),2025,Puller Tractor,0
12,TREM STAGE IV,Maharashtra(59),2025,Puller Tractor,0
