S No,Vehicle Class,State,Year,Month Wise,Value
44,TRAILER (COMMERCIAL),Andhra Pradesh(84),2025,JAN,517
45,VEHICLE FITTED WITH COMPRESSOR,Andhra Pradesh(84),2025,JAN,0
46,VEHICLE FITTED WITH RIG,Andhra Pradesh(84),2025,JAN,0
1,ADAPTED VEHICLE,Andhra Pradesh(84),2025,FEB,52
2,AGRICULTURAL TRACTOR,Andhra Pradesh(84),2025,FEB,"1,561"
3,AMBULANCE,Andhra Pradesh(84),2025,FEB,29
4,ARTICULATED VEHICLE,Andhra Pradesh(84),2025,FEB,50
5,BUS,Andhra Pradesh(84),2025,FEB,175
6,CAMPER VAN / TRAILER,Andhra Pradesh(84),2025,FEB,0
7,CAMPER VAN / TRAILER (PRIVATE USE),Andhra Pradesh(84),2025,FEB,1
8,CASH VAN,Andhra Pradesh(84),2025,FEB,0
9,CONSTRUCTION EQUIPMENT VEHICLE,Andhra Pradesh(84),2025,FEB,159
10,CRANE MOUNTED VEHICLE,Andhra Pradesh(84),2025,FEB,9
11,DUMPER,Andhra Pradesh(84),2025,FEB,0
12,EDUCATIONAL INSTITUTION BUS,Andhra Pradesh(84),2025,FEB,92
13,E-RICKSHAW(P),Andhra Pradesh(84),2025,FEB,3
14,E-RICKSHAW WITH CART (G),Andhra Pradesh(84),2025,FEB,14
15,EXCAVATOR (NT),Andhra Pradesh(84),2025,FEB,4
16,FIRE FIGHTING VEHICLE,Andhra Pradesh(84),2025,FEB,1
17,FIRE TENDERS,Andhra Pradesh(84),2025,FEB,0
18,FORK LIFT,Andhra Pradesh(84),2025,FEB,5
19,GOODS CARRIER,Andhra Pradesh(84),2025,FEB,"2,241"
20,HARVESTER,Andhra Pradesh(84),2025,FEB,44
21,LIBRARY VAN,Andhra Pradesh(84),2025,FEB,0
22,LUXURY CAB,Andhra Pradesh(84),2025,FEB,1
23,MAXI CAB,Andhra Pradesh(84),2025,FEB,92
24,M-CYCLE/SCOOTER,Andhra Pradesh(84),2025,FEB,"53,554"
25,M-CYCLE/SCOOTER-WITH SIDE CAR,Andhra Pradesh(84),2025,FEB,12
26,MOBILE CLINIC,Andhra Pradesh(84),2025,FEB,0
27,MOPED,Andhra Pradesh(84),2025,FEB,872
28,MOTOR CAB,Andhra Pradesh(84),2025,FEB,401
29,MOTOR CAR,Andhra Pradesh(84),2025,FEB,"6,226"
30,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Andhra Pradesh(84),2025,FEB,20
31,MOTORISED CYCLE (CC > 25CC),Andhra Pradesh(84),2025,FEB,"2,197"
32,OMNI BUS,Andhra Pradesh(84),2025,FEB,5
33,OMNI BUS (PRIVATE USE),Andhra Pradesh(84),2025,FEB,25
34,PRIVATE SERVICE VEHICLE,Andhra Pradesh(84),2025,FEB,9
35,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Andhra Pradesh(84),2025,FEB,0
36,RECOVERY VEHICLE,Andhra Pradesh(84),2025,FEB,0
37,ROAD ROLLER,Andhra Pradesh(84),2025,FEB,3
38,SEMI-TRAILER (COMMERCIAL),Andhra Pradesh(84),2025,FEB,0
39,THREE WHEELER (GOODS),Andhra Pradesh(84),2025,FEB,593
40,THREE WHEELER (PASSENGER),Andhra Pradesh(84),2025,FEB,"2,682"
41,THREE WHEELER (PERSONAL),Andhra Pradesh(84),2025,FEB,1
42,TRACTOR (COMMERCIAL),Andhra Pradesh(84),2025,FEB,451
43,TRAILER (AGRICULTURAL),Andhra Pradesh(84),2025,FEB,282
44,TRAILER (COMMERCIAL),Andhra Pradesh(84),2025,FEB,654
45,VEHICLE FITTED WITH COMPRESSOR,Andhra Pradesh(84),2025,FEB,0
46,VEHICLE FITTED WITH RIG,Andhra Pradesh(84),2025,FEB,1
1,ADAPTED VEHICLE,Andhra Pradesh(84),2025,MAR,198
2,AGRICULTURAL TRACTOR,Andhra Pradesh(84),2025,MAR,"1,559"
3,AMBULANCE,Andhra Pradesh(84),2025,MAR,26
4,ARTICULATED VEHICLE,Andhra Pradesh(84),2025,MAR,64
5,BUS,Andhra Pradesh(84),2025,MAR,186
6,CAMPER VAN / TRAILER,Andhra Pradesh(84),2025,MAR,0
7,CAMPER VAN / TRAILER (PRIVATE USE),Andhra Pradesh(84),2025,MAR,0
8,CASH VAN,Andhra Pradesh(84),2025,MAR,0
9,CONSTRUCTION EQUIPMENT VEHICLE,Andhra Pradesh(84),2025,MAR,177
10,CRANE MOUNTED VEHICLE,Andhra Pradesh(84),2025,MAR,15
11,DUMPER,Andhra Pradesh(84),2025,MAR,0
12,EDUCATIONAL INSTITUTION BUS,Andhra Pradesh(84),2025,MAR,226
13,E-RICKSHAW(P),Andhra Pradesh(84),2025,MAR,1
14,E-RICKSHAW WITH CART (G),Andhra Pradesh(84),2025,MAR,8
15,EXCAVATOR (NT),Andhra Pradesh(84),2025,MAR,7
16,FIRE FIGHTING VEHICLE,Andhra Pradesh(84),2025,MAR,0
17,FIRE TENDERS,Andhra Pradesh(84),2025,MAR,1
18,FORK LIFT,Andhra Pradesh(84),2025,MAR,1
19,GOODS CARRIER,Andhra Pradesh(84),2025,MAR,"2,309"
20,HARVESTER,Andhra Pradesh(84),2025,MAR,40
21,LIBRARY VAN,Andhra Pradesh(84),2025,MAR,2
22,LUXURY CAB,Andhra Pradesh(84),2025,MAR,1
23,MAXI CAB,Andhra Pradesh(84),2025,MAR,80
24,M-CYCLE/SCOOTER,Andhra Pradesh(84),2025,MAR,"46,542"
25,M-CYCLE/SCOOTER-WITH SIDE CAR,Andhra Pradesh(84),2025,MAR,12
26,MOBILE CLINIC,Andhra Pradesh(84),2025,MAR,2
27,MOPED,Andhra Pradesh(84),2025,MAR,770
28,MOTOR CAB,Andhra Pradesh(84),2025,MAR,378
29,MOTOR CAR,Andhra Pradesh(84),2025,MAR,"5,674"
30,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Andhra Pradesh(84),2025,MAR,16
31,MOTORISED CYCLE (CC > 25CC),Andhra Pradesh(84),2025,MAR,"2,044"
32,OMNI BUS,Andhra Pradesh(84),2025,MAR,6
33,OMNI BUS (PRIVATE USE),Andhra Pradesh(84),2025,MAR,29
34,PRIVATE SERVICE VEHICLE,Andhra Pradesh(84),2025,MAR,18
35,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Andhra Pradesh(84),2025,MAR,0
36,RECOVERY VEHICLE,Andhra Pradesh(84),2025,MAR,0
37,ROAD ROLLER,Andhra Pradesh(84),2025,MAR,5
38,SEMI-TRAILER (COMMERCIAL),Andhra Pradesh(84),2025,MAR,0
39,THREE WHEELER (GOODS),Andhra Pradesh(84),2025,MAR,765
40,THREE WHEELER (PASSENGER),Andhra Pradesh(84),2025,MAR,"2,580"
41,THREE WHEELER (PERSONAL),Andhra Pradesh(84),2025,MAR,0
42,TRACTOR (COMMERCIAL),Andhra Pradesh(84),2025,MAR,612
43,TRAILER (AGRICULTURAL),Andhra Pradesh(84),2025,MAR,419
44,TRAILER (COMMERCIAL),Andhra Pradesh(84),2025,MAR,645
45,VEHICLE FITTED WITH COMPRESSOR,Andhra Pradesh(84),2025,MAR,0
46,VEHICLE FITTED WITH RIG,Andhra Pradesh(84),2025,MAR,5
1,ADAPTED VEHICLE,Andhra Pradesh(84),2025,APR,82
2,AGRICULTURAL TRACTOR,Andhra Pradesh(84),2025,APR,"1,481"
3,AMBULANCE,Andhra Pradesh(84),2025,APR,53
4,ARTICULATED VEHICLE,Andhra Pradesh(84),2025,APR,61
5,BUS,Andhra Pradesh(84),2025,APR,143
6,CAMPER VAN / TRAILER,Andhra Pradesh(84),2025,APR,0
7,CAMPER VAN / TRAILER (PRIVATE USE),Andhra Pradesh(84),2025,APR,1
8,CASH VAN,Andhra Pradesh(84),2025,APR,0
9,CONSTRUCTION EQUIPMENT VEHICLE,Andhra Pradesh(84),2025,APR,245
10,CRANE MOUNTED VEHICLE,Andhra Pradesh(84),2025,APR,7
11,DUMPER,Andhra Pradesh(84),2025,APR,0
12,EDUCATIONAL INSTITUTION BUS,Andhra Pradesh(84),2025,APR,195
13,E-RICKSHAW(P),Andhra Pradesh(84),2025,APR,5
14,E-RICKSHAW WITH CART (G),Andhra Pradesh(84),2025,APR,17
15,EXCAVATOR (NT),Andhra Pradesh(84),2025,APR,2
16,FIRE FIGHTING VEHICLE,Andhra Pradesh(84),2025,APR,0
17,FIRE TENDERS,Andhra Pradesh(84),2025,APR,3
18,FORK LIFT,Andhra Pradesh(84),2025,APR,7
19,GOODS CARRIER,Andhra Pradesh(84),2025,APR,"2,345"
20,HARVESTER,Andhra Pradesh(84),2025,APR,29
21,LIBRARY VAN,Andhra Pradesh(84),2025,APR,0
22,LUXURY CAB,Andhra Pradesh(84),2025,APR,0
23,MAXI CAB,Andhra Pradesh(84),2025,APR,75
24,M-CYCLE/SCOOTER,Andhra Pradesh(84),2025,APR,"55,451"
25,M-CYCLE/SCOOTER-WITH SIDE CAR,Andhra Pradesh(84),2025,APR,11
26,MOBILE CLINIC,Andhra Pradesh(84),2025,APR,0
27,MOPED,Andhra Pradesh(84),2025,APR,814
28,MOTOR CAB,Andhra Pradesh(84),2025,APR,437
29,MOTOR CAR,Andhra Pradesh(84),2025,APR,"6,700"
30,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Andhra Pradesh(84),2025,APR,11
31,MOTORISED CYCLE (CC > 25CC),Andhra Pradesh(84),2025,APR,"1,990"
32,OMNI BUS,Andhra Pradesh(84),2025,APR,6
33,OMNI BUS (PRIVATE USE),Andhra Pradesh(84),2025,APR,39
34,PRIVATE SERVICE VEHICLE,Andhra Pradesh(84),2025,APR,6
35,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Andhra Pradesh(84),2025,APR,0
36,RECOVERY VEHICLE,Andhra Pradesh(84),2025,APR,0
37,ROAD ROLLER,Andhra Pradesh(84),2025,APR,3
38,SEMI-TRAILER (COMMERCIAL),Andhra Pradesh(84),2025,APR,0
39,THREE WHEELER (GOODS),Andhra Pradesh(84),2025,APR,652
40,THREE WHEELER (PASSENGER),Andhra Pradesh(84),2025,APR,"2,652"
41,THREE WHEELER (PERSONAL),Andhra Pradesh(84),2025,APR,0
42,TRACTOR (COMMERCIAL),Andhra Pradesh(84),2025,APR,514
43,TRAILER (AGRICULTURAL),Andhra Pradesh(84),2025,APR,267
44,TRAILER (COMMERCIAL),Andhra Pradesh(84),2025,APR,512
45,VEHICLE FITTED WITH COMPRESSOR,Andhra Pradesh(84),2025,APR,0
46,VEHICLE FITTED WITH RIG,Andhra Pradesh(84),2025,APR,1
1,ADAPTED VEHICLE,Andhra Pradesh(84),2025,MAY,28
2,AGRICULTURAL TRACTOR,Andhra Pradesh(84),2025,MAY,"1,627"
3,AMBULANCE,Andhra Pradesh(84),2025,MAY,108
4,ARTICULATED VEHICLE,Andhra Pradesh(84),2025,MAY,38
5,BUS,Andhra Pradesh(84),2025,MAY,91
6,CAMPER VAN / TRAILER,Andhra Pradesh(84),2025,MAY,1
7,CAMPER VAN / TRAILER (PRIVATE USE),Andhra Pradesh(84),2025,MAY,0
8,CASH VAN,Andhra Pradesh(84),2025,MAY,0
9,CONSTRUCTION EQUIPMENT VEHICLE,Andhra Pradesh(84),2025,MAY,193
10,CRANE MOUNTED VEHICLE,Andhra Pradesh(84),2025,MAY,10
11,DUMPER,Andhra Pradesh(84),2025,MAY,0
12,EDUCATIONAL INSTITUTION BUS,Andhra Pradesh(84),2025,MAY,346
13,E-RICKSHAW(P),Andhra Pradesh(84),2025,MAY,3
14,E-RICKSHAW WITH CART (G),Andhra Pradesh(84),2025,MAY,16
15,EXCAVATOR (NT),Andhra Pradesh(84),2025,MAY,2
16,FIRE FIGHTING VEHICLE,Andhra Pradesh(84),2025,MAY,1
17,FIRE TENDERS,Andhra Pradesh(84),2025,MAY,1
18,FORK LIFT,Andhra Pradesh(84),2025,MAY,7
19,GOODS CARRIER,Andhra Pradesh(84),2025,MAY,"1,904"
20,HARVESTER,Andhra Pradesh(84),2025,MAY,12
21,LIBRARY VAN,Andhra Pradesh(84),2025,MAY,0
22,LUXURY CAB,Andhra Pradesh(84),2025,MAY,0
23,MAXI CAB,Andhra Pradesh(84),2025,MAY,65
24,M-CYCLE/SCOOTER,Andhra Pradesh(84),2025,MAY,"48,903"
25,M-CYCLE/SCOOTER-WITH SIDE CAR,Andhra Pradesh(84),2025,MAY,3
26,MOBILE CLINIC,Andhra Pradesh(84),2025,MAY,3
27,MOPED,Andhra Pradesh(84),2025,MAY,808
28,MOTOR CAB,Andhra Pradesh(84),2025,MAY,372
29,MOTOR CAR,Andhra Pradesh(84),2025,MAY,"6,162"
30,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Andhra Pradesh(84),2025,MAY,2
31,MOTORISED CYCLE (CC > 25CC),Andhra Pradesh(84),2025,MAY,"1,666"
32,OMNI BUS,Andhra Pradesh(84),2025,MAY,4
33,OMNI BUS (PRIVATE USE),Andhra Pradesh(84),2025,MAY,30
34,PRIVATE SERVICE VEHICLE,Andhra Pradesh(84),2025,MAY,11
35,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Andhra Pradesh(84),2025,MAY,0
36,RECOVERY VEHICLE,Andhra Pradesh(84),2025,MAY,0
37,ROAD ROLLER,Andhra Pradesh(84),2025,MAY,7
38,SEMI-TRAILER (COMMERCIAL),Andhra Pradesh(84),2025,MAY,0
39,THREE WHEELER (GOODS),Andhra Pradesh(84),2025,MAY,584
40,THREE WHEELER (PASSENGER),Andhra Pradesh(84),2025,MAY,"2,550"
41,THREE WHEELER (PERSONAL),Andhra Pradesh(84),2025,MAY,3
42,TRACTOR (COMMERCIAL),Andhra Pradesh(84),2025,MAY,526
43,TRAILER (AGRICULTURAL),Andhra Pradesh(84),2025,MAY,30
44,TRAILER (COMMERCIAL),Andhra Pradesh(84),2025,MAY,37
45,VEHICLE FITTED WITH COMPRESSOR,Andhra Pradesh(84),2025,MAY,1
46,VEHICLE FITTED WITH RIG,Andhra Pradesh(84),2025,MAY,2
1,ADAPTED VEHICLE,Andhra Pradesh(84),2025,JUN,19
2,AGRICULTURAL TRACTOR,Andhra Pradesh(84),2025,JUN,"2,000"
3,AMBULANCE,Andhra Pradesh(84),2025,JUN,60
4,ARTICULATED VEHICLE,Andhra Pradesh(84),2025,JUN,27
5,BUS,Andhra Pradesh(84),2025,JUN,82
6,CAMPER VAN / TRAILER,Andhra Pradesh(84),2025,JUN,0
7,CAMPER VAN / TRAILER (PRIVATE USE),Andhra Pradesh(84),2025,JUN,0
8,CASH VAN,Andhra Pradesh(84),2025,JUN,0
9,CONSTRUCTION EQUIPMENT VEHICLE,Andhra Pradesh(84),2025,JUN,219
10,CRANE MOUNTED VEHICLE,Andhra Pradesh(84),2025,JUN,10
11,DUMPER,Andhra Pradesh(84),2025,JUN,0
12,EDUCATIONAL INSTITUTION BUS,Andhra Pradesh(84),2025,JUN,885
13,E-RICKSHAW(P),Andhra Pradesh(84),2025,JUN,5
14,E-RICKSHAW WITH CART (G),Andhra Pradesh(84),2025,JUN,15
15,EXCAVATOR (NT),Andhra Pradesh(84),2025,JUN,0
16,FIRE FIGHTING VEHICLE,Andhra Pradesh(84),2025,JUN,3
17,FIRE TENDERS,Andhra Pradesh(84),2025,JUN,1
18,FORK LIFT,Andhra Pradesh(84),2025,JUN,2
19,GOODS CARRIER,Andhra Pradesh(84),2025,JUN,"1,818"
20,HARVESTER,Andhra Pradesh(84),2025,JUN,7
21,LIBRARY VAN,Andhra Pradesh(84),2025,JUN,0
22,LUXURY CAB,Andhra Pradesh(84),2025,JUN,0
23,MAXI CAB,Andhra Pradesh(84),2025,JUN,84
24,M-CYCLE/SCOOTER,Andhra Pradesh(84),2025,JUN,"48,778"
25,M-CYCLE/SCOOTER-WITH SIDE CAR,Andhra Pradesh(84),2025,JUN,11
26,MOBILE CLINIC,Andhra Pradesh(84),2025,JUN,0
27,MOPED,Andhra Pradesh(84),2025,JUN,780
28,MOTOR CAB,Andhra Pradesh(84),2025,JUN,352
29,MOTOR CAR,Andhra Pradesh(84),2025,JUN,"5,768"
30,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Andhra Pradesh(84),2025,JUN,89
31,MOTORISED CYCLE (CC > 25CC),Andhra Pradesh(84),2025,JUN,"1,757"
32,OMNI BUS,Andhra Pradesh(84),2025,JUN,8
33,OMNI BUS (PRIVATE USE),Andhra Pradesh(84),2025,JUN,43
34,PRIVATE SERVICE VEHICLE,Andhra Pradesh(84),2025,JUN,9
35,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Andhra Pradesh(84),2025,JUN,1
36,RECOVERY VEHICLE,Andhra Pradesh(84),2025,JUN,0
37,ROAD ROLLER,Andhra Pradesh(84),2025,JUN,4
38,SEMI-TRAILER (COMMERCIAL),Andhra Pradesh(84),2025,JUN,0
39,THREE WHEELER (GOODS),Andhra Pradesh(84),2025,JUN,565
40,THREE WHEELER (PASSENGER),Andhra Pradesh(84),2025,JUN,"2,916"
41,THREE WHEELER (PERSONAL),Andhra Pradesh(84),2025,JUN,0
42,TRACTOR (COMMERCIAL),Andhra Pradesh(84),2025,JUN,425
43,TRAILER (AGRICULTURAL),Andhra Pradesh(84),2025,JUN,32
44,TRAILER (COMMERCIAL),Andhra Pradesh(84),2025,JUN,70
45,VEHICLE FITTED WITH COMPRESSOR,Andhra Pradesh(84),2025,JUN,0
46,VEHICLE FITTED WITH RIG,Andhra Pradesh(84),2025,JUN,0
1,ADAPTED VEHICLE,Andhra Pradesh(84),2025,JUL,14
2,AGRICULTURAL TRACTOR,Andhra Pradesh(84),2025,JUL,"2,010"
3,AMBULANCE,Andhra Pradesh(84),2025,JUL,40
4,ARTICULATED VEHICLE,Andhra Pradesh(84),2025,JUL,18
5,BUS,Andhra Pradesh(84),2025,JUL,83
6,CAMPER VAN / TRAILER,Andhra Pradesh(84),2025,JUL,0
7,CAMPER VAN / TRAILER (PRIVATE USE),Andhra Pradesh(84),2025,JUL,0
8,CASH VAN,Andhra Pradesh(84),2025,JUL,3
9,CONSTRUCTION EQUIPMENT VEHICLE,Andhra Pradesh(84),2025,JUL,140
10,CRANE MOUNTED VEHICLE,Andhra Pradesh(84),2025,JUL,5
11,DUMPER,Andhra Pradesh(84),2025,JUL,1
12,EDUCATIONAL INSTITUTION BUS,Andhra Pradesh(84),2025,JUL,435
13,E-RICKSHAW(P),Andhra Pradesh(84),2025,JUL,1
14,E-RICKSHAW WITH CART (G),Andhra Pradesh(84),2025,JUL,22
15,EXCAVATOR (NT),Andhra Pradesh(84),2025,JUL,0
16,FIRE FIGHTING VEHICLE,Andhra Pradesh(84),2025,JUL,1
17,FIRE TENDERS,Andhra Pradesh(84),2025,JUL,1
18,FORK LIFT,Andhra Pradesh(84),2025,JUL,4
19,GOODS CARRIER,Andhra Pradesh(84),2025,JUL,"1,881"
20,HARVESTER,Andhra Pradesh(84),2025,JUL,5
21,LIBRARY VAN,Andhra Pradesh(84),2025,JUL,0
22,LUXURY CAB,Andhra Pradesh(84),2025,JUL,0
23,MAXI CAB,Andhra Pradesh(84),2025,JUL,84
24,M-CYCLE/SCOOTER,Andhra Pradesh(84),2025,JUL,"47,490"
25,M-CYCLE/SCOOTER-WITH SIDE CAR,Andhra Pradesh(84),2025,JUL,2
26,MOBILE CLINIC,Andhra Pradesh(84),2025,JUL,2
27,MOPED,Andhra Pradesh(84),2025,JUL,802
28,MOTOR CAB,Andhra Pradesh(84),2025,JUL,449
29,MOTOR CAR,Andhra Pradesh(84),2025,JUL,"5,774"
30,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Andhra Pradesh(84),2025,JUL,54
31,MOTORISED CYCLE (CC > 25CC),Andhra Pradesh(84),2025,JUL,"1,938"
32,OMNI BUS,Andhra Pradesh(84),2025,JUL,14
33,OMNI BUS (PRIVATE USE),Andhra Pradesh(84),2025,JUL,48
34,PRIVATE SERVICE VEHICLE,Andhra Pradesh(84),2025,JUL,10
35,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Andhra Pradesh(84),2025,JUL,0
36,RECOVERY VEHICLE,Andhra Pradesh(84),2025,JUL,1
37,ROAD ROLLER,Andhra Pradesh(84),2025,JUL,3
38,SEMI-TRAILER (COMMERCIAL),Andhra Pradesh(84),2025,JUL,0
39,THREE WHEELER (GOODS),Andhra Pradesh(84),2025,JUL,623
40,THREE WHEELER (PASSENGER),Andhra Pradesh(84),2025,JUL,"3,048"
41,THREE WHEELER (PERSONAL),Andhra Pradesh(84),2025,JUL,0
42,TRACTOR (COMMERCIAL),Andhra Pradesh(84),2025,JUL,493
43,TRAILER (AGRICULTURAL),Andhra Pradesh(84),2025,JUL,72
44,TRAILER (COMMERCIAL),Andhra Pradesh(84),2025,JUL,141
45,VEHICLE FITTED WITH COMPRESSOR,Andhra Pradesh(84),2025,JUL,0
46,VEHICLE FITTED WITH RIG,Andhra Pradesh(84),2025,JUL,0
1,ADAPTED VEHICLE,Andhra Pradesh(84),2025,AUG,12
2,AGRICULTURAL TRACTOR,Andhra Pradesh(84),2025,AUG,"1,653"
3,AMBULANCE,Andhra Pradesh(84),2025,AUG,42
4,ARTICULATED VEHICLE,Andhra Pradesh(84),2025,AUG,16
5,BUS,Andhra Pradesh(84),2025,AUG,82
6,CAMPER VAN / TRAILER,Andhra Pradesh(84),2025,AUG,0
7,CAMPER VAN / TRAILER (PRIVATE USE),Andhra Pradesh(84),2025,AUG,0
8,CASH VAN,Andhra Pradesh(84),2025,AUG,0
9,CONSTRUCTION EQUIPMENT VEHICLE,Andhra Pradesh(84),2025,AUG,103
10,CRANE MOUNTED VEHICLE,Andhra Pradesh(84),2025,AUG,3
11,DUMPER,Andhra Pradesh(84),2025,AUG,0
12,EDUCATIONAL INSTITUTION BUS,Andhra Pradesh(84),2025,AUG,273
13,E-RICKSHAW(P),Andhra Pradesh(84),2025,AUG,4
14,E-RICKSHAW WITH CART (G),Andhra Pradesh(84),2025,AUG,10
15,EXCAVATOR (NT),Andhra Pradesh(84),2025,AUG,0
16,FIRE FIGHTING VEHICLE,Andhra Pradesh(84),2025,AUG,0
17,FIRE TENDERS,Andhra Pradesh(84),2025,AUG,0
18,FORK LIFT,Andhra Pradesh(84),2025,AUG,5
19,GOODS CARRIER,Andhra Pradesh(84),2025,AUG,"2,172"
20,HARVESTER,Andhra Pradesh(84),2025,AUG,17
21,LIBRARY VAN,Andhra Pradesh(84),2025,AUG,0
22,LUXURY CAB,Andhra Pradesh(84),2025,AUG,1
23,MAXI CAB,Andhra Pradesh(84),2025,AUG,97
24,M-CYCLE/SCOOTER,Andhra Pradesh(84),2025,AUG,"52,088"
25,M-CYCLE/SCOOTER-WITH SIDE CAR,Andhra Pradesh(84),2025,AUG,5
26,MOBILE CLINIC,Andhra Pradesh(84),2025,AUG,0
27,MOPED,Andhra Pradesh(84),2025,AUG,690
28,MOTOR CAB,Andhra Pradesh(84),2025,AUG,483
29,MOTOR CAR,Andhra Pradesh(84),2025,AUG,"6,324"
30,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Andhra Pradesh(84),2025,AUG,14
31,MOTORISED CYCLE (CC > 25CC),Andhra Pradesh(84),2025,AUG,"2,093"
32,OMNI BUS,Andhra Pradesh(84),2025,AUG,10
33,OMNI BUS (PRIVATE USE),Andhra Pradesh(84),2025,AUG,25
34,PRIVATE SERVICE VEHICLE,Andhra Pradesh(84),2025,AUG,2
35,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Andhra Pradesh(84),2025,AUG,0
36,RECOVERY VEHICLE,Andhra Pradesh(84),2025,AUG,0
37,ROAD ROLLER,Andhra Pradesh(84),2025,AUG,2
38,SEMI-TRAILER (COMMERCIAL),Andhra Pradesh(84),2025,AUG,0
39,THREE WHEELER (GOODS),Andhra Pradesh(84),2025,AUG,670
40,THREE WHEELER (PASSENGER),Andhra Pradesh(84),2025,AUG,"2,724"
41,THREE WHEELER (PERSONAL),Andhra Pradesh(84),2025,AUG,1
42,TRACTOR (COMMERCIAL),Andhra Pradesh(84),2025,AUG,424
43,TRAILER (AGRICULTURAL),Andhra Pradesh(84),2025,AUG,62
44,TRAILER (COMMERCIAL),Andhra Pradesh(84),2025,AUG,113
45,VEHICLE FITTED WITH COMPRESSOR,Andhra Pradesh(84),2025,AUG,0
46,VEHICLE FITTED WITH RIG,Andhra Pradesh(84),2025,AUG,0
1,ADAPTED VEHICLE,Andhra Pradesh(84),2025,SEP,11
2,AGRICULTURAL TRACTOR,Andhra Pradesh(84),2025,SEP,"1,423"
3,AMBULANCE,Andhra Pradesh(84),2025,SEP,134
4,ARTICULATED VEHICLE,Andhra Pradesh(84),2025,SEP,48
5,BUS,Andhra Pradesh(84),2025,SEP,60
6,CAMPER VAN / TRAILER,Andhra Pradesh(84),2025,SEP,0
7,CAMPER VAN / TRAILER (PRIVATE USE),Andhra Pradesh(84),2025,SEP,0
8,CASH VAN,Andhra Pradesh(84),2025,SEP,2
9,CONSTRUCTION EQUIPMENT VEHICLE,Andhra Pradesh(84),2025,SEP,134
10,CRANE MOUNTED VEHICLE,Andhra Pradesh(84),2025,SEP,8
11,DUMPER,Andhra Pradesh(84),2025,SEP,0
12,EDUCATIONAL INSTITUTION BUS,Andhra Pradesh(84),2025,SEP,85
13,E-RICKSHAW(P),Andhra Pradesh(84),2025,SEP,3
14,E-RICKSHAW WITH CART (G),Andhra Pradesh(84),2025,SEP,21
15,EXCAVATOR (NT),Andhra Pradesh(84),2025,SEP,0
16,FIRE FIGHTING VEHICLE,Andhra Pradesh(84),2025,SEP,1
17,FIRE TENDERS,Andhra Pradesh(84),2025,SEP,0
18,FORK LIFT,Andhra Pradesh(84),2025,SEP,0
19,GOODS CARRIER,Andhra Pradesh(84),2025,SEP,"1,699"
20,HARVESTER,Andhra Pradesh(84),2025,SEP,62
21,LIBRARY VAN,Andhra Pradesh(84),2025,SEP,0
22,LUXURY CAB,Andhra Pradesh(84),2025,SEP,2
23,MAXI CAB,Andhra Pradesh(84),2025,SEP,63
24,M-CYCLE/SCOOTER,Andhra Pradesh(84),2025,SEP,"37,320"
25,M-CYCLE/SCOOTER-WITH SIDE CAR,Andhra Pradesh(84),2025,SEP,6
26,MOBILE CLINIC,Andhra Pradesh(84),2025,SEP,0
27,MOPED,Andhra Pradesh(84),2025,SEP,575
28,MOTOR CAB,Andhra Pradesh(84),2025,SEP,479
29,MOTOR CAR,Andhra Pradesh(84),2025,SEP,"4,590"
30,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Andhra Pradesh(84),2025,SEP,14
31,MOTORISED CYCLE (CC > 25CC),Andhra Pradesh(84),2025,SEP,"1,456"
32,OMNI BUS,Andhra Pradesh(84),2025,SEP,6
33,OMNI BUS (PRIVATE USE),Andhra Pradesh(84),2025,SEP,30
34,PRIVATE SERVICE VEHICLE,Andhra Pradesh(84),2025,SEP,6
35,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Andhra Pradesh(84),2025,SEP,0
36,RECOVERY VEHICLE,Andhra Pradesh(84),2025,SEP,0
37,ROAD ROLLER,Andhra Pradesh(84),2025,SEP,2
38,SEMI-TRAILER (COMMERCIAL),Andhra Pradesh(84),2025,SEP,1
39,THREE WHEELER (GOODS),Andhra Pradesh(84),2025,SEP,571
40,THREE WHEELER (PASSENGER),Andhra Pradesh(84),2025,SEP,"1,936"
41,THREE WHEELER (PERSONAL),Andhra Pradesh(84),2025,SEP,0
42,TRACTOR (COMMERCIAL),Andhra Pradesh(84),2025,SEP,405
43,TRAILER (AGRICULTURAL),Andhra Pradesh(84),2025,SEP,78
44,TRAILER (COMMERCIAL),Andhra Pradesh(84),2025,SEP,134
45,VEHICLE FITTED WITH COMPRESSOR,Andhra Pradesh(84),2025,SEP,0
