S No,Fuel,State,Year,Vehicle Class,Value
9,NOT APPLICABLE,Maharashtra(59),2025,Three Wheeler (Passenger),0
10,PETROL,Maharashtra(59),2025,Three Wheeler (Passenger),55
11,PETROL/CNG,Maharashtra(59),2025,Three Wheeler (Passenger),5
12,PETROL(E20)/CNG,Maharashtra(59),2025,Three Wheeler (Passenger),0
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,Three Wheeler (Passenger),0
14,PETROL(E20)/LPG,Maharashtra(59),2025,Three Wheeler (Passenger),0
15,PETROL/ETHANOL,Maharashtra(59),2025,Three Wheeler (Passenger),13
16,PETROL/HYBRID,Maharashtra(59),2025,Three Wheeler (Passenger),0
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,Three Wheeler (Passenger),0
18,PETROL/LPG,Maharashtra(59),2025,Three Wheeler (Passenger),1
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,Three Wheeler (Passenger),0
20,PURE EV,Maharashtra(59),2025,Three Wheeler (Passenger),"4,495"
21,STRONG HYBRID EV,Maharashtra(59),2025,Three Wheeler (Passenger),0
1,CNG ONLY,Maharashtra(59),2025,Three Wheeler (Goods),"4,700"
2,DIESEL,Maharashtra(59),2025,Three Wheeler (Goods),"8,290"
3,DIESEL/HYBRID,Maharashtra(59),2025,Three Wheeler (Goods),0
4,DUAL DIESEL/LNG,Maharashtra(59),2025,Three Wheeler (Goods),0
5,ELECTRIC(BOV),Maharashtra(59),2025,Three Wheeler (Goods),"1,171"
6,ETHANOL,Maharashtra(59),2025,Three Wheeler (Goods),0
7,LNG,Maharashtra(59),2025,Three Wheeler (Goods),0
8,LPG ONLY,Maharashtra(59),2025,Three Wheeler (Goods),0
9,NOT APPLICABLE,Maharashtra(59),2025,Three Wheeler (Goods),0
10,PETROL,Maharashtra(59),2025,Three Wheeler (Goods),2
11,PETROL/CNG,Maharashtra(59),2025,Three Wheeler (Goods),0
12,PETROL(E20)/CNG,Maharashtra(59),2025,Three Wheeler (Goods),0
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,Three Wheeler (Goods),0
14,PETROL(E20)/LPG,Maharashtra(59),2025,Three Wheeler (Goods),0
15,PETROL/ETHANOL,Maharashtra(59),2025,Three Wheeler (Goods),0
16,PETROL/HYBRID,Maharashtra(59),2025,Three Wheeler (Goods),0
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,Three Wheeler (Goods),0
18,PETROL/LPG,Maharashtra(59),2025,Three Wheeler (Goods),0
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,Three Wheeler (Goods),0
20,PURE EV,Maharashtra(59),2025,Three Wheeler (Goods),522
21,STRONG HYBRID EV,Maharashtra(59),2025,Three Wheeler (Goods),0
1,CNG ONLY,Maharashtra(59),2025,Goods Carrier,"15,655"
2,DIESEL,Maharashtra(59),2025,Goods Carrier,"1,12,607"
3,DIESEL/HYBRID,Maharashtra(59),2025,Goods Carrier,0
4,DUAL DIESEL/LNG,Maharashtra(59),2025,Goods Carrier,0
5,ELECTRIC(BOV),Maharashtra(59),2025,Goods Carrier,972
6,ETHANOL,Maharashtra(59),2025,Goods Carrier,0
7,LNG,Maharashtra(59),2025,Goods Carrier,312
8,LPG ONLY,Maharashtra(59),2025,Goods Carrier,0
9,NOT APPLICABLE,Maharashtra(59),2025,Goods Carrier,5
10,PETROL,Maharashtra(59),2025,Goods Carrier,"1,727"
11,PETROL/CNG,Maharashtra(59),2025,Goods Carrier,"1,574"
12,PETROL(E20)/CNG,Maharashtra(59),2025,Goods Carrier,113
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,Goods Carrier,0
14,PETROL(E20)/LPG,Maharashtra(59),2025,Goods Carrier,0
15,PETROL/ETHANOL,Maharashtra(59),2025,Goods Carrier,832
16,PETROL/HYBRID,Maharashtra(59),2025,Goods Carrier,0
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,Goods Carrier,0
18,PETROL/LPG,Maharashtra(59),2025,Goods Carrier,1
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,Goods Carrier,0
20,PURE EV,Maharashtra(59),2025,Goods Carrier,"1,386"
21,STRONG HYBRID EV,Maharashtra(59),2025,Goods Carrier,0
1,CNG ONLY,Maharashtra(59),2025,Power Tiller (Commercial),0
2,DIESEL,Maharashtra(59),2025,Power Tiller (Commercial),0
3,DIESEL/HYBRID,Maharashtra(59),2025,Power Tiller (Commercial),0
4,DUAL DIESEL/LNG,Maharashtra(59),2025,Power Tiller (Commercial),0
5,ELECTRIC(BOV),Maharashtra(59),2025,Power Tiller (Commercial),0
6,ETHANOL,Maharashtra(59),2025,Power Tiller (Commercial),0
7,LNG,Maharashtra(59),2025,Power Tiller (Commercial),0
8,LPG ONLY,Maharashtra(59),2025,Power Tiller (Commercial),0
9,NOT APPLICABLE,Maharashtra(59),2025,Power Tiller (Commercial),0
10,PETROL,Maharashtra(59),2025,Power Tiller (Commercial),0
11,PETROL/CNG,Maharashtra(59),2025,Power Tiller (Commercial),0
12,PETROL(E20)/CNG,Maharashtra(59),2025,Power Tiller (Commercial),0
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,Power Tiller (Commercial),0
14,PETROL(E20)/LPG,Maharashtra(59),2025,Power Tiller (Commercial),0
15,PETROL/ETHANOL,Maharashtra(59),2025,Power Tiller (Commercial),0
16,PETROL/HYBRID,Maharashtra(59),2025,Power Tiller (Commercial),0
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,Power Tiller (Commercial),0
18,PETROL/LPG,Maharashtra(59),2025,Power Tiller (Commercial),0
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,Power Tiller (Commercial),0
20,PURE EV,Maharashtra(59),2025,Power Tiller (Commercial),0
21,STRONG HYBRID EV,Maharashtra(59),2025,Power Tiller (Commercial),0
1,CNG ONLY,Maharashtra(59),2025,Tractor (Commercial),0
2,DIESEL,Maharashtra(59),2025,Tractor (Commercial),70
3,DIESEL/HYBRID,Maharashtra(59),2025,Tractor (Commercial),0
4,DUAL DIESEL/LNG,Maharashtra(59),2025,Tractor (Commercial),0
5,ELECTRIC(BOV),Maharashtra(59),2025,Tractor (Commercial),0
6,ETHANOL,Maharashtra(59),2025,Tractor (Commercial),0
7,LNG,Maharashtra(59),2025,Tractor (Commercial),0
8,LPG ONLY,Maharashtra(59),2025,Tractor (Commercial),0
9,NOT APPLICABLE,Maharashtra(59),2025,Tractor (Commercial),0
10,PETROL,Maharashtra(59),2025,Tractor (Commercial),0
11,PETROL/CNG,Maharashtra(59),2025,Tractor (Commercial),0
12,PETROL(E20)/CNG,Maharashtra(59),2025,Tractor (Commercial),0
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,Tractor (Commercial),0
14,PETROL(E20)/LPG,Maharashtra(59),2025,Tractor (Commercial),0
15,PETROL/ETHANOL,Maharashtra(59),2025,Tractor (Commercial),0
16,PETROL/HYBRID,Maharashtra(59),2025,Tractor (Commercial),0
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,Tractor (Commercial),0
18,PETROL/LPG,Maharashtra(59),2025,Tractor (Commercial),0
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,Tractor (Commercial),0
20,PURE EV,Maharashtra(59),2025,Tractor (Commercial),147
21,STRONG HYBRID EV,Maharashtra(59),2025,Tractor (Commercial),0
1,CNG ONLY,Maharashtra(59),2025,Mobile Clinic,0
2,DIESEL,Maharashtra(59),2025,Mobile Clinic,31
3,DIESEL/HYBRID,Maharashtra(59),2025,Mobile Clinic,0
4,DUAL DIESEL/LNG,Maharashtra(59),2025,Mobile Clinic,0
5,ELECTRIC(BOV),Maharashtra(59),2025,Mobile Clinic,0
6,ETHANOL,Maharashtra(59),2025,Mobile Clinic,0
7,LNG,Maharashtra(59),2025,Mobile Clinic,0
8,LPG ONLY,Maharashtra(59),2025,Mobile Clinic,0
9,NOT APPLICABLE,Maharashtra(59),2025,Mobile Clinic,0
10,PETROL,Maharashtra(59),2025,Mobile Clinic,0
11,PETROL/CNG,Maharashtra(59),2025,Mobile Clinic,0
12,PETROL(E20)/CNG,Maharashtra(59),2025,Mobile Clinic,0
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,Mobile Clinic,0
14,PETROL(E20)/LPG,Maharashtra(59),2025,Mobile Clinic,0
15,PETROL/ETHANOL,Maharashtra(59),2025,Mobile Clinic,0
16,PETROL/HYBRID,Maharashtra(59),2025,Mobile Clinic,0
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,Mobile Clinic,0
18,PETROL/LPG,Maharashtra(59),2025,Mobile Clinic,0
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,Mobile Clinic,0
20,PURE EV,Maharashtra(59),2025,Mobile Clinic,0
21,STRONG HYBRID EV,Maharashtra(59),2025,Mobile Clinic,0
1,CNG ONLY,Maharashtra(59),2025,X-Ray Van,0
2,DIESEL,Maharashtra(59),2025,X-Ray Van,0
3,DIESEL/HYBRID,Maharashtra(59),2025,X-Ray Van,0
4,DUAL DIESEL/LNG,Maharashtra(59),2025,X-Ray Van,0
5,ELECTRIC(BOV),Maharashtra(59),2025,X-Ray Van,0
6,ETHANOL,Maharashtra(59),2025,X-Ray Van,0
7,LNG,Maharashtra(59),2025,X-Ray Van,0
8,LPG ONLY,Maharashtra(59),2025,X-Ray Van,0
9,NOT APPLICABLE,Maharashtra(59),2025,X-Ray Van,0
10,PETROL,Maharashtra(59),2025,X-Ray Van,0
11,PETROL/CNG,Maharashtra(59),2025,X-Ray Van,0
12,PETROL(E20)/CNG,Maharashtra(59),2025,X-Ray Van,0
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,X-Ray Van,0
14,PETROL(E20)/LPG,Maharashtra(59),2025,X-Ray Van,0
15,PETROL/ETHANOL,Maharashtra(59),2025,X-Ray Van,0
16,PETROL/HYBRID,Maharashtra(59),2025,X-Ray Van,0
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,X-Ray Van,0
18,PETROL/LPG,Maharashtra(59),2025,X-Ray Van,0
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,X-Ray Van,0
20,PURE EV,Maharashtra(59),2025,X-Ray Van,0
21,STRONG HYBRID EV,Maharashtra(59),2025,X-Ray Van,0
1,CNG ONLY,Maharashtra(59),2025,Library Van,0
2,DIESEL,Maharashtra(59),2025,Library Van,9
3,DIESEL/HYBRID,Maharashtra(59),2025,Library Van,0
4,DUAL DIESEL/LNG,Maharashtra(59),2025,Library Van,0
5,ELECTRIC(BOV),Maharashtra(59),2025,Library Van,0
6,ETHANOL,Maharashtra(59),2025,Library Van,0
7,LNG,Maharashtra(59),2025,Library Van,0
8,LPG ONLY,Maharashtra(59),2025,Library Van,0
9,NOT APPLICABLE,Maharashtra(59),2025,Library Van,0
10,PETROL,Maharashtra(59),2025,Library Van,0
11,PETROL/CNG,Maharashtra(59),2025,Library Van,0
12,PETROL(E20)/CNG,Maharashtra(59),2025,Library Van,0
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,Library Van,0
14,PETROL(E20)/LPG,Maharashtra(59),2025,Library Van,0
15,PETROL/ETHANOL,Maharashtra(59),2025,Library Van,0
16,PETROL/HYBRID,Maharashtra(59),2025,Library Van,0
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,Library Van,0
18,PETROL/LPG,Maharashtra(59),2025,Library Van,0
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,Library Van,0
20,PURE EV,Maharashtra(59),2025,Library Van,0
21,STRONG HYBRID EV,Maharashtra(59),2025,Library Van,0
1,CNG ONLY,Maharashtra(59),2025,Mobile Workshop,0
2,DIESEL,Maharashtra(59),2025,Mobile Workshop,4
3,DIESEL/HYBRID,Maharashtra(59),2025,Mobile Workshop,0
4,DUAL DIESEL/LNG,Maharashtra(59),2025,Mobile Workshop,0
5,ELECTRIC(BOV),Maharashtra(59),2025,Mobile Workshop,0
6,ETHANOL,Maharashtra(59),2025,Mobile Workshop,0
7,LNG,Maharashtra(59),2025,Mobile Workshop,0
8,LPG ONLY,Maharashtra(59),2025,Mobile Workshop,0
9,NOT APPLICABLE,Maharashtra(59),2025,Mobile Workshop,0
10,PETROL,Maharashtra(59),2025,Mobile Workshop,0
11,PETROL/CNG,Maharashtra(59),2025,Mobile Workshop,0
12,PETROL(E20)/CNG,Maharashtra(59),2025,Mobile Workshop,0
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,Mobile Workshop,0
14,PETROL(E20)/LPG,Maharashtra(59),2025,Mobile Workshop,0
15,PETROL/ETHANOL,Maharashtra(59),2025,Mobile Workshop,0
16,PETROL/HYBRID,Maharashtra(59),2025,Mobile Workshop,0
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,Mobile Workshop,0
18,PETROL/LPG,Maharashtra(59),2025,Mobile Workshop,0
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,Mobile Workshop,0
20,PURE EV,Maharashtra(59),2025,Mobile Workshop,0
21,STRONG HYBRID EV,Maharashtra(59),2025,Mobile Workshop,0
1,CNG ONLY,Maharashtra(59),2025,Mobile Canteen,0
2,DIESEL,Maharashtra(59),2025,Mobile Canteen,0
3,DIESEL/HYBRID,Maharashtra(59),2025,Mobile Canteen,0
4,DUAL DIESEL/LNG,Maharashtra(59),2025,Mobile Canteen,0
5,ELECTRIC(BOV),Maharashtra(59),2025,Mobile Canteen,0
6,ETHANOL,Maharashtra(59),2025,Mobile Canteen,0
7,LNG,Maharashtra(59),2025,Mobile Canteen,0
8,LPG ONLY,Maharashtra(59),2025,Mobile Canteen,0
9,NOT APPLICABLE,Maharashtra(59),2025,Mobile Canteen,0
10,PETROL,Maharashtra(59),2025,Mobile Canteen,0
11,PETROL/CNG,Maharashtra(59),2025,Mobile Canteen,0
12,PETROL(E20)/CNG,Maharashtra(59),2025,Mobile Canteen,0
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,Mobile Canteen,0
14,PETROL(E20)/LPG,Maharashtra(59),2025,Mobile Canteen,0
15,PETROL/ETHANOL,Maharashtra(59),2025,Mobile Canteen,0
16,PETROL/HYBRID,Maharashtra(59),2025,Mobile Canteen,0
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,Mobile Canteen,0
18,PETROL/LPG,Maharashtra(59),2025,Mobile Canteen,0
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,Mobile Canteen,0
20,PURE EV,Maharashtra(59),2025,Mobile Canteen,0
21,STRONG HYBRID EV,Maharashtra(59),2025,Mobile Canteen,0
1,CNG ONLY,Maharashtra(59),2025,Private Service Vehicle,0
2,DIESEL,Maharashtra(59),2025,Private Service Vehicle,19
3,DIESEL/HYBRID,Maharashtra(59),2025,Private Service Vehicle,0
4,DUAL DIESEL/LNG,Maharashtra(59),2025,Private Service Vehicle,0
5,ELECTRIC(BOV),Maharashtra(59),2025,Private Service Vehicle,0
6,ETHANOL,Maharashtra(59),2025,Private Service Vehicle,0
7,LNG,Maharashtra(59),2025,Private Service Vehicle,0
8,LPG ONLY,Maharashtra(59),2025,Private Service Vehicle,0
9,NOT APPLICABLE,Maharashtra(59),2025,Private Service Vehicle,0
10,PETROL,Maharashtra(59),2025,Private Service Vehicle,0
11,PETROL/CNG,Maharashtra(59),2025,Private Service Vehicle,0
12,PETROL(E20)/CNG,Maharashtra(59),2025,Private Service Vehicle,0
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,Private Service Vehicle,0
14,PETROL(E20)/LPG,Maharashtra(59),2025,Private Service Vehicle,0
15,PETROL/ETHANOL,Maharashtra(59),2025,Private Service Vehicle,0
16,PETROL/HYBRID,Maharashtra(59),2025,Private Service Vehicle,0
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,Private Service Vehicle,0
18,PETROL/LPG,Maharashtra(59),2025,Private Service Vehicle,0
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,Private Service Vehicle,0
20,PURE EV,Maharashtra(59),2025,Private Service Vehicle,0
21,STRONG HYBRID EV,Maharashtra(59),2025,Private Service Vehicle,0
1,CNG ONLY,Maharashtra(59),2025,Maxi Cab,0
2,DIESEL,Maharashtra(59),2025,Maxi Cab,1
3,DIESEL/HYBRID,Maharashtra(59),2025,Maxi Cab,0
4,DUAL DIESEL/LNG,Maharashtra(59),2025,Maxi Cab,0
5,ELECTRIC(BOV),Maharashtra(59),2025,Maxi Cab,0
6,ETHANOL,Maharashtra(59),2025,Maxi Cab,0
7,LNG,Maharashtra(59),2025,Maxi Cab,0
8,LPG ONLY,Maharashtra(59),2025,Maxi Cab,0
9,NOT APPLICABLE,Maharashtra(59),2025,Maxi Cab,0
10,PETROL,Maharashtra(59),2025,Maxi Cab,1
11,PETROL/CNG,Maharashtra(59),2025,Maxi Cab,1
12,PETROL(E20)/CNG,Maharashtra(59),2025,Maxi Cab,0
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,Maxi Cab,0
14,PETROL(E20)/LPG,Maharashtra(59),2025,Maxi Cab,0
15,PETROL/ETHANOL,Maharashtra(59),2025,Maxi Cab,0
16,PETROL/HYBRID,Maharashtra(59),2025,Maxi Cab,0
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,Maxi Cab,0
18,PETROL/LPG,Maharashtra(59),2025,Maxi Cab,0
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,Maxi Cab,0
20,PURE EV,Maharashtra(59),2025,Maxi Cab,0
21,STRONG HYBRID EV,Maharashtra(59),2025,Maxi Cab,0
1,CNG ONLY,Maharashtra(59),2025,Motor Cab,0
2,DIESEL,Maharashtra(59),2025,Motor Cab,"3,473"
3,DIESEL/HYBRID,Maharashtra(59),2025,Motor Cab,32
4,DUAL DIESEL/LNG,Maharashtra(59),2025,Motor Cab,0
5,ELECTRIC(BOV),Maharashtra(59),2025,Motor Cab,237
6,ETHANOL,Maharashtra(59),2025,Motor Cab,0
7,LNG,Maharashtra(59),2025,Motor Cab,0
8,LPG ONLY,Maharashtra(59),2025,Motor Cab,0
9,NOT APPLICABLE,Maharashtra(59),2025,Motor Cab,0
10,PETROL,Maharashtra(59),2025,Motor Cab,654
11,PETROL/CNG,Maharashtra(59),2025,Motor Cab,"45,461"
12,PETROL(E20)/CNG,Maharashtra(59),2025,Motor Cab,"5,332"
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,Motor Cab,23
14,PETROL(E20)/LPG,Maharashtra(59),2025,Motor Cab,0
15,PETROL/ETHANOL,Maharashtra(59),2025,Motor Cab,293
16,PETROL/HYBRID,Maharashtra(59),2025,Motor Cab,242
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,Motor Cab,0
18,PETROL/LPG,Maharashtra(59),2025,Motor Cab,18
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,Motor Cab,0
20,PURE EV,Maharashtra(59),2025,Motor Cab,907
21,STRONG HYBRID EV,Maharashtra(59),2025,Motor Cab,487
1,CNG ONLY,Maharashtra(59),2025,Puller Tractor,0
2,DIESEL,Maharashtra(59),2025,Puller Tractor,0
3,DIESEL/HYBRID,Maharashtra(59),2025,Puller Tractor,0
4,DUAL DIESEL/LNG,Maharashtra(59),2025,Puller Tractor,0
5,ELECTRIC(BOV),Maharashtra(59),2025,Puller Tractor,0
6,ETHANOL,Maharashtra(59),2025,Puller Tractor,0
7,LNG,Maharashtra(59),2025,Puller Tractor,0
8,LPG ONLY,Maharashtra(59),2025,Puller Tractor,0
9,NOT APPLICABLE,Maharashtra(59),2025,Puller Tractor,0
10,PETROL,Maharashtra(59),2025,Puller Tractor,0
11,PETROL/CNG,Maharashtra(59),2025,Puller Tractor,0
12,PETROL(E20)/CNG,Maharashtra(59),2025,Puller Tractor,0
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,Puller Tractor,0
14,PETROL(E20)/LPG,Maharashtra(59),2025,Puller Tractor,0
15,PETROL/ETHANOL,Maharashtra(59),2025,Puller Tractor,0
16,PETROL/HYBRID,Maharashtra(59),2025,Puller Tractor,0
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,Puller Tractor,0
18,PETROL/LPG,Maharashtra(59),2025,Puller Tractor,0
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,Puller Tractor,0
20,PURE EV,Maharashtra(59),2025,Puller Tractor,0
21,STRONG HYBRID EV,Maharashtra(59),2025,Puller Tractor,0
1,CNG ONLY,Maharashtra(59),2025,Bus,780
2,DIESEL,Maharashtra(59),2025,Bus,"11,108"
3,DIESEL/HYBRID,Maharashtra(59),2025,Bus,0
4,DUAL DIESEL/LNG,Maharashtra(59),2025,Bus,0
5,ELECTRIC(BOV),Maharashtra(59),2025,Bus,939
6,ETHANOL,Maharashtra(59),2025,Bus,0
7,LNG,Maharashtra(59),2025,Bus,0
8,LPG ONLY,Maharashtra(59),2025,Bus,0
9,NOT APPLICABLE,Maharashtra(59),2025,Bus,0
10,PETROL,Maharashtra(59),2025,Bus,5
11,PETROL/CNG,Maharashtra(59),2025,Bus,0
12,PETROL(E20)/CNG,Maharashtra(59),2025,Bus,0
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,Bus,0
14,PETROL(E20)/LPG,Maharashtra(59),2025,Bus,0
15,PETROL/ETHANOL,Maharashtra(59),2025,Bus,13
16,PETROL/HYBRID,Maharashtra(59),2025,Bus,0
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,Bus,0
18,PETROL/LPG,Maharashtra(59),2025,Bus,0
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,Bus,0
20,PURE EV,Maharashtra(59),2025,Bus,503
21,STRONG HYBRID EV,Maharashtra(59),2025,Bus,0
1,CNG ONLY,Maharashtra(59),2025,School Bus,0
2,DIESEL,Maharashtra(59),2025,School Bus,0
3,DIESEL/HYBRID,Maharashtra(59),2025,School Bus,0
4,DUAL DIESEL/LNG,Maharashtra(59),2025,School Bus,0
5,ELECTRIC(BOV),Maharashtra(59),2025,School Bus,0
6,ETHANOL,Maharashtra(59),2025,School Bus,0
7,LNG,Maharashtra(59),2025,School Bus,0
8,LPG ONLY,Maharashtra(59),2025,School Bus,0
9,NOT APPLICABLE,Maharashtra(59),2025,School Bus,0
10,PETROL,Maharashtra(59),2025,School Bus,0
11,PETROL/CNG,Maharashtra(59),2025,School Bus,0
12,PETROL(E20)/CNG,Maharashtra(59),2025,School Bus,0
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,School Bus,0
14,PETROL(E20)/LPG,Maharashtra(59),2025,School Bus,0
15,PETROL/ETHANOL,Maharashtra(59),2025,School Bus,0
16,PETROL/HYBRID,Maharashtra(59),2025,School Bus,0
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,School Bus,0
18,PETROL/LPG,Maharashtra(59),2025,School Bus,0
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,School Bus,0
20,PURE EV,Maharashtra(59),2025,School Bus,0
21,STRONG HYBRID EV,Maharashtra(59),2025,School Bus,0
1,CNG ONLY,Maharashtra(59),2025,Educational Institution Bus,0
2,DIESEL,Maharashtra(59),2025,Educational Institution Bus,0
3,DIESEL/HYBRID,Maharashtra(59),2025,Educational Institution Bus,0
4,DUAL DIESEL/LNG,Maharashtra(59),2025,Educational Institution Bus,0
5,ELECTRIC(BOV),Maharashtra(59),2025,Educational Institution Bus,0
6,ETHANOL,Maharashtra(59),2025,Educational Institution Bus,0
7,LNG,Maharashtra(59),2025,Educational Institution Bus,0
8,LPG ONLY,Maharashtra(59),2025,Educational Institution Bus,0
9,NOT APPLICABLE,Maharashtra(59),2025,Educational Institution Bus,0
10,PETROL,Maharashtra(59),2025,Educational Institution Bus,0
11,PETROL/CNG,Maharashtra(59),2025,Educational Institution Bus,0
12,PETROL(E20)/CNG,Maharashtra(59),2025,Educational Institution Bus,0
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,Educational Institution Bus,0
14,PETROL(E20)/LPG,Maharashtra(59),2025,Educational Institution Bus,0
15,PETROL/ETHANOL,Maharashtra(59),2025,Educational Institution Bus,0
16,PETROL/HYBRID,Maharashtra(59),2025,Educational Institution Bus,0
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,Educational Institution Bus,0
18,PETROL/LPG,Maharashtra(59),2025,Educational Institution Bus,0
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,Educational Institution Bus,0
20,PURE EV,Maharashtra(59),2025,Educational Institution Bus,0
21,STRONG HYBRID EV,Maharashtra(59),2025,Educational Institution Bus,0
1,CNG ONLY,Maharashtra(59),2025,Ambulance,4
2,DIESEL,Maharashtra(59),2025,Ambulance,588
3,DIESEL/HYBRID,Maharashtra(59),2025,Ambulance,0
4,DUAL DIESEL/LNG,Maharashtra(59),2025,Ambulance,0
5,ELECTRIC(BOV),Maharashtra(59),2025,Ambulance,0
6,ETHANOL,Maharashtra(59),2025,Ambulance,0
7,LNG,Maharashtra(59),2025,Ambulance,0
8,LPG ONLY,Maharashtra(59),2025,Ambulance,0
9,NOT APPLICABLE,Maharashtra(59),2025,Ambulance,0
10,PETROL,Maharashtra(59),2025,Ambulance,585
11,PETROL/CNG,Maharashtra(59),2025,Ambulance,5
12,PETROL(E20)/CNG,Maharashtra(59),2025,Ambulance,0
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,Ambulance,0
14,PETROL(E20)/LPG,Maharashtra(59),2025,Ambulance,0
15,PETROL/ETHANOL,Maharashtra(59),2025,Ambulance,179
16,PETROL/HYBRID,Maharashtra(59),2025,Ambulance,0
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,Ambulance,0
18,PETROL/LPG,Maharashtra(59),2025,Ambulance,0
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,Ambulance,0
20,PURE EV,Maharashtra(59),2025,Ambulance,0
21,STRONG HYBRID EV,Maharashtra(59),2025,Ambulance,0
1,CNG ONLY,Maharashtra(59),2025,Animal Ambulance,0
2,DIESEL,Maharashtra(59),2025,Animal Ambulance,1
3,DIESEL/HYBRID,Maharashtra(59),2025,Animal Ambulance,0
4,DUAL DIESEL/LNG,Maharashtra(59),2025,Animal Ambulance,0
5,ELECTRIC(BOV),Maharashtra(59),2025,Animal Ambulance,0
6,ETHANOL,Maharashtra(59),2025,Animal Ambulance,0
7,LNG,Maharashtra(59),2025,Animal Ambulance,0
8,LPG ONLY,Maharashtra(59),2025,Animal Ambulance,0
9,NOT APPLICABLE,Maharashtra(59),2025,Animal Ambulance,0
10,PETROL,Maharashtra(59),2025,Animal Ambulance,3
11,PETROL/CNG,Maharashtra(59),2025,Animal Ambulance,1
12,PETROL(E20)/CNG,Maharashtra(59),2025,Animal Ambulance,1
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,Animal Ambulance,0
14,PETROL(E20)/LPG,Maharashtra(59),2025,Animal Ambulance,0
15,PETROL/ETHANOL,Maharashtra(59),2025,Animal Ambulance,0
16,PETROL/HYBRID,Maharashtra(59),2025,Animal Ambulance,0
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,Animal Ambulance,0
18,PETROL/LPG,Maharashtra(59),2025,Animal Ambulance,0
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,Animal Ambulance,0
20,PURE EV,Maharashtra(59),2025,Animal Ambulance,0
21,STRONG HYBRID EV,Maharashtra(59),2025,Animal Ambulance,0
1,CNG ONLY,Maharashtra(59),2025,Camper Van / Trailer,0
2,DIESEL,Maharashtra(59),2025,Camper Van / Trailer,24
3,DIESEL/HYBRID,Maharashtra(59),2025,Camper Van / Trailer,0
4,DUAL DIESEL/LNG,Maharashtra(59),2025,Camper Van / Trailer,0
5,ELECTRIC(BOV),Maharashtra(59),2025,Camper Van / Trailer,0
6,ETHANOL,Maharashtra(59),2025,Camper Van / Trailer,0
7,LNG,Maharashtra(59),2025,Camper Van / Trailer,0
8,LPG ONLY,Maharashtra(59),2025,Camper Van / Trailer,0
