S No,Fuel,State,Year,Month Wise,Value
2,ELECTRIC(BOV),Lakshadweep(9),2025,MAY,3
3,LPG ONLY,Lakshadweep(9),2025,MAY,0
4,PETROL,Lakshadweep(9),2025,MAY,91
5,PETROL/CNG,Lakshadweep(9),2025,MAY,0
6,PETROL/ETHANOL,Lakshadweep(9),2025,MAY,4
7,PETROL/HYBRID,Lakshadweep(9),2025,MAY,0
8,PURE EV,Lakshadweep(9),2025,MAY,2
1,DIESEL,Lakshadweep(9),2025,JUN,5
2,ELECTRIC(BOV),Lakshadweep(9),2025,JUN,0
3,LPG ONLY,Lakshadweep(9),2025,JUN,0
4,PETROL,Lakshadweep(9),2025,JUN,86
5,PETROL/CNG,Lakshadweep(9),2025,JUN,0
6,PETROL/ETHANOL,Lakshadweep(9),2025,JUN,7
7,PETROL/HYBRID,Lakshadweep(9),2025,JUN,1
8,PURE EV,Lakshadweep(9),2025,JUN,1
1,DIESEL,Lakshadweep(9),2025,JUL,5
2,ELECTRIC(BOV),Lakshadweep(9),2025,JUL,1
3,LPG ONLY,Lakshadweep(9),2025,JUL,0
4,PETROL,Lakshadweep(9),2025,JUL,44
5,PETROL/CNG,Lakshadweep(9),2025,JUL,0
6,PETROL/ETHANOL,Lakshadweep(9),2025,JUL,7
7,PETROL/HYBRID,Lakshadweep(9),2025,JUL,0
8,PURE EV,Lakshadweep(9),2025,JUL,0
1,DIESEL,Lakshadweep(9),2025,AUG,3
2,ELECTRIC(BOV),Lakshadweep(9),2025,AUG,0
3,LPG ONLY,Lakshadweep(9),2025,AUG,0
4,PETROL,Lakshadweep(9),2025,AUG,33
5,PETROL/CNG,Lakshadweep(9),2025,AUG,0
6,PETROL/ETHANOL,Lakshadweep(9),2025,AUG,5
7,PETROL/HYBRID,Lakshadweep(9),2025,AUG,0
8,PURE EV,Lakshadweep(9),2025,AUG,0
1,DIESEL,Lakshadweep(9),2025,SEP,0
2,ELECTRIC(BOV),Lakshadweep(9),2025,SEP,0
3,LPG ONLY,Lakshadweep(9),2025,SEP,0
4,PETROL,Lakshadweep(9),2025,SEP,36
5,PETROL/CNG,Lakshadweep(9),2025,SEP,0
6,PETROL/ETHANOL,Lakshadweep(9),2025,SEP,13
7,PETROL/HYBRID,Lakshadweep(9),2025,SEP,0
8,PURE EV,Lakshadweep(9),2025,SEP,1
1,DIESEL,Lakshadweep(9),2025,OCT,1
2,ELECTRIC(BOV),Lakshadweep(9),2025,OCT,0
3,LPG ONLY,Lakshadweep(9),2025,OCT,0
4,PETROL,Lakshadweep(9),2025,OCT,26
5,PETROL/CNG,Lakshadweep(9),2025,OCT,0
6,PETROL/ETHANOL,Lakshadweep(9),2025,OCT,11
7,PETROL/HYBRID,Lakshadweep(9),2025,OCT,0
8,PURE EV,Lakshadweep(9),2025,OCT,1
1,DIESEL,Lakshadweep(9),2025,NOV,1
2,ELECTRIC(BOV),Lakshadweep(9),2025,NOV,1
3,LPG ONLY,Lakshadweep(9),2025,NOV,0
4,PETROL,Lakshadweep(9),2025,NOV,32
5,PETROL/CNG,Lakshadweep(9),2025,NOV,0
6,PETROL/ETHANOL,Lakshadweep(9),2025,NOV,30
7,PETROL/HYBRID,Lakshadweep(9),2025,NOV,0
8,PURE EV,Lakshadweep(9),2025,NOV,4
1,DIESEL,Lakshadweep(9),2025,DEC,4
2,ELECTRIC(BOV),Lakshadweep(9),2025,DEC,1
3,LPG ONLY,Lakshadweep(9),2025,DEC,0
4,PETROL,Lakshadweep(9),2025,DEC,56
5,PETROL/CNG,Lakshadweep(9),2025,DEC,0
6,PETROL/ETHANOL,Lakshadweep(9),2025,DEC,38
7,PETROL/HYBRID,Lakshadweep(9),2025,DEC,0
8,PURE EV,Lakshadweep(9),2025,DEC,5
1,CNG ONLY,Maharashtra(59),2025,JAN,"8,598"
2,DIESEL,Maharashtra(59),2025,JAN,"36,876"
3,DIESEL/HYBRID,Maharashtra(59),2025,JAN,165
4,DUAL DIESEL/LNG,Maharashtra(59),2025,JAN,0
5,ELECTRIC(BOV),Maharashtra(59),2025,JAN,"5,359"
6,ETHANOL,Maharashtra(59),2025,JAN,40
7,LNG,Maharashtra(59),2025,JAN,0
8,LPG ONLY,Maharashtra(59),2025,JAN,823
9,NOT APPLICABLE,Maharashtra(59),2025,JAN,"1,769"
10,PETROL,Maharashtra(59),2025,JAN,"1,84,922"
11,PETROL/CNG,Maharashtra(59),2025,JAN,"24,230"
12,PETROL(E20)/CNG,Maharashtra(59),2025,JAN,0
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,JAN,0
14,PETROL(E20)/LPG,Maharashtra(59),2025,JAN,0
15,PETROL/ETHANOL,Maharashtra(59),2025,JAN,"5,737"
16,PETROL/HYBRID,Maharashtra(59),2025,JAN,"2,697"
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,JAN,1
18,PETROL/LPG,Maharashtra(59),2025,JAN,75
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,JAN,3
20,PURE EV,Maharashtra(59),2025,JAN,"16,879"
21,STRONG HYBRID EV,Maharashtra(59),2025,JAN,"1,557"
1,CNG ONLY,Maharashtra(59),2025,FEB,"6,583"
2,DIESEL,Maharashtra(59),2025,FEB,"25,136"
3,DIESEL/HYBRID,Maharashtra(59),2025,FEB,97
4,DUAL DIESEL/LNG,Maharashtra(59),2025,FEB,0
5,ELECTRIC(BOV),Maharashtra(59),2025,FEB,"3,166"
6,ETHANOL,Maharashtra(59),2025,FEB,18
7,LNG,Maharashtra(59),2025,FEB,25
8,LPG ONLY,Maharashtra(59),2025,FEB,594
9,NOT APPLICABLE,Maharashtra(59),2025,FEB,"1,219"
10,PETROL,Maharashtra(59),2025,FEB,"1,30,081"
11,PETROL/CNG,Maharashtra(59),2025,FEB,"11,946"
12,PETROL(E20)/CNG,Maharashtra(59),2025,FEB,2
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,FEB,0
14,PETROL(E20)/LPG,Maharashtra(59),2025,FEB,0
15,PETROL/ETHANOL,Maharashtra(59),2025,FEB,"4,746"
16,PETROL/HYBRID,Maharashtra(59),2025,FEB,"1,134"
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,FEB,0
18,PETROL/LPG,Maharashtra(59),2025,FEB,41
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,FEB,3
20,PURE EV,Maharashtra(59),2025,FEB,"12,508"
21,STRONG HYBRID EV,Maharashtra(59),2025,FEB,898
1,CNG ONLY,Maharashtra(59),2025,MAR,"7,610"
2,DIESEL,Maharashtra(59),2025,MAR,"34,813"
3,DIESEL/HYBRID,Maharashtra(59),2025,MAR,140
4,DUAL DIESEL/LNG,Maharashtra(59),2025,MAR,0
5,ELECTRIC(BOV),Maharashtra(59),2025,MAR,"3,991"
6,ETHANOL,Maharashtra(59),2025,MAR,23
7,LNG,Maharashtra(59),2025,MAR,49
8,LPG ONLY,Maharashtra(59),2025,MAR,629
9,NOT APPLICABLE,Maharashtra(59),2025,MAR,"1,500"
10,PETROL,Maharashtra(59),2025,MAR,"1,55,392"
11,PETROL/CNG,Maharashtra(59),2025,MAR,"19,904"
12,PETROL(E20)/CNG,Maharashtra(59),2025,MAR,3
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,MAR,0
14,PETROL(E20)/LPG,Maharashtra(59),2025,MAR,0
15,PETROL/ETHANOL,Maharashtra(59),2025,MAR,"9,900"
16,PETROL/HYBRID,Maharashtra(59),2025,MAR,"1,916"
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,MAR,0
18,PETROL/LPG,Maharashtra(59),2025,MAR,51
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,MAR,4
20,PURE EV,Maharashtra(59),2025,MAR,"29,490"
21,STRONG HYBRID EV,Maharashtra(59),2025,MAR,"1,585"
1,CNG ONLY,Maharashtra(59),2025,APR,"7,382"
2,DIESEL,Maharashtra(59),2025,APR,"29,424"
3,DIESEL/HYBRID,Maharashtra(59),2025,APR,105
4,DUAL DIESEL/LNG,Maharashtra(59),2025,APR,0
5,ELECTRIC(BOV),Maharashtra(59),2025,APR,"2,575"
6,ETHANOL,Maharashtra(59),2025,APR,28
7,LNG,Maharashtra(59),2025,APR,24
8,LPG ONLY,Maharashtra(59),2025,APR,588
9,NOT APPLICABLE,Maharashtra(59),2025,APR,"1,240"
10,PETROL,Maharashtra(59),2025,APR,"1,76,012"
11,PETROL/CNG,Maharashtra(59),2025,APR,"15,130"
12,PETROL(E20)/CNG,Maharashtra(59),2025,APR,3
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,APR,0
14,PETROL(E20)/LPG,Maharashtra(59),2025,APR,0
15,PETROL/ETHANOL,Maharashtra(59),2025,APR,"24,621"
16,PETROL/HYBRID,Maharashtra(59),2025,APR,"1,620"
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,APR,0
18,PETROL/LPG,Maharashtra(59),2025,APR,34
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,APR,3
20,PURE EV,Maharashtra(59),2025,APR,"17,083"
21,STRONG HYBRID EV,Maharashtra(59),2025,APR,"1,297"
1,CNG ONLY,Maharashtra(59),2025,MAY,"5,895"
2,DIESEL,Maharashtra(59),2025,MAY,"25,770"
3,DIESEL/HYBRID,Maharashtra(59),2025,MAY,87
4,DUAL DIESEL/LNG,Maharashtra(59),2025,MAY,0
5,ELECTRIC(BOV),Maharashtra(59),2025,MAY,"2,457"
6,ETHANOL,Maharashtra(59),2025,MAY,19
7,LNG,Maharashtra(59),2025,MAY,10
8,LPG ONLY,Maharashtra(59),2025,MAY,621
9,NOT APPLICABLE,Maharashtra(59),2025,MAY,"1,189"
10,PETROL,Maharashtra(59),2025,MAY,"1,26,150"
11,PETROL/CNG,Maharashtra(59),2025,MAY,"13,268"
12,PETROL(E20)/CNG,Maharashtra(59),2025,MAY,4
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,MAY,0
14,PETROL(E20)/LPG,Maharashtra(59),2025,MAY,0
15,PETROL/ETHANOL,Maharashtra(59),2025,MAY,"34,634"
16,PETROL/HYBRID,Maharashtra(59),2025,MAY,"1,395"
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,MAY,0
18,PETROL/LPG,Maharashtra(59),2025,MAY,28
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,MAY,0
20,PURE EV,Maharashtra(59),2025,MAY,"17,247"
21,STRONG HYBRID EV,Maharashtra(59),2025,MAY,"1,055"
1,CNG ONLY,Maharashtra(59),2025,JUN,"6,114"
2,DIESEL,Maharashtra(59),2025,JUN,"26,823"
3,DIESEL/HYBRID,Maharashtra(59),2025,JUN,106
4,DUAL DIESEL/LNG,Maharashtra(59),2025,JUN,0
5,ELECTRIC(BOV),Maharashtra(59),2025,JUN,"2,369"
6,ETHANOL,Maharashtra(59),2025,JUN,20
7,LNG,Maharashtra(59),2025,JUN,25
8,LPG ONLY,Maharashtra(59),2025,JUN,622
9,NOT APPLICABLE,Maharashtra(59),2025,JUN,"1,052"
10,PETROL,Maharashtra(59),2025,JUN,"1,09,095"
11,PETROL/CNG,Maharashtra(59),2025,JUN,"13,671"
12,PETROL(E20)/CNG,Maharashtra(59),2025,JUN,5
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,JUN,0
14,PETROL(E20)/LPG,Maharashtra(59),2025,JUN,1
15,PETROL/ETHANOL,Maharashtra(59),2025,JUN,"38,281"
16,PETROL/HYBRID,Maharashtra(59),2025,JUN,"1,281"
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,JUN,0
18,PETROL/LPG,Maharashtra(59),2025,JUN,39
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,JUN,2
20,PURE EV,Maharashtra(59),2025,JUN,"17,904"
21,STRONG HYBRID EV,Maharashtra(59),2025,JUN,"1,163"
1,CNG ONLY,Maharashtra(59),2025,JUL,"6,653"
2,DIESEL,Maharashtra(59),2025,JUL,"26,172"
3,DIESEL/HYBRID,Maharashtra(59),2025,JUL,156
4,DUAL DIESEL/LNG,Maharashtra(59),2025,JUL,9
5,ELECTRIC(BOV),Maharashtra(59),2025,JUL,"2,884"
6,ETHANOL,Maharashtra(59),2025,JUL,19
7,LNG,Maharashtra(59),2025,JUL,47
8,LPG ONLY,Maharashtra(59),2025,JUL,657
9,NOT APPLICABLE,Maharashtra(59),2025,JUL,"1,041"
10,PETROL,Maharashtra(59),2025,JUL,"1,13,409"
11,PETROL/CNG,Maharashtra(59),2025,JUL,"15,621"
12,PETROL(E20)/CNG,Maharashtra(59),2025,JUL,7
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,JUL,0
14,PETROL(E20)/LPG,Maharashtra(59),2025,JUL,0
15,PETROL/ETHANOL,Maharashtra(59),2025,JUL,"44,756"
16,PETROL/HYBRID,Maharashtra(59),2025,JUL,"1,614"
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,JUL,1
18,PETROL/LPG,Maharashtra(59),2025,JUL,31
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,JUL,1
20,PURE EV,Maharashtra(59),2025,JUL,"17,689"
21,STRONG HYBRID EV,Maharashtra(59),2025,JUL,"1,295"
1,CNG ONLY,Maharashtra(59),2025,AUG,"6,321"
2,DIESEL,Maharashtra(59),2025,AUG,"26,910"
3,DIESEL/HYBRID,Maharashtra(59),2025,AUG,148
4,DUAL DIESEL/LNG,Maharashtra(59),2025,AUG,0
5,ELECTRIC(BOV),Maharashtra(59),2025,AUG,"2,443"
6,ETHANOL,Maharashtra(59),2025,AUG,17
7,LNG,Maharashtra(59),2025,AUG,35
8,LPG ONLY,Maharashtra(59),2025,AUG,563
9,NOT APPLICABLE,Maharashtra(59),2025,AUG,"1,224"
10,PETROL,Maharashtra(59),2025,AUG,"1,14,218"
11,PETROL/CNG,Maharashtra(59),2025,AUG,"16,338"
12,PETROL(E20)/CNG,Maharashtra(59),2025,AUG,5
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,AUG,0
14,PETROL(E20)/LPG,Maharashtra(59),2025,AUG,1
15,PETROL/ETHANOL,Maharashtra(59),2025,AUG,"48,322"
16,PETROL/HYBRID,Maharashtra(59),2025,AUG,"1,677"
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,AUG,0
18,PETROL/LPG,Maharashtra(59),2025,AUG,44
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,AUG,1
20,PURE EV,Maharashtra(59),2025,AUG,"20,139"
21,STRONG HYBRID EV,Maharashtra(59),2025,AUG,"1,278"
1,CNG ONLY,Maharashtra(59),2025,SEP,"5,535"
2,DIESEL,Maharashtra(59),2025,SEP,"25,717"
3,DIESEL/HYBRID,Maharashtra(59),2025,SEP,141
4,DUAL DIESEL/LNG,Maharashtra(59),2025,SEP,0
5,ELECTRIC(BOV),Maharashtra(59),2025,SEP,"1,772"
6,ETHANOL,Maharashtra(59),2025,SEP,7
7,LNG,Maharashtra(59),2025,SEP,36
8,LPG ONLY,Maharashtra(59),2025,SEP,554
9,NOT APPLICABLE,Maharashtra(59),2025,SEP,"1,785"
10,PETROL,Maharashtra(59),2025,SEP,"95,077"
11,PETROL/CNG,Maharashtra(59),2025,SEP,"14,708"
12,PETROL(E20)/CNG,Maharashtra(59),2025,SEP,238
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,SEP,24
14,PETROL(E20)/LPG,Maharashtra(59),2025,SEP,0
15,PETROL/ETHANOL,Maharashtra(59),2025,SEP,"45,037"
16,PETROL/HYBRID,Maharashtra(59),2025,SEP,"1,239"
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,SEP,1
18,PETROL/LPG,Maharashtra(59),2025,SEP,37
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,SEP,0
20,PURE EV,Maharashtra(59),2025,SEP,"18,151"
21,STRONG HYBRID EV,Maharashtra(59),2025,SEP,977
1,CNG ONLY,Maharashtra(59),2025,OCT,"9,220"
2,DIESEL,Maharashtra(59),2025,OCT,"46,444"
3,DIESEL/HYBRID,Maharashtra(59),2025,OCT,228
4,DUAL DIESEL/LNG,Maharashtra(59),2025,OCT,0
5,ELECTRIC(BOV),Maharashtra(59),2025,OCT,"2,217"
6,ETHANOL,Maharashtra(59),2025,OCT,19
7,LNG,Maharashtra(59),2025,OCT,40
8,LPG ONLY,Maharashtra(59),2025,OCT,793
9,NOT APPLICABLE,Maharashtra(59),2025,OCT,"2,294"
10,PETROL,Maharashtra(59),2025,OCT,"2,18,749"
11,PETROL/CNG,Maharashtra(59),2025,OCT,"28,005"
12,PETROL(E20)/CNG,Maharashtra(59),2025,OCT,"1,201"
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,OCT,297
14,PETROL(E20)/LPG,Maharashtra(59),2025,OCT,0
15,PETROL/ETHANOL,Maharashtra(59),2025,OCT,"1,06,765"
16,PETROL/HYBRID,Maharashtra(59),2025,OCT,"2,440"
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,OCT,1
18,PETROL/LPG,Maharashtra(59),2025,OCT,71
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,OCT,1
20,PURE EV,Maharashtra(59),2025,OCT,"28,289"
21,STRONG HYBRID EV,Maharashtra(59),2025,OCT,"1,868"
1,CNG ONLY,Maharashtra(59),2025,NOV,"7,823"
2,DIESEL,Maharashtra(59),2025,NOV,"56,308"
3,DIESEL/HYBRID,Maharashtra(59),2025,NOV,135
4,DUAL DIESEL/LNG,Maharashtra(59),2025,NOV,0
5,ELECTRIC(BOV),Maharashtra(59),2025,NOV,"1,960"
6,ETHANOL,Maharashtra(59),2025,NOV,8
7,LNG,Maharashtra(59),2025,NOV,53
8,LPG ONLY,Maharashtra(59),2025,NOV,805
9,NOT APPLICABLE,Maharashtra(59),2025,NOV,"2,596"
10,PETROL,Maharashtra(59),2025,NOV,"1,52,532"
11,PETROL/CNG,Maharashtra(59),2025,NOV,"8,003"
12,PETROL(E20)/CNG,Maharashtra(59),2025,NOV,"9,839"
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,NOV,"1,363"
14,PETROL(E20)/LPG,Maharashtra(59),2025,NOV,17
15,PETROL/ETHANOL,Maharashtra(59),2025,NOV,"1,44,041"
16,PETROL/HYBRID,Maharashtra(59),2025,NOV,570
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,NOV,0
18,PETROL/LPG,Maharashtra(59),2025,NOV,20
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,NOV,0
20,PURE EV,Maharashtra(59),2025,NOV,"20,777"
21,STRONG HYBRID EV,Maharashtra(59),2025,NOV,"1,346"
1,CNG ONLY,Maharashtra(59),2025,DEC,"6,287"
2,DIESEL,Maharashtra(59),2025,DEC,"44,601"
3,DIESEL/HYBRID,Maharashtra(59),2025,DEC,117
4,DUAL DIESEL/LNG,Maharashtra(59),2025,DEC,0
5,ELECTRIC(BOV),Maharashtra(59),2025,DEC,"1,648"
6,ETHANOL,Maharashtra(59),2025,DEC,3
7,LNG,Maharashtra(59),2025,DEC,24
8,LPG ONLY,Maharashtra(59),2025,DEC,640
9,NOT APPLICABLE,Maharashtra(59),2025,DEC,"2,885"
10,PETROL,Maharashtra(59),2025,DEC,"51,539"
11,PETROL/CNG,Maharashtra(59),2025,DEC,"5,557"
12,PETROL(E20)/CNG,Maharashtra(59),2025,DEC,"10,313"
13,PETROL(E20)/HYBRID,Maharashtra(59),2025,DEC,"1,442"
14,PETROL(E20)/LPG,Maharashtra(59),2025,DEC,4
15,PETROL/ETHANOL,Maharashtra(59),2025,DEC,"1,23,223"
16,PETROL/HYBRID,Maharashtra(59),2025,DEC,517
17,PETROL/HYBRID/CNG,Maharashtra(59),2025,DEC,0
18,PETROL/LPG,Maharashtra(59),2025,DEC,17
19,PLUG-IN HYBRID EV,Maharashtra(59),2025,DEC,0
20,PURE EV,Maharashtra(59),2025,DEC,"17,571"
21,STRONG HYBRID EV,Maharashtra(59),2025,DEC,"1,389"
1,DIESEL,Meghalaya(15),2025,JAN,542
2,DIESEL/HYBRID,Meghalaya(15),2025,JAN,0
3,ELECTRIC(BOV),Meghalaya(15),2025,JAN,33
4,NOT APPLICABLE,Meghalaya(15),2025,JAN,0
5,PETROL,Meghalaya(15),2025,JAN,"2,663"
6,PETROL/CNG,Meghalaya(15),2025,JAN,2
7,PETROL(E20)/HYBRID,Meghalaya(15),2025,JAN,0
8,PETROL/ETHANOL,Meghalaya(15),2025,JAN,452
9,PETROL/HYBRID,Meghalaya(15),2025,JAN,102
10,PURE EV,Meghalaya(15),2025,JAN,17
11,STRONG HYBRID EV,Meghalaya(15),2025,JAN,9
1,DIESEL,Meghalaya(15),2025,FEB,428
2,DIESEL/HYBRID,Meghalaya(15),2025,FEB,0
3,ELECTRIC(BOV),Meghalaya(15),2025,FEB,29
4,NOT APPLICABLE,Meghalaya(15),2025,FEB,0
5,PETROL,Meghalaya(15),2025,FEB,"1,998"
6,PETROL/CNG,Meghalaya(15),2025,FEB,0
7,PETROL(E20)/HYBRID,Meghalaya(15),2025,FEB,0
8,PETROL/ETHANOL,Meghalaya(15),2025,FEB,440
9,PETROL/HYBRID,Meghalaya(15),2025,FEB,65
10,PURE EV,Meghalaya(15),2025,FEB,3
11,STRONG HYBRID EV,Meghalaya(15),2025,FEB,9
1,DIESEL,Meghalaya(15),2025,MAR,516
2,DIESEL/HYBRID,Meghalaya(15),2025,MAR,0
3,ELECTRIC(BOV),Meghalaya(15),2025,MAR,23
4,NOT APPLICABLE,Meghalaya(15),2025,MAR,0
5,PETROL,Meghalaya(15),2025,MAR,"2,294"
6,PETROL/CNG,Meghalaya(15),2025,MAR,1
7,PETROL(E20)/HYBRID,Meghalaya(15),2025,MAR,0
8,PETROL/ETHANOL,Meghalaya(15),2025,MAR,573
9,PETROL/HYBRID,Meghalaya(15),2025,MAR,71
10,PURE EV,Meghalaya(15),2025,MAR,13
11,STRONG HYBRID EV,Meghalaya(15),2025,MAR,7
1,DIESEL,Meghalaya(15),2025,APR,443
2,DIESEL/HYBRID,Meghalaya(15),2025,APR,1
3,ELECTRIC(BOV),Meghalaya(15),2025,APR,34
4,NOT APPLICABLE,Meghalaya(15),2025,APR,0
5,PETROL,Meghalaya(15),2025,APR,"2,297"
6,PETROL/CNG,Meghalaya(15),2025,APR,0
7,PETROL(E20)/HYBRID,Meghalaya(15),2025,APR,0
8,PETROL/ETHANOL,Meghalaya(15),2025,APR,603
9,PETROL/HYBRID,Meghalaya(15),2025,APR,68
10,PURE EV,Meghalaya(15),2025,APR,11
11,STRONG HYBRID EV,Meghalaya(15),2025,APR,4
1,DIESEL,Meghalaya(15),2025,MAY,427
2,DIESEL/HYBRID,Meghalaya(15),2025,MAY,0
3,ELECTRIC(BOV),Meghalaya(15),2025,MAY,52
4,NOT APPLICABLE,Meghalaya(15),2025,MAY,0
5,PETROL,Meghalaya(15),2025,MAY,"1,923"
6,PETROL/CNG,Meghalaya(15),2025,MAY,0
7,PETROL(E20)/HYBRID,Meghalaya(15),2025,MAY,0
8,PETROL/ETHANOL,Meghalaya(15),2025,MAY,952
9,PETROL/HYBRID,Meghalaya(15),2025,MAY,49
10,PURE EV,Meghalaya(15),2025,MAY,16
11,STRONG HYBRID EV,Meghalaya(15),2025,MAY,4
1,DIESEL,Meghalaya(15),2025,JUN,348
2,DIESEL/HYBRID,Meghalaya(15),2025,JUN,0
3,ELECTRIC(BOV),Meghalaya(15),2025,JUN,67
4,NOT APPLICABLE,Meghalaya(15),2025,JUN,0
5,PETROL,Meghalaya(15),2025,JUN,"1,854"
6,PETROL/CNG,Meghalaya(15),2025,JUN,0
7,PETROL(E20)/HYBRID,Meghalaya(15),2025,JUN,0
8,PETROL/ETHANOL,Meghalaya(15),2025,JUN,917
9,PETROL/HYBRID,Meghalaya(15),2025,JUN,58
10,PURE EV,Meghalaya(15),2025,JUN,27
11,STRONG HYBRID EV,Meghalaya(15),2025,JUN,6
1,DIESEL,Meghalaya(15),2025,JUL,375
2,DIESEL/HYBRID,Meghalaya(15),2025,JUL,0
3,ELECTRIC(BOV),Meghalaya(15),2025,JUL,88
4,NOT APPLICABLE,Meghalaya(15),2025,JUL,1
5,PETROL,Meghalaya(15),2025,JUL,"2,228"
6,PETROL/CNG,Meghalaya(15),2025,JUL,1
7,PETROL(E20)/HYBRID,Meghalaya(15),2025,JUL,0
8,PETROL/ETHANOL,Meghalaya(15),2025,JUL,978
9,PETROL/HYBRID,Meghalaya(15),2025,JUL,77
10,PURE EV,Meghalaya(15),2025,JUL,27
11,STRONG HYBRID EV,Meghalaya(15),2025,JUL,9
1,DIESEL,Meghalaya(15),2025,AUG,309
2,DIESEL/HYBRID,Meghalaya(15),2025,AUG,0
3,ELECTRIC(BOV),Meghalaya(15),2025,AUG,55
4,NOT APPLICABLE,Meghalaya(15),2025,AUG,0
5,PETROL,Meghalaya(15),2025,AUG,"1,928"
6,PETROL/CNG,Meghalaya(15),2025,AUG,0
7,PETROL(E20)/HYBRID,Meghalaya(15),2025,AUG,0
8,PETROL/ETHANOL,Meghalaya(15),2025,AUG,"1,046"
9,PETROL/HYBRID,Meghalaya(15),2025,AUG,89
10,PURE EV,Meghalaya(15),2025,AUG,36
11,STRONG HYBRID EV,Meghalaya(15),2025,AUG,5
1,DIESEL,Meghalaya(15),2025,SEP,375
2,DIESEL/HYBRID,Meghalaya(15),2025,SEP,0
3,ELECTRIC(BOV),Meghalaya(15),2025,SEP,47
4,NOT APPLICABLE,Meghalaya(15),2025,SEP,0
5,PETROL,Meghalaya(15),2025,SEP,"1,984"
6,PETROL/CNG,Meghalaya(15),2025,SEP,0
7,PETROL(E20)/HYBRID,Meghalaya(15),2025,SEP,1
8,PETROL/ETHANOL,Meghalaya(15),2025,SEP,"1,174"
9,PETROL/HYBRID,Meghalaya(15),2025,SEP,76
10,PURE EV,Meghalaya(15),2025,SEP,39
11,STRONG HYBRID EV,Meghalaya(15),2025,SEP,6
1,DIESEL,Meghalaya(15),2025,OCT,403
2,DIESEL/HYBRID,Meghalaya(15),2025,OCT,2
3,ELECTRIC(BOV),Meghalaya(15),2025,OCT,68
4,NOT APPLICABLE,Meghalaya(15),2025,OCT,1
5,PETROL,Meghalaya(15),2025,OCT,"2,859"
6,PETROL/CNG,Meghalaya(15),2025,OCT,0
7,PETROL(E20)/HYBRID,Meghalaya(15),2025,OCT,3
8,PETROL/ETHANOL,Meghalaya(15),2025,OCT,"1,445"
9,PETROL/HYBRID,Meghalaya(15),2025,OCT,112
10,PURE EV,Meghalaya(15),2025,OCT,41
11,STRONG HYBRID EV,Meghalaya(15),2025,OCT,6
1,DIESEL,Meghalaya(15),2025,NOV,445
2,DIESEL/HYBRID,Meghalaya(15),2025,NOV,1
3,ELECTRIC(BOV),Meghalaya(15),2025,NOV,86
4,NOT APPLICABLE,Meghalaya(15),2025,NOV,0
5,PETROL,Meghalaya(15),2025,NOV,"1,360"
6,PETROL/CNG,Meghalaya(15),2025,NOV,0
7,PETROL(E20)/HYBRID,Meghalaya(15),2025,NOV,68
8,PETROL/ETHANOL,Meghalaya(15),2025,NOV,"2,034"
9,PETROL/HYBRID,Meghalaya(15),2025,NOV,26
10,PURE EV,Meghalaya(15),2025,NOV,76
11,STRONG HYBRID EV,Meghalaya(15),2025,NOV,10
1,DIESEL,Meghalaya(15),2025,DEC,379
2,DIESEL/HYBRID,Meghalaya(15),2025,DEC,0
3,ELECTRIC(BOV),Meghalaya(15),2025,DEC,28
4,NOT APPLICABLE,Meghalaya(15),2025,DEC,0
5,PETROL,Meghalaya(15),2025,DEC,940
6,PETROL/CNG,Meghalaya(15),2025,DEC,0
7,PETROL(E20)/HYBRID,Meghalaya(15),2025,DEC,85
8,PETROL/ETHANOL,Meghalaya(15),2025,DEC,"1,764"
9,PETROL/HYBRID,Meghalaya(15),2025,DEC,8
