S No,Fuel,State,Year,Vehicle Class,Value
7,PURE EV,Mizoram(12),2026,Vehicle Fitted With Compressor,0
8,STRONG HYBRID EV,Mizoram(12),2026,Vehicle Fitted With Compressor,0
1,DIESEL,Mizoram(12),2026,Crane Mounted Vehicle,0
2,ELECTRIC(BOV),Mizoram(12),2026,Crane Mounted Vehicle,0
3,PETROL,Mizoram(12),2026,Crane Mounted Vehicle,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Crane Mounted Vehicle,0
5,PETROL/ETHANOL,Mizoram(12),2026,Crane Mounted Vehicle,0
6,PETROL/HYBRID,Mizoram(12),2026,Crane Mounted Vehicle,0
7,PURE EV,Mizoram(12),2026,Crane Mounted Vehicle,0
8,STRONG HYBRID EV,Mizoram(12),2026,Crane Mounted Vehicle,0
1,DIESEL,Mizoram(12),2026,Agricultural Tractor,1
2,ELECTRIC(BOV),Mizoram(12),2026,Agricultural Tractor,0
3,PETROL,Mizoram(12),2026,Agricultural Tractor,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Agricultural Tractor,0
5,PETROL/ETHANOL,Mizoram(12),2026,Agricultural Tractor,0
6,PETROL/HYBRID,Mizoram(12),2026,Agricultural Tractor,0
7,PURE EV,Mizoram(12),2026,Agricultural Tractor,0
8,STRONG HYBRID EV,Mizoram(12),2026,Agricultural Tractor,0
1,DIESEL,Mizoram(12),2026,Power Tiller,0
2,ELECTRIC(BOV),Mizoram(12),2026,Power Tiller,0
3,PETROL,Mizoram(12),2026,Power Tiller,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Power Tiller,0
5,PETROL/ETHANOL,Mizoram(12),2026,Power Tiller,0
6,PETROL/HYBRID,Mizoram(12),2026,Power Tiller,0
7,PURE EV,Mizoram(12),2026,Power Tiller,0
8,STRONG HYBRID EV,Mizoram(12),2026,Power Tiller,0
1,DIESEL,Mizoram(12),2026,Private Service Vehicle (Individual Use),0
2,ELECTRIC(BOV),Mizoram(12),2026,Private Service Vehicle (Individual Use),0
3,PETROL,Mizoram(12),2026,Private Service Vehicle (Individual Use),0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Private Service Vehicle (Individual Use),0
5,PETROL/ETHANOL,Mizoram(12),2026,Private Service Vehicle (Individual Use),0
6,PETROL/HYBRID,Mizoram(12),2026,Private Service Vehicle (Individual Use),0
7,PURE EV,Mizoram(12),2026,Private Service Vehicle (Individual Use),0
8,STRONG HYBRID EV,Mizoram(12),2026,Private Service Vehicle (Individual Use),0
1,DIESEL,Mizoram(12),2026,Camper Van / Trailer (Private Use),0
2,ELECTRIC(BOV),Mizoram(12),2026,Camper Van / Trailer (Private Use),0
3,PETROL,Mizoram(12),2026,Camper Van / Trailer (Private Use),0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Camper Van / Trailer (Private Use),0
5,PETROL/ETHANOL,Mizoram(12),2026,Camper Van / Trailer (Private Use),0
6,PETROL/HYBRID,Mizoram(12),2026,Camper Van / Trailer (Private Use),0
7,PURE EV,Mizoram(12),2026,Camper Van / Trailer (Private Use),0
8,STRONG HYBRID EV,Mizoram(12),2026,Camper Van / Trailer (Private Use),0
1,DIESEL,Mizoram(12),2026,Tow Truck,0
2,ELECTRIC(BOV),Mizoram(12),2026,Tow Truck,0
3,PETROL,Mizoram(12),2026,Tow Truck,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Tow Truck,0
5,PETROL/ETHANOL,Mizoram(12),2026,Tow Truck,0
6,PETROL/HYBRID,Mizoram(12),2026,Tow Truck,0
7,PURE EV,Mizoram(12),2026,Tow Truck,0
8,STRONG HYBRID EV,Mizoram(12),2026,Tow Truck,0
1,DIESEL,Mizoram(12),2026,Breakdown Van,0
2,ELECTRIC(BOV),Mizoram(12),2026,Breakdown Van,0
3,PETROL,Mizoram(12),2026,Breakdown Van,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Breakdown Van,0
5,PETROL/ETHANOL,Mizoram(12),2026,Breakdown Van,0
6,PETROL/HYBRID,Mizoram(12),2026,Breakdown Van,0
7,PURE EV,Mizoram(12),2026,Breakdown Van,0
8,STRONG HYBRID EV,Mizoram(12),2026,Breakdown Van,0
1,DIESEL,Mizoram(12),2026,Recovery Vehicle,0
2,ELECTRIC(BOV),Mizoram(12),2026,Recovery Vehicle,0
3,PETROL,Mizoram(12),2026,Recovery Vehicle,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Recovery Vehicle,0
5,PETROL/ETHANOL,Mizoram(12),2026,Recovery Vehicle,0
6,PETROL/HYBRID,Mizoram(12),2026,Recovery Vehicle,0
7,PURE EV,Mizoram(12),2026,Recovery Vehicle,0
8,STRONG HYBRID EV,Mizoram(12),2026,Recovery Vehicle,0
1,DIESEL,Mizoram(12),2026,Tower Wagon,0
2,ELECTRIC(BOV),Mizoram(12),2026,Tower Wagon,0
3,PETROL,Mizoram(12),2026,Tower Wagon,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Tower Wagon,0
5,PETROL/ETHANOL,Mizoram(12),2026,Tower Wagon,0
6,PETROL/HYBRID,Mizoram(12),2026,Tower Wagon,0
7,PURE EV,Mizoram(12),2026,Tower Wagon,0
8,STRONG HYBRID EV,Mizoram(12),2026,Tower Wagon,0
1,DIESEL,Mizoram(12),2026,Tree Trimming Vehicle,0
2,ELECTRIC(BOV),Mizoram(12),2026,Tree Trimming Vehicle,0
3,PETROL,Mizoram(12),2026,Tree Trimming Vehicle,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Tree Trimming Vehicle,0
5,PETROL/ETHANOL,Mizoram(12),2026,Tree Trimming Vehicle,0
6,PETROL/HYBRID,Mizoram(12),2026,Tree Trimming Vehicle,0
7,PURE EV,Mizoram(12),2026,Tree Trimming Vehicle,0
8,STRONG HYBRID EV,Mizoram(12),2026,Tree Trimming Vehicle,0
1,DIESEL,Mizoram(12),2026,Construction Equipment Vehicle,23
2,ELECTRIC(BOV),Mizoram(12),2026,Construction Equipment Vehicle,0
3,PETROL,Mizoram(12),2026,Construction Equipment Vehicle,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Construction Equipment Vehicle,0
5,PETROL/ETHANOL,Mizoram(12),2026,Construction Equipment Vehicle,0
6,PETROL/HYBRID,Mizoram(12),2026,Construction Equipment Vehicle,0
7,PURE EV,Mizoram(12),2026,Construction Equipment Vehicle,0
8,STRONG HYBRID EV,Mizoram(12),2026,Construction Equipment Vehicle,0
1,DIESEL,Mizoram(12),2026,Omni Bus (Private Use),0
2,ELECTRIC(BOV),Mizoram(12),2026,Omni Bus (Private Use),0
3,PETROL,Mizoram(12),2026,Omni Bus (Private Use),0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Omni Bus (Private Use),0
5,PETROL/ETHANOL,Mizoram(12),2026,Omni Bus (Private Use),0
6,PETROL/HYBRID,Mizoram(12),2026,Omni Bus (Private Use),0
7,PURE EV,Mizoram(12),2026,Omni Bus (Private Use),0
8,STRONG HYBRID EV,Mizoram(12),2026,Omni Bus (Private Use),0
1,DIESEL,Mizoram(12),2026,Road Roller,0
2,ELECTRIC(BOV),Mizoram(12),2026,Road Roller,0
3,PETROL,Mizoram(12),2026,Road Roller,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Road Roller,0
5,PETROL/ETHANOL,Mizoram(12),2026,Road Roller,0
6,PETROL/HYBRID,Mizoram(12),2026,Road Roller,0
7,PURE EV,Mizoram(12),2026,Road Roller,0
8,STRONG HYBRID EV,Mizoram(12),2026,Road Roller,0
1,DIESEL,Mizoram(12),2026,Excavator (NT),0
2,ELECTRIC(BOV),Mizoram(12),2026,Excavator (NT),0
3,PETROL,Mizoram(12),2026,Excavator (NT),0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Excavator (NT),0
5,PETROL/ETHANOL,Mizoram(12),2026,Excavator (NT),0
6,PETROL/HYBRID,Mizoram(12),2026,Excavator (NT),0
7,PURE EV,Mizoram(12),2026,Excavator (NT),0
8,STRONG HYBRID EV,Mizoram(12),2026,Excavator (NT),0
1,DIESEL,Mizoram(12),2026,Bulldozer,0
2,ELECTRIC(BOV),Mizoram(12),2026,Bulldozer,0
3,PETROL,Mizoram(12),2026,Bulldozer,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Bulldozer,0
5,PETROL/ETHANOL,Mizoram(12),2026,Bulldozer,0
6,PETROL/HYBRID,Mizoram(12),2026,Bulldozer,0
7,PURE EV,Mizoram(12),2026,Bulldozer,0
8,STRONG HYBRID EV,Mizoram(12),2026,Bulldozer,0
1,DIESEL,Mizoram(12),2026,Harvester,0
2,ELECTRIC(BOV),Mizoram(12),2026,Harvester,0
3,PETROL,Mizoram(12),2026,Harvester,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Harvester,0
5,PETROL/ETHANOL,Mizoram(12),2026,Harvester,0
6,PETROL/HYBRID,Mizoram(12),2026,Harvester,0
7,PURE EV,Mizoram(12),2026,Harvester,0
8,STRONG HYBRID EV,Mizoram(12),2026,Harvester,0
1,DIESEL,Mizoram(12),2026,Trailer (Agricultural),0
2,ELECTRIC(BOV),Mizoram(12),2026,Trailer (Agricultural),0
3,PETROL,Mizoram(12),2026,Trailer (Agricultural),0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Trailer (Agricultural),0
5,PETROL/ETHANOL,Mizoram(12),2026,Trailer (Agricultural),0
6,PETROL/HYBRID,Mizoram(12),2026,Trailer (Agricultural),0
7,PURE EV,Mizoram(12),2026,Trailer (Agricultural),0
8,STRONG HYBRID EV,Mizoram(12),2026,Trailer (Agricultural),0
1,DIESEL,Mizoram(12),2026,Earth Moving Equipment,0
2,ELECTRIC(BOV),Mizoram(12),2026,Earth Moving Equipment,0
3,PETROL,Mizoram(12),2026,Earth Moving Equipment,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Earth Moving Equipment,0
5,PETROL/ETHANOL,Mizoram(12),2026,Earth Moving Equipment,0
6,PETROL/HYBRID,Mizoram(12),2026,Earth Moving Equipment,0
7,PURE EV,Mizoram(12),2026,Earth Moving Equipment,0
8,STRONG HYBRID EV,Mizoram(12),2026,Earth Moving Equipment,0
1,DIESEL,Mizoram(12),2026,Trailer For Personal Use,0
2,ELECTRIC(BOV),Mizoram(12),2026,Trailer For Personal Use,0
3,PETROL,Mizoram(12),2026,Trailer For Personal Use,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Trailer For Personal Use,0
5,PETROL/ETHANOL,Mizoram(12),2026,Trailer For Personal Use,0
6,PETROL/HYBRID,Mizoram(12),2026,Trailer For Personal Use,0
7,PURE EV,Mizoram(12),2026,Trailer For Personal Use,0
8,STRONG HYBRID EV,Mizoram(12),2026,Trailer For Personal Use,0
1,DIESEL,Mizoram(12),2026,Quadricycle (Private),0
2,ELECTRIC(BOV),Mizoram(12),2026,Quadricycle (Private),0
3,PETROL,Mizoram(12),2026,Quadricycle (Private),0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Quadricycle (Private),0
5,PETROL/ETHANOL,Mizoram(12),2026,Quadricycle (Private),0
6,PETROL/HYBRID,Mizoram(12),2026,Quadricycle (Private),0
7,PURE EV,Mizoram(12),2026,Quadricycle (Private),0
8,STRONG HYBRID EV,Mizoram(12),2026,Quadricycle (Private),0
1,DIESEL,Mizoram(12),2026,Armoured/Specialised Vehicle,0
2,ELECTRIC(BOV),Mizoram(12),2026,Armoured/Specialised Vehicle,0
3,PETROL,Mizoram(12),2026,Armoured/Specialised Vehicle,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Armoured/Specialised Vehicle,0
5,PETROL/ETHANOL,Mizoram(12),2026,Armoured/Specialised Vehicle,0
6,PETROL/HYBRID,Mizoram(12),2026,Armoured/Specialised Vehicle,0
7,PURE EV,Mizoram(12),2026,Armoured/Specialised Vehicle,0
8,STRONG HYBRID EV,Mizoram(12),2026,Armoured/Specialised Vehicle,0
1,DIESEL,Mizoram(12),2026,Motor Caravan,0
2,ELECTRIC(BOV),Mizoram(12),2026,Motor Caravan,0
3,PETROL,Mizoram(12),2026,Motor Caravan,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Motor Caravan,0
5,PETROL/ETHANOL,Mizoram(12),2026,Motor Caravan,0
6,PETROL/HYBRID,Mizoram(12),2026,Motor Caravan,0
7,PURE EV,Mizoram(12),2026,Motor Caravan,0
8,STRONG HYBRID EV,Mizoram(12),2026,Motor Caravan,0
1,DIESEL,Mizoram(12),2026,Motor Cycle/Scooter-SideCar(T),0
2,ELECTRIC(BOV),Mizoram(12),2026,Motor Cycle/Scooter-SideCar(T),0
3,PETROL,Mizoram(12),2026,Motor Cycle/Scooter-SideCar(T),0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Motor Cycle/Scooter-SideCar(T),0
5,PETROL/ETHANOL,Mizoram(12),2026,Motor Cycle/Scooter-SideCar(T),0
6,PETROL/HYBRID,Mizoram(12),2026,Motor Cycle/Scooter-SideCar(T),0
7,PURE EV,Mizoram(12),2026,Motor Cycle/Scooter-SideCar(T),0
8,STRONG HYBRID EV,Mizoram(12),2026,Motor Cycle/Scooter-SideCar(T),0
1,DIESEL,Mizoram(12),2026,Motor Cycle/Scooter-With Trailer,0
2,ELECTRIC(BOV),Mizoram(12),2026,Motor Cycle/Scooter-With Trailer,0
3,PETROL,Mizoram(12),2026,Motor Cycle/Scooter-With Trailer,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Motor Cycle/Scooter-With Trailer,0
5,PETROL/ETHANOL,Mizoram(12),2026,Motor Cycle/Scooter-With Trailer,0
6,PETROL/HYBRID,Mizoram(12),2026,Motor Cycle/Scooter-With Trailer,0
7,PURE EV,Mizoram(12),2026,Motor Cycle/Scooter-With Trailer,0
8,STRONG HYBRID EV,Mizoram(12),2026,Motor Cycle/Scooter-With Trailer,0
1,DIESEL,Mizoram(12),2026,Motor Cycle/Scooter-Used For Hire,0
2,ELECTRIC(BOV),Mizoram(12),2026,Motor Cycle/Scooter-Used For Hire,0
3,PETROL,Mizoram(12),2026,Motor Cycle/Scooter-Used For Hire,34
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Motor Cycle/Scooter-Used For Hire,0
5,PETROL/ETHANOL,Mizoram(12),2026,Motor Cycle/Scooter-Used For Hire,4
6,PETROL/HYBRID,Mizoram(12),2026,Motor Cycle/Scooter-Used For Hire,0
7,PURE EV,Mizoram(12),2026,Motor Cycle/Scooter-Used For Hire,0
8,STRONG HYBRID EV,Mizoram(12),2026,Motor Cycle/Scooter-Used For Hire,0
1,DIESEL,Mizoram(12),2026,e-Rickshaw with Cart (G),0
2,ELECTRIC(BOV),Mizoram(12),2026,e-Rickshaw with Cart (G),0
3,PETROL,Mizoram(12),2026,e-Rickshaw with Cart (G),0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,e-Rickshaw with Cart (G),0
5,PETROL/ETHANOL,Mizoram(12),2026,e-Rickshaw with Cart (G),0
6,PETROL/HYBRID,Mizoram(12),2026,e-Rickshaw with Cart (G),0
7,PURE EV,Mizoram(12),2026,e-Rickshaw with Cart (G),0
8,STRONG HYBRID EV,Mizoram(12),2026,e-Rickshaw with Cart (G),0
1,DIESEL,Mizoram(12),2026,e-Rickshaw(P),0
2,ELECTRIC(BOV),Mizoram(12),2026,e-Rickshaw(P),0
3,PETROL,Mizoram(12),2026,e-Rickshaw(P),0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,e-Rickshaw(P),0
5,PETROL/ETHANOL,Mizoram(12),2026,e-Rickshaw(P),0
6,PETROL/HYBRID,Mizoram(12),2026,e-Rickshaw(P),0
7,PURE EV,Mizoram(12),2026,e-Rickshaw(P),0
8,STRONG HYBRID EV,Mizoram(12),2026,e-Rickshaw(P),0
1,DIESEL,Mizoram(12),2026,Luxury Cab,5
2,ELECTRIC(BOV),Mizoram(12),2026,Luxury Cab,0
3,PETROL,Mizoram(12),2026,Luxury Cab,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Luxury Cab,0
5,PETROL/ETHANOL,Mizoram(12),2026,Luxury Cab,1
6,PETROL/HYBRID,Mizoram(12),2026,Luxury Cab,0
7,PURE EV,Mizoram(12),2026,Luxury Cab,0
8,STRONG HYBRID EV,Mizoram(12),2026,Luxury Cab,0
1,DIESEL,Mizoram(12),2026,Three Wheeler (Passenger),0
2,ELECTRIC(BOV),Mizoram(12),2026,Three Wheeler (Passenger),0
3,PETROL,Mizoram(12),2026,Three Wheeler (Passenger),0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Three Wheeler (Passenger),0
5,PETROL/ETHANOL,Mizoram(12),2026,Three Wheeler (Passenger),16
6,PETROL/HYBRID,Mizoram(12),2026,Three Wheeler (Passenger),0
7,PURE EV,Mizoram(12),2026,Three Wheeler (Passenger),0
8,STRONG HYBRID EV,Mizoram(12),2026,Three Wheeler (Passenger),0
1,DIESEL,Mizoram(12),2026,Three Wheeler (Goods),0
2,ELECTRIC(BOV),Mizoram(12),2026,Three Wheeler (Goods),0
3,PETROL,Mizoram(12),2026,Three Wheeler (Goods),0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Three Wheeler (Goods),0
5,PETROL/ETHANOL,Mizoram(12),2026,Three Wheeler (Goods),0
6,PETROL/HYBRID,Mizoram(12),2026,Three Wheeler (Goods),0
7,PURE EV,Mizoram(12),2026,Three Wheeler (Goods),0
8,STRONG HYBRID EV,Mizoram(12),2026,Three Wheeler (Goods),0
1,DIESEL,Mizoram(12),2026,Goods Carrier,400
2,ELECTRIC(BOV),Mizoram(12),2026,Goods Carrier,0
3,PETROL,Mizoram(12),2026,Goods Carrier,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Goods Carrier,0
5,PETROL/ETHANOL,Mizoram(12),2026,Goods Carrier,30
6,PETROL/HYBRID,Mizoram(12),2026,Goods Carrier,0
7,PURE EV,Mizoram(12),2026,Goods Carrier,0
8,STRONG HYBRID EV,Mizoram(12),2026,Goods Carrier,0
1,DIESEL,Mizoram(12),2026,Power Tiller (Commercial),0
2,ELECTRIC(BOV),Mizoram(12),2026,Power Tiller (Commercial),0
3,PETROL,Mizoram(12),2026,Power Tiller (Commercial),0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Power Tiller (Commercial),0
5,PETROL/ETHANOL,Mizoram(12),2026,Power Tiller (Commercial),0
6,PETROL/HYBRID,Mizoram(12),2026,Power Tiller (Commercial),0
7,PURE EV,Mizoram(12),2026,Power Tiller (Commercial),0
8,STRONG HYBRID EV,Mizoram(12),2026,Power Tiller (Commercial),0
1,DIESEL,Mizoram(12),2026,Tractor (Commercial),0
2,ELECTRIC(BOV),Mizoram(12),2026,Tractor (Commercial),0
3,PETROL,Mizoram(12),2026,Tractor (Commercial),0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Tractor (Commercial),0
5,PETROL/ETHANOL,Mizoram(12),2026,Tractor (Commercial),0
6,PETROL/HYBRID,Mizoram(12),2026,Tractor (Commercial),0
7,PURE EV,Mizoram(12),2026,Tractor (Commercial),0
8,STRONG HYBRID EV,Mizoram(12),2026,Tractor (Commercial),0
1,DIESEL,Mizoram(12),2026,Mobile Clinic,0
2,ELECTRIC(BOV),Mizoram(12),2026,Mobile Clinic,0
3,PETROL,Mizoram(12),2026,Mobile Clinic,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Mobile Clinic,0
5,PETROL/ETHANOL,Mizoram(12),2026,Mobile Clinic,0
6,PETROL/HYBRID,Mizoram(12),2026,Mobile Clinic,0
7,PURE EV,Mizoram(12),2026,Mobile Clinic,0
8,STRONG HYBRID EV,Mizoram(12),2026,Mobile Clinic,0
1,DIESEL,Mizoram(12),2026,X-Ray Van,0
2,ELECTRIC(BOV),Mizoram(12),2026,X-Ray Van,0
3,PETROL,Mizoram(12),2026,X-Ray Van,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,X-Ray Van,0
5,PETROL/ETHANOL,Mizoram(12),2026,X-Ray Van,0
6,PETROL/HYBRID,Mizoram(12),2026,X-Ray Van,0
7,PURE EV,Mizoram(12),2026,X-Ray Van,0
8,STRONG HYBRID EV,Mizoram(12),2026,X-Ray Van,0
1,DIESEL,Mizoram(12),2026,Library Van,0
2,ELECTRIC(BOV),Mizoram(12),2026,Library Van,0
3,PETROL,Mizoram(12),2026,Library Van,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Library Van,0
5,PETROL/ETHANOL,Mizoram(12),2026,Library Van,0
6,PETROL/HYBRID,Mizoram(12),2026,Library Van,0
7,PURE EV,Mizoram(12),2026,Library Van,0
8,STRONG HYBRID EV,Mizoram(12),2026,Library Van,0
1,DIESEL,Mizoram(12),2026,Mobile Workshop,0
2,ELECTRIC(BOV),Mizoram(12),2026,Mobile Workshop,0
3,PETROL,Mizoram(12),2026,Mobile Workshop,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Mobile Workshop,0
5,PETROL/ETHANOL,Mizoram(12),2026,Mobile Workshop,0
6,PETROL/HYBRID,Mizoram(12),2026,Mobile Workshop,0
7,PURE EV,Mizoram(12),2026,Mobile Workshop,0
8,STRONG HYBRID EV,Mizoram(12),2026,Mobile Workshop,0
1,DIESEL,Mizoram(12),2026,Mobile Canteen,0
2,ELECTRIC(BOV),Mizoram(12),2026,Mobile Canteen,0
3,PETROL,Mizoram(12),2026,Mobile Canteen,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Mobile Canteen,0
5,PETROL/ETHANOL,Mizoram(12),2026,Mobile Canteen,0
6,PETROL/HYBRID,Mizoram(12),2026,Mobile Canteen,0
7,PURE EV,Mizoram(12),2026,Mobile Canteen,0
8,STRONG HYBRID EV,Mizoram(12),2026,Mobile Canteen,0
1,DIESEL,Mizoram(12),2026,Private Service Vehicle,0
2,ELECTRIC(BOV),Mizoram(12),2026,Private Service Vehicle,0
3,PETROL,Mizoram(12),2026,Private Service Vehicle,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Private Service Vehicle,0
5,PETROL/ETHANOL,Mizoram(12),2026,Private Service Vehicle,0
6,PETROL/HYBRID,Mizoram(12),2026,Private Service Vehicle,0
7,PURE EV,Mizoram(12),2026,Private Service Vehicle,0
8,STRONG HYBRID EV,Mizoram(12),2026,Private Service Vehicle,0
1,DIESEL,Mizoram(12),2026,Maxi Cab,0
2,ELECTRIC(BOV),Mizoram(12),2026,Maxi Cab,0
3,PETROL,Mizoram(12),2026,Maxi Cab,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Maxi Cab,0
5,PETROL/ETHANOL,Mizoram(12),2026,Maxi Cab,0
6,PETROL/HYBRID,Mizoram(12),2026,Maxi Cab,0
7,PURE EV,Mizoram(12),2026,Maxi Cab,0
8,STRONG HYBRID EV,Mizoram(12),2026,Maxi Cab,0
1,DIESEL,Mizoram(12),2026,Motor Cab,0
2,ELECTRIC(BOV),Mizoram(12),2026,Motor Cab,0
3,PETROL,Mizoram(12),2026,Motor Cab,1
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Motor Cab,0
5,PETROL/ETHANOL,Mizoram(12),2026,Motor Cab,74
6,PETROL/HYBRID,Mizoram(12),2026,Motor Cab,0
7,PURE EV,Mizoram(12),2026,Motor Cab,0
8,STRONG HYBRID EV,Mizoram(12),2026,Motor Cab,0
1,DIESEL,Mizoram(12),2026,Puller Tractor,0
2,ELECTRIC(BOV),Mizoram(12),2026,Puller Tractor,0
3,PETROL,Mizoram(12),2026,Puller Tractor,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Puller Tractor,0
5,PETROL/ETHANOL,Mizoram(12),2026,Puller Tractor,0
6,PETROL/HYBRID,Mizoram(12),2026,Puller Tractor,0
7,PURE EV,Mizoram(12),2026,Puller Tractor,0
8,STRONG HYBRID EV,Mizoram(12),2026,Puller Tractor,0
1,DIESEL,Mizoram(12),2026,Bus,0
2,ELECTRIC(BOV),Mizoram(12),2026,Bus,0
3,PETROL,Mizoram(12),2026,Bus,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Bus,0
5,PETROL/ETHANOL,Mizoram(12),2026,Bus,0
6,PETROL/HYBRID,Mizoram(12),2026,Bus,0
7,PURE EV,Mizoram(12),2026,Bus,0
8,STRONG HYBRID EV,Mizoram(12),2026,Bus,0
1,DIESEL,Mizoram(12),2026,School Bus,0
2,ELECTRIC(BOV),Mizoram(12),2026,School Bus,0
3,PETROL,Mizoram(12),2026,School Bus,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,School Bus,0
5,PETROL/ETHANOL,Mizoram(12),2026,School Bus,0
6,PETROL/HYBRID,Mizoram(12),2026,School Bus,0
7,PURE EV,Mizoram(12),2026,School Bus,0
8,STRONG HYBRID EV,Mizoram(12),2026,School Bus,0
1,DIESEL,Mizoram(12),2026,Educational Institution Bus,0
2,ELECTRIC(BOV),Mizoram(12),2026,Educational Institution Bus,0
3,PETROL,Mizoram(12),2026,Educational Institution Bus,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Educational Institution Bus,0
5,PETROL/ETHANOL,Mizoram(12),2026,Educational Institution Bus,0
6,PETROL/HYBRID,Mizoram(12),2026,Educational Institution Bus,0
7,PURE EV,Mizoram(12),2026,Educational Institution Bus,0
8,STRONG HYBRID EV,Mizoram(12),2026,Educational Institution Bus,0
1,DIESEL,Mizoram(12),2026,Ambulance,1
2,ELECTRIC(BOV),Mizoram(12),2026,Ambulance,0
3,PETROL,Mizoram(12),2026,Ambulance,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Ambulance,0
5,PETROL/ETHANOL,Mizoram(12),2026,Ambulance,1
6,PETROL/HYBRID,Mizoram(12),2026,Ambulance,0
7,PURE EV,Mizoram(12),2026,Ambulance,0
8,STRONG HYBRID EV,Mizoram(12),2026,Ambulance,0
1,DIESEL,Mizoram(12),2026,Animal Ambulance,0
2,ELECTRIC(BOV),Mizoram(12),2026,Animal Ambulance,0
3,PETROL,Mizoram(12),2026,Animal Ambulance,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Animal Ambulance,0
5,PETROL/ETHANOL,Mizoram(12),2026,Animal Ambulance,0
6,PETROL/HYBRID,Mizoram(12),2026,Animal Ambulance,0
7,PURE EV,Mizoram(12),2026,Animal Ambulance,0
8,STRONG HYBRID EV,Mizoram(12),2026,Animal Ambulance,0
1,DIESEL,Mizoram(12),2026,Camper Van / Trailer,0
2,ELECTRIC(BOV),Mizoram(12),2026,Camper Van / Trailer,0
3,PETROL,Mizoram(12),2026,Camper Van / Trailer,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Camper Van / Trailer,0
5,PETROL/ETHANOL,Mizoram(12),2026,Camper Van / Trailer,0
6,PETROL/HYBRID,Mizoram(12),2026,Camper Van / Trailer,0
7,PURE EV,Mizoram(12),2026,Camper Van / Trailer,0
8,STRONG HYBRID EV,Mizoram(12),2026,Camper Van / Trailer,0
1,DIESEL,Mizoram(12),2026,Cash Van,0
2,ELECTRIC(BOV),Mizoram(12),2026,Cash Van,0
3,PETROL,Mizoram(12),2026,Cash Van,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Cash Van,0
5,PETROL/ETHANOL,Mizoram(12),2026,Cash Van,0
6,PETROL/HYBRID,Mizoram(12),2026,Cash Van,0
7,PURE EV,Mizoram(12),2026,Cash Van,0
8,STRONG HYBRID EV,Mizoram(12),2026,Cash Van,0
1,DIESEL,Mizoram(12),2026,Fire Tenders,0
2,ELECTRIC(BOV),Mizoram(12),2026,Fire Tenders,0
3,PETROL,Mizoram(12),2026,Fire Tenders,0
4,PETROL(E20)/HYBRID,Mizoram(12),2026,Fire Tenders,0
5,PETROL/ETHANOL,Mizoram(12),2026,Fire Tenders,0
