S No,Vehicle Class,State,Year,Fuel,Value
22,EXCAVATOR (NT),All Vahan4 Running States (35/36),2026,DIESEL,927
23,FIRE FIGHTING VEHICLE,All Vahan4 Running States (35/36),2026,DIESEL,92
24,FIRE TENDERS,All Vahan4 Running States (35/36),2026,DIESEL,70
25,FORK LIFT,All Vahan4 Running States (35/36),2026,DIESEL,134
26,GOODS CARRIER,All Vahan4 Running States (35/36),2026,DIESEL,"1,32,129"
27,HARVESTER,All Vahan4 Running States (35/36),2026,DIESEL,"3,812"
28,HEARSES,All Vahan4 Running States (35/36),2026,DIESEL,37
29,LIBRARY VAN,All Vahan4 Running States (35/36),2026,DIESEL,1
30,LUXURY CAB,All Vahan4 Running States (35/36),2026,DIESEL,41
31,MAXI CAB,All Vahan4 Running States (35/36),2026,DIESEL,"3,211"
32,M-CYCLE/SCOOTER,All Vahan4 Running States (35/36),2026,DIESEL,0
33,M-CYCLE/SCOOTER-WITH SIDE CAR,All Vahan4 Running States (35/36),2026,DIESEL,0
34,MOBILE CANTEEN,All Vahan4 Running States (35/36),2026,DIESEL,2
35,MOBILE CLINIC,All Vahan4 Running States (35/36),2026,DIESEL,37
36,MOBILE WORKSHOP,All Vahan4 Running States (35/36),2026,DIESEL,5
37,MOPED,All Vahan4 Running States (35/36),2026,DIESEL,0
38,MOTOR CAB,All Vahan4 Running States (35/36),2026,DIESEL,"3,770"
39,MOTOR CAR,All Vahan4 Running States (35/36),2026,DIESEL,"1,38,155"
40,MOTOR CYCLE/SCOOTER-SIDECAR(T),All Vahan4 Running States (35/36),2026,DIESEL,0
41,MOTOR CYCLE/SCOOTER-USED FOR HIRE,All Vahan4 Running States (35/36),2026,DIESEL,0
42,MOTORISED CYCLE (CC > 25CC),All Vahan4 Running States (35/36),2026,DIESEL,0
43,OMNI BUS,All Vahan4 Running States (35/36),2026,DIESEL,803
44,OMNI BUS (PRIVATE USE),All Vahan4 Running States (35/36),2026,DIESEL,"1,777"
45,PRIVATE SERVICE VEHICLE,All Vahan4 Running States (35/36),2026,DIESEL,636
46,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),All Vahan4 Running States (35/36),2026,DIESEL,185
47,PULLER TRACTOR,All Vahan4 Running States (35/36),2026,DIESEL,11
48,QUADRICYCLE (COMMERCIAL),All Vahan4 Running States (35/36),2026,DIESEL,0
49,QUADRICYCLE (PRIVATE),All Vahan4 Running States (35/36),2026,DIESEL,0
50,RECOVERY VEHICLE,All Vahan4 Running States (35/36),2026,DIESEL,50
51,ROAD ROLLER,All Vahan4 Running States (35/36),2026,DIESEL,24
52,SCHOOL BUS,All Vahan4 Running States (35/36),2026,DIESEL,31
53,SEMI-TRAILER (COMMERCIAL),All Vahan4 Running States (35/36),2026,DIESEL,0
54,THREE WHEELER (GOODS),All Vahan4 Running States (35/36),2026,DIESEL,"13,683"
55,THREE WHEELER (PASSENGER),All Vahan4 Running States (35/36),2026,DIESEL,"16,075"
56,THREE WHEELER (PERSONAL),All Vahan4 Running States (35/36),2026,DIESEL,70
57,TOWER WAGON,All Vahan4 Running States (35/36),2026,DIESEL,1
58,TOW TRUCK,All Vahan4 Running States (35/36),2026,DIESEL,23
59,TRACTOR (COMMERCIAL),All Vahan4 Running States (35/36),2026,DIESEL,"10,017"
60,TRACTOR-TROLLEY(COMMERCIAL),All Vahan4 Running States (35/36),2026,DIESEL,2
61,TRAILER (AGRICULTURAL),All Vahan4 Running States (35/36),2026,DIESEL,0
62,TRAILER (COMMERCIAL),All Vahan4 Running States (35/36),2026,DIESEL,8
63,TRAILER FOR PERSONAL USE,All Vahan4 Running States (35/36),2026,DIESEL,0
64,TREE TRIMMING VEHICLE,All Vahan4 Running States (35/36),2026,DIESEL,1
65,VEHICLE FITTED WITH COMPRESSOR,All Vahan4 Running States (35/36),2026,DIESEL,22
66,VEHICLE FITTED WITH GENERATOR,All Vahan4 Running States (35/36),2026,DIESEL,17
67,VEHICLE FITTED WITH RIG,All Vahan4 Running States (35/36),2026,DIESEL,68
1,ADAPTED VEHICLE,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
2,AGRICULTURAL TRACTOR,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
3,AMBULANCE,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
4,ANIMAL AMBULANCE,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
5,ARMOURED/SPECIALISED VEHICLE,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
6,ARTICULATED VEHICLE,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
7,AUXILIARY TRAILER,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
8,BREAKDOWN VAN,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
9,BUS,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
10,CAMPER VAN / TRAILER,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
11,CAMPER VAN / TRAILER (PRIVATE USE),All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
12,CASH VAN,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
13,CONSTRUCTION EQUIPMENT VEHICLE,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
14,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
15,CRANE MOUNTED VEHICLE,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
16,DUMPER,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
17,EARTH MOVING EQUIPMENT,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
18,EDUCATIONAL INSTITUTION BUS,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
19,E-RICKSHAW(P),All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
20,E-RICKSHAW WITH CART (G),All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
21,EXCAVATOR (COMMERCIAL),All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
22,EXCAVATOR (NT),All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
23,FIRE FIGHTING VEHICLE,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
24,FIRE TENDERS,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
25,FORK LIFT,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
26,GOODS CARRIER,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
27,HARVESTER,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
28,HEARSES,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
29,LIBRARY VAN,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
30,LUXURY CAB,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,1
31,MAXI CAB,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
32,M-CYCLE/SCOOTER,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
33,M-CYCLE/SCOOTER-WITH SIDE CAR,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
34,MOBILE CANTEEN,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
35,MOBILE CLINIC,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
36,MOBILE WORKSHOP,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
37,MOPED,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
38,MOTOR CAB,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,23
39,MOTOR CAR,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,"1,723"
40,MOTOR CYCLE/SCOOTER-SIDECAR(T),All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
41,MOTOR CYCLE/SCOOTER-USED FOR HIRE,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
42,MOTORISED CYCLE (CC > 25CC),All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
43,OMNI BUS,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
44,OMNI BUS (PRIVATE USE),All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,2
45,PRIVATE SERVICE VEHICLE,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
46,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
47,PULLER TRACTOR,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
48,QUADRICYCLE (COMMERCIAL),All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
49,QUADRICYCLE (PRIVATE),All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
50,RECOVERY VEHICLE,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
51,ROAD ROLLER,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
52,SCHOOL BUS,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
53,SEMI-TRAILER (COMMERCIAL),All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
54,THREE WHEELER (GOODS),All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
55,THREE WHEELER (PASSENGER),All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
56,THREE WHEELER (PERSONAL),All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
57,TOWER WAGON,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
58,TOW TRUCK,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
59,TRACTOR (COMMERCIAL),All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
60,TRACTOR-TROLLEY(COMMERCIAL),All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
61,TRAILER (AGRICULTURAL),All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
62,TRAILER (COMMERCIAL),All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
63,TRAILER FOR PERSONAL USE,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
64,TREE TRIMMING VEHICLE,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
65,VEHICLE FITTED WITH COMPRESSOR,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
66,VEHICLE FITTED WITH GENERATOR,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
67,VEHICLE FITTED WITH RIG,All Vahan4 Running States (35/36),2026,DIESEL/HYBRID,0
1,ADAPTED VEHICLE,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
2,AGRICULTURAL TRACTOR,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
3,AMBULANCE,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
4,ANIMAL AMBULANCE,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
5,ARMOURED/SPECIALISED VEHICLE,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
6,ARTICULATED VEHICLE,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
7,AUXILIARY TRAILER,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
8,BREAKDOWN VAN,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
9,BUS,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
10,CAMPER VAN / TRAILER,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
11,CAMPER VAN / TRAILER (PRIVATE USE),All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
12,CASH VAN,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
13,CONSTRUCTION EQUIPMENT VEHICLE,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
14,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
15,CRANE MOUNTED VEHICLE,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
16,DUMPER,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
17,EARTH MOVING EQUIPMENT,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
18,EDUCATIONAL INSTITUTION BUS,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
19,E-RICKSHAW(P),All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
20,E-RICKSHAW WITH CART (G),All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
21,EXCAVATOR (COMMERCIAL),All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
22,EXCAVATOR (NT),All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
23,FIRE FIGHTING VEHICLE,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
24,FIRE TENDERS,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
25,FORK LIFT,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
26,GOODS CARRIER,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
27,HARVESTER,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
28,HEARSES,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
29,LIBRARY VAN,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
30,LUXURY CAB,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
31,MAXI CAB,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
32,M-CYCLE/SCOOTER,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
33,M-CYCLE/SCOOTER-WITH SIDE CAR,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
34,MOBILE CANTEEN,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
35,MOBILE CLINIC,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
36,MOBILE WORKSHOP,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
37,MOPED,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
38,MOTOR CAB,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
39,MOTOR CAR,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
40,MOTOR CYCLE/SCOOTER-SIDECAR(T),All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
41,MOTOR CYCLE/SCOOTER-USED FOR HIRE,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
42,MOTORISED CYCLE (CC > 25CC),All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
43,OMNI BUS,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
44,OMNI BUS (PRIVATE USE),All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
45,PRIVATE SERVICE VEHICLE,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
46,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
47,PULLER TRACTOR,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
48,QUADRICYCLE (COMMERCIAL),All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
49,QUADRICYCLE (PRIVATE),All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
50,RECOVERY VEHICLE,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
51,ROAD ROLLER,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
52,SCHOOL BUS,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
53,SEMI-TRAILER (COMMERCIAL),All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
54,THREE WHEELER (GOODS),All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
55,THREE WHEELER (PASSENGER),All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
56,THREE WHEELER (PERSONAL),All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
57,TOWER WAGON,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
58,TOW TRUCK,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
59,TRACTOR (COMMERCIAL),All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
60,TRACTOR-TROLLEY(COMMERCIAL),All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
61,TRAILER (AGRICULTURAL),All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
62,TRAILER (COMMERCIAL),All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
63,TRAILER FOR PERSONAL USE,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
64,TREE TRIMMING VEHICLE,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
65,VEHICLE FITTED WITH COMPRESSOR,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
66,VEHICLE FITTED WITH GENERATOR,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
67,VEHICLE FITTED WITH RIG,All Vahan4 Running States (35/36),2026,DI-METHYL ETHER,0
1,ADAPTED VEHICLE,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
2,AGRICULTURAL TRACTOR,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
3,AMBULANCE,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
4,ANIMAL AMBULANCE,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
5,ARMOURED/SPECIALISED VEHICLE,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
6,ARTICULATED VEHICLE,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
7,AUXILIARY TRAILER,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
8,BREAKDOWN VAN,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
9,BUS,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
10,CAMPER VAN / TRAILER,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
11,CAMPER VAN / TRAILER (PRIVATE USE),All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
12,CASH VAN,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
13,CONSTRUCTION EQUIPMENT VEHICLE,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
14,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
15,CRANE MOUNTED VEHICLE,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
16,DUMPER,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
17,EARTH MOVING EQUIPMENT,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
18,EDUCATIONAL INSTITUTION BUS,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
19,E-RICKSHAW(P),All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
20,E-RICKSHAW WITH CART (G),All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
21,EXCAVATOR (COMMERCIAL),All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
22,EXCAVATOR (NT),All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
23,FIRE FIGHTING VEHICLE,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
24,FIRE TENDERS,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
25,FORK LIFT,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
26,GOODS CARRIER,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
27,HARVESTER,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
28,HEARSES,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
29,LIBRARY VAN,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
30,LUXURY CAB,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
31,MAXI CAB,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
32,M-CYCLE/SCOOTER,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
33,M-CYCLE/SCOOTER-WITH SIDE CAR,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
34,MOBILE CANTEEN,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
35,MOBILE CLINIC,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
36,MOBILE WORKSHOP,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
37,MOPED,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
38,MOTOR CAB,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
39,MOTOR CAR,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
40,MOTOR CYCLE/SCOOTER-SIDECAR(T),All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
41,MOTOR CYCLE/SCOOTER-USED FOR HIRE,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
42,MOTORISED CYCLE (CC > 25CC),All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
43,OMNI BUS,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
44,OMNI BUS (PRIVATE USE),All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
45,PRIVATE SERVICE VEHICLE,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
46,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
47,PULLER TRACTOR,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
48,QUADRICYCLE (COMMERCIAL),All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
49,QUADRICYCLE (PRIVATE),All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
50,RECOVERY VEHICLE,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
51,ROAD ROLLER,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
52,SCHOOL BUS,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
53,SEMI-TRAILER (COMMERCIAL),All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
54,THREE WHEELER (GOODS),All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
55,THREE WHEELER (PASSENGER),All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
56,THREE WHEELER (PERSONAL),All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
57,TOWER WAGON,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
58,TOW TRUCK,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
59,TRACTOR (COMMERCIAL),All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
60,TRACTOR-TROLLEY(COMMERCIAL),All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
61,TRAILER (AGRICULTURAL),All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
62,TRAILER (COMMERCIAL),All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
63,TRAILER FOR PERSONAL USE,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
64,TREE TRIMMING VEHICLE,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
65,VEHICLE FITTED WITH COMPRESSOR,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
66,VEHICLE FITTED WITH GENERATOR,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
67,VEHICLE FITTED WITH RIG,All Vahan4 Running States (35/36),2026,DUAL DIESEL/BIO CNG,0
1,ADAPTED VEHICLE,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
2,AGRICULTURAL TRACTOR,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
3,AMBULANCE,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
4,ANIMAL AMBULANCE,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
5,ARMOURED/SPECIALISED VEHICLE,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
6,ARTICULATED VEHICLE,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
7,AUXILIARY TRAILER,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
8,BREAKDOWN VAN,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
9,BUS,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
10,CAMPER VAN / TRAILER,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
11,CAMPER VAN / TRAILER (PRIVATE USE),All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
12,CASH VAN,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
13,CONSTRUCTION EQUIPMENT VEHICLE,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
14,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
15,CRANE MOUNTED VEHICLE,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
16,DUMPER,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
17,EARTH MOVING EQUIPMENT,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
18,EDUCATIONAL INSTITUTION BUS,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
19,E-RICKSHAW(P),All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
20,E-RICKSHAW WITH CART (G),All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
21,EXCAVATOR (COMMERCIAL),All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
22,EXCAVATOR (NT),All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
23,FIRE FIGHTING VEHICLE,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
24,FIRE TENDERS,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
25,FORK LIFT,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
26,GOODS CARRIER,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
27,HARVESTER,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
28,HEARSES,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
29,LIBRARY VAN,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
30,LUXURY CAB,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
31,MAXI CAB,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
32,M-CYCLE/SCOOTER,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
33,M-CYCLE/SCOOTER-WITH SIDE CAR,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
34,MOBILE CANTEEN,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
35,MOBILE CLINIC,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
36,MOBILE WORKSHOP,All Vahan4 Running States (35/36),2026,DUAL DIESEL/CNG,0
