S No,Vehicle Class,State,Year,Fuel,Value
49,THREE WHEELER (PERSONAL),Gujarat(37),2025,DUAL DIESEL/LNG,0
50,TOWER WAGON,Gujarat(37),2025,DUAL DIESEL/LNG,0
51,TRACTOR (COMMERCIAL),Gujarat(37),2025,DUAL DIESEL/LNG,0
52,TRACTOR-TROLLEY(COMMERCIAL),Gujarat(37),2025,DUAL DIESEL/LNG,0
53,TRAILER (AGRICULTURAL),Gujarat(37),2025,DUAL DIESEL/LNG,0
54,TRAILER (COMMERCIAL),Gujarat(37),2025,DUAL DIESEL/LNG,0
55,VEHICLE FITTED WITH COMPRESSOR,Gujarat(37),2025,DUAL DIESEL/LNG,0
56,VEHICLE FITTED WITH GENERATOR,Gujarat(37),2025,DUAL DIESEL/LNG,0
57,VEHICLE FITTED WITH RIG,Gujarat(37),2025,DUAL DIESEL/LNG,0
58,VINTAGE MOTOR VEHICLE,Gujarat(37),2025,DUAL DIESEL/LNG,0
59,X-RAY VAN,Gujarat(37),2025,DUAL DIESEL/LNG,0
1,ADAPTED VEHICLE,Gujarat(37),2025,ELECTRIC(BOV),6
2,AGRICULTURAL TRACTOR,Gujarat(37),2025,ELECTRIC(BOV),0
3,AMBULANCE,Gujarat(37),2025,ELECTRIC(BOV),0
4,ANIMAL AMBULANCE,Gujarat(37),2025,ELECTRIC(BOV),0
5,ARMOURED/SPECIALISED VEHICLE,Gujarat(37),2025,ELECTRIC(BOV),0
6,ARTICULATED VEHICLE,Gujarat(37),2025,ELECTRIC(BOV),0
7,AUXILIARY TRAILER,Gujarat(37),2025,ELECTRIC(BOV),0
8,BREAKDOWN VAN,Gujarat(37),2025,ELECTRIC(BOV),0
9,BUS,Gujarat(37),2025,ELECTRIC(BOV),34
10,CAMPER VAN / TRAILER,Gujarat(37),2025,ELECTRIC(BOV),0
11,CAMPER VAN / TRAILER (PRIVATE USE),Gujarat(37),2025,ELECTRIC(BOV),0
12,CASH VAN,Gujarat(37),2025,ELECTRIC(BOV),0
13,CONSTRUCTION EQUIPMENT VEHICLE,Gujarat(37),2025,ELECTRIC(BOV),3
14,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Gujarat(37),2025,ELECTRIC(BOV),0
15,CRANE MOUNTED VEHICLE,Gujarat(37),2025,ELECTRIC(BOV),0
16,DUMPER,Gujarat(37),2025,ELECTRIC(BOV),0
17,EARTH MOVING EQUIPMENT,Gujarat(37),2025,ELECTRIC(BOV),0
18,EDUCATIONAL INSTITUTION BUS,Gujarat(37),2025,ELECTRIC(BOV),0
19,E-RICKSHAW(P),Gujarat(37),2025,ELECTRIC(BOV),46
20,E-RICKSHAW WITH CART (G),Gujarat(37),2025,ELECTRIC(BOV),"1,437"
21,EXCAVATOR (NT),Gujarat(37),2025,ELECTRIC(BOV),5
22,FIRE FIGHTING VEHICLE,Gujarat(37),2025,ELECTRIC(BOV),0
23,FIRE TENDERS,Gujarat(37),2025,ELECTRIC(BOV),0
24,FORK LIFT,Gujarat(37),2025,ELECTRIC(BOV),2
25,GOODS CARRIER,Gujarat(37),2025,ELECTRIC(BOV),95
26,HARVESTER,Gujarat(37),2025,ELECTRIC(BOV),0
27,HEARSES,Gujarat(37),2025,ELECTRIC(BOV),0
28,LIBRARY VAN,Gujarat(37),2025,ELECTRIC(BOV),0
29,MAXI CAB,Gujarat(37),2025,ELECTRIC(BOV),0
30,M-CYCLE/SCOOTER,Gujarat(37),2025,ELECTRIC(BOV),"3,578"
31,M-CYCLE/SCOOTER-WITH SIDE CAR,Gujarat(37),2025,ELECTRIC(BOV),0
32,MOBILE CLINIC,Gujarat(37),2025,ELECTRIC(BOV),0
33,MOBILE WORKSHOP,Gujarat(37),2025,ELECTRIC(BOV),0
34,MOPED,Gujarat(37),2025,ELECTRIC(BOV),392
35,MOTOR CAB,Gujarat(37),2025,ELECTRIC(BOV),7
36,MOTOR CAR,Gujarat(37),2025,ELECTRIC(BOV),"1,986"
37,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Gujarat(37),2025,ELECTRIC(BOV),0
38,MOTORISED CYCLE (CC > 25CC),Gujarat(37),2025,ELECTRIC(BOV),7
39,OMNI BUS,Gujarat(37),2025,ELECTRIC(BOV),0
40,OMNI BUS (PRIVATE USE),Gujarat(37),2025,ELECTRIC(BOV),0
41,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Gujarat(37),2025,ELECTRIC(BOV),0
42,QUADRICYCLE (PRIVATE),Gujarat(37),2025,ELECTRIC(BOV),0
43,RECOVERY VEHICLE,Gujarat(37),2025,ELECTRIC(BOV),0
44,ROAD ROLLER,Gujarat(37),2025,ELECTRIC(BOV),0
45,SEMI-TRAILER (COMMERCIAL),Gujarat(37),2025,ELECTRIC(BOV),0
46,SNORKED LADDERS,Gujarat(37),2025,ELECTRIC(BOV),0
47,THREE WHEELER (GOODS),Gujarat(37),2025,ELECTRIC(BOV),"1,011"
48,THREE WHEELER (PASSENGER),Gujarat(37),2025,ELECTRIC(BOV),624
49,THREE WHEELER (PERSONAL),Gujarat(37),2025,ELECTRIC(BOV),3
50,TOWER WAGON,Gujarat(37),2025,ELECTRIC(BOV),0
51,TRACTOR (COMMERCIAL),Gujarat(37),2025,ELECTRIC(BOV),0
52,TRACTOR-TROLLEY(COMMERCIAL),Gujarat(37),2025,ELECTRIC(BOV),0
53,TRAILER (AGRICULTURAL),Gujarat(37),2025,ELECTRIC(BOV),0
54,TRAILER (COMMERCIAL),Gujarat(37),2025,ELECTRIC(BOV),0
55,VEHICLE FITTED WITH COMPRESSOR,Gujarat(37),2025,ELECTRIC(BOV),0
56,VEHICLE FITTED WITH GENERATOR,Gujarat(37),2025,ELECTRIC(BOV),0
57,VEHICLE FITTED WITH RIG,Gujarat(37),2025,ELECTRIC(BOV),0
58,VINTAGE MOTOR VEHICLE,Gujarat(37),2025,ELECTRIC(BOV),0
59,X-RAY VAN,Gujarat(37),2025,ELECTRIC(BOV),0
1,ADAPTED VEHICLE,Gujarat(37),2025,ETHANOL,0
2,AGRICULTURAL TRACTOR,Gujarat(37),2025,ETHANOL,0
3,AMBULANCE,Gujarat(37),2025,ETHANOL,0
4,ANIMAL AMBULANCE,Gujarat(37),2025,ETHANOL,0
5,ARMOURED/SPECIALISED VEHICLE,Gujarat(37),2025,ETHANOL,0
6,ARTICULATED VEHICLE,Gujarat(37),2025,ETHANOL,0
7,AUXILIARY TRAILER,Gujarat(37),2025,ETHANOL,0
8,BREAKDOWN VAN,Gujarat(37),2025,ETHANOL,0
9,BUS,Gujarat(37),2025,ETHANOL,0
10,CAMPER VAN / TRAILER,Gujarat(37),2025,ETHANOL,0
11,CAMPER VAN / TRAILER (PRIVATE USE),Gujarat(37),2025,ETHANOL,0
12,CASH VAN,Gujarat(37),2025,ETHANOL,0
13,CONSTRUCTION EQUIPMENT VEHICLE,Gujarat(37),2025,ETHANOL,0
14,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Gujarat(37),2025,ETHANOL,0
15,CRANE MOUNTED VEHICLE,Gujarat(37),2025,ETHANOL,0
16,DUMPER,Gujarat(37),2025,ETHANOL,0
17,EARTH MOVING EQUIPMENT,Gujarat(37),2025,ETHANOL,0
18,EDUCATIONAL INSTITUTION BUS,Gujarat(37),2025,ETHANOL,0
19,E-RICKSHAW(P),Gujarat(37),2025,ETHANOL,0
20,E-RICKSHAW WITH CART (G),Gujarat(37),2025,ETHANOL,0
21,EXCAVATOR (NT),Gujarat(37),2025,ETHANOL,0
22,FIRE FIGHTING VEHICLE,Gujarat(37),2025,ETHANOL,0
23,FIRE TENDERS,Gujarat(37),2025,ETHANOL,0
24,FORK LIFT,Gujarat(37),2025,ETHANOL,0
25,GOODS CARRIER,Gujarat(37),2025,ETHANOL,0
26,HARVESTER,Gujarat(37),2025,ETHANOL,0
27,HEARSES,Gujarat(37),2025,ETHANOL,0
28,LIBRARY VAN,Gujarat(37),2025,ETHANOL,0
29,MAXI CAB,Gujarat(37),2025,ETHANOL,0
30,M-CYCLE/SCOOTER,Gujarat(37),2025,ETHANOL,22
31,M-CYCLE/SCOOTER-WITH SIDE CAR,Gujarat(37),2025,ETHANOL,0
32,MOBILE CLINIC,Gujarat(37),2025,ETHANOL,0
33,MOBILE WORKSHOP,Gujarat(37),2025,ETHANOL,0
34,MOPED,Gujarat(37),2025,ETHANOL,0
35,MOTOR CAB,Gujarat(37),2025,ETHANOL,0
36,MOTOR CAR,Gujarat(37),2025,ETHANOL,0
37,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Gujarat(37),2025,ETHANOL,0
38,MOTORISED CYCLE (CC > 25CC),Gujarat(37),2025,ETHANOL,1
39,OMNI BUS,Gujarat(37),2025,ETHANOL,0
40,OMNI BUS (PRIVATE USE),Gujarat(37),2025,ETHANOL,0
41,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Gujarat(37),2025,ETHANOL,0
42,QUADRICYCLE (PRIVATE),Gujarat(37),2025,ETHANOL,0
43,RECOVERY VEHICLE,Gujarat(37),2025,ETHANOL,0
44,ROAD ROLLER,Gujarat(37),2025,ETHANOL,0
45,SEMI-TRAILER (COMMERCIAL),Gujarat(37),2025,ETHANOL,0
46,SNORKED LADDERS,Gujarat(37),2025,ETHANOL,0
47,THREE WHEELER (GOODS),Gujarat(37),2025,ETHANOL,0
48,THREE WHEELER (PASSENGER),Gujarat(37),2025,ETHANOL,0
49,THREE WHEELER (PERSONAL),Gujarat(37),2025,ETHANOL,0
50,TOWER WAGON,Gujarat(37),2025,ETHANOL,0
51,TRACTOR (COMMERCIAL),Gujarat(37),2025,ETHANOL,0
52,TRACTOR-TROLLEY(COMMERCIAL),Gujarat(37),2025,ETHANOL,0
53,TRAILER (AGRICULTURAL),Gujarat(37),2025,ETHANOL,0
54,TRAILER (COMMERCIAL),Gujarat(37),2025,ETHANOL,0
55,VEHICLE FITTED WITH COMPRESSOR,Gujarat(37),2025,ETHANOL,0
56,VEHICLE FITTED WITH GENERATOR,Gujarat(37),2025,ETHANOL,0
57,VEHICLE FITTED WITH RIG,Gujarat(37),2025,ETHANOL,0
58,VINTAGE MOTOR VEHICLE,Gujarat(37),2025,ETHANOL,0
59,X-RAY VAN,Gujarat(37),2025,ETHANOL,0
1,ADAPTED VEHICLE,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
2,AGRICULTURAL TRACTOR,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
3,AMBULANCE,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
4,ANIMAL AMBULANCE,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
5,ARMOURED/SPECIALISED VEHICLE,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
6,ARTICULATED VEHICLE,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
7,AUXILIARY TRAILER,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
8,BREAKDOWN VAN,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
9,BUS,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
10,CAMPER VAN / TRAILER,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
11,CAMPER VAN / TRAILER (PRIVATE USE),Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
12,CASH VAN,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
13,CONSTRUCTION EQUIPMENT VEHICLE,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
14,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
15,CRANE MOUNTED VEHICLE,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
16,DUMPER,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
17,EARTH MOVING EQUIPMENT,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
18,EDUCATIONAL INSTITUTION BUS,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
19,E-RICKSHAW(P),Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
20,E-RICKSHAW WITH CART (G),Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
21,EXCAVATOR (NT),Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
22,FIRE FIGHTING VEHICLE,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
23,FIRE TENDERS,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
24,FORK LIFT,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
25,GOODS CARRIER,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
26,HARVESTER,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
27,HEARSES,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
28,LIBRARY VAN,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
29,MAXI CAB,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
30,M-CYCLE/SCOOTER,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
31,M-CYCLE/SCOOTER-WITH SIDE CAR,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
32,MOBILE CLINIC,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
33,MOBILE WORKSHOP,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
34,MOPED,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
35,MOTOR CAB,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
36,MOTOR CAR,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
37,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
38,MOTORISED CYCLE (CC > 25CC),Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
39,OMNI BUS,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
40,OMNI BUS (PRIVATE USE),Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
41,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
42,QUADRICYCLE (PRIVATE),Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
43,RECOVERY VEHICLE,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
44,ROAD ROLLER,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
45,SEMI-TRAILER (COMMERCIAL),Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
46,SNORKED LADDERS,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
47,THREE WHEELER (GOODS),Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
48,THREE WHEELER (PASSENGER),Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
49,THREE WHEELER (PERSONAL),Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
50,TOWER WAGON,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
51,TRACTOR (COMMERCIAL),Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
52,TRACTOR-TROLLEY(COMMERCIAL),Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
53,TRAILER (AGRICULTURAL),Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
54,TRAILER (COMMERCIAL),Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
55,VEHICLE FITTED WITH COMPRESSOR,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
56,VEHICLE FITTED WITH GENERATOR,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
57,VEHICLE FITTED WITH RIG,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
58,VINTAGE MOTOR VEHICLE,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
59,X-RAY VAN,Gujarat(37),2025,FLEX-FUEL(BIO-DIESEL),0
1,ADAPTED VEHICLE,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
2,AGRICULTURAL TRACTOR,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
3,AMBULANCE,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
4,ANIMAL AMBULANCE,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
5,ARMOURED/SPECIALISED VEHICLE,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
6,ARTICULATED VEHICLE,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
7,AUXILIARY TRAILER,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
8,BREAKDOWN VAN,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
9,BUS,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
10,CAMPER VAN / TRAILER,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
11,CAMPER VAN / TRAILER (PRIVATE USE),Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
12,CASH VAN,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
13,CONSTRUCTION EQUIPMENT VEHICLE,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
14,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
15,CRANE MOUNTED VEHICLE,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
16,DUMPER,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
17,EARTH MOVING EQUIPMENT,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
18,EDUCATIONAL INSTITUTION BUS,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
19,E-RICKSHAW(P),Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
20,E-RICKSHAW WITH CART (G),Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
21,EXCAVATOR (NT),Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
22,FIRE FIGHTING VEHICLE,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
23,FIRE TENDERS,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
24,FORK LIFT,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
25,GOODS CARRIER,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
26,HARVESTER,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
27,HEARSES,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
28,LIBRARY VAN,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
29,MAXI CAB,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
30,M-CYCLE/SCOOTER,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
31,M-CYCLE/SCOOTER-WITH SIDE CAR,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
32,MOBILE CLINIC,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
33,MOBILE WORKSHOP,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
34,MOPED,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
35,MOTOR CAB,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
36,MOTOR CAR,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
37,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
38,MOTORISED CYCLE (CC > 25CC),Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
39,OMNI BUS,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
40,OMNI BUS (PRIVATE USE),Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
41,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
42,QUADRICYCLE (PRIVATE),Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
43,RECOVERY VEHICLE,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
44,ROAD ROLLER,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
45,SEMI-TRAILER (COMMERCIAL),Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
46,SNORKED LADDERS,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
47,THREE WHEELER (GOODS),Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
48,THREE WHEELER (PASSENGER),Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
49,THREE WHEELER (PERSONAL),Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
50,TOWER WAGON,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
51,TRACTOR (COMMERCIAL),Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
52,TRACTOR-TROLLEY(COMMERCIAL),Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
53,TRAILER (AGRICULTURAL),Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
54,TRAILER (COMMERCIAL),Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
55,VEHICLE FITTED WITH COMPRESSOR,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
56,VEHICLE FITTED WITH GENERATOR,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
57,VEHICLE FITTED WITH RIG,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
58,VINTAGE MOTOR VEHICLE,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
59,X-RAY VAN,Gujarat(37),2025,FLEX-FUEL(ETHANOL),0
1,ADAPTED VEHICLE,Gujarat(37),2025,FUEL CELL HYDROGEN,0
2,AGRICULTURAL TRACTOR,Gujarat(37),2025,FUEL CELL HYDROGEN,0
3,AMBULANCE,Gujarat(37),2025,FUEL CELL HYDROGEN,0
4,ANIMAL AMBULANCE,Gujarat(37),2025,FUEL CELL HYDROGEN,0
5,ARMOURED/SPECIALISED VEHICLE,Gujarat(37),2025,FUEL CELL HYDROGEN,0
6,ARTICULATED VEHICLE,Gujarat(37),2025,FUEL CELL HYDROGEN,0
7,AUXILIARY TRAILER,Gujarat(37),2025,FUEL CELL HYDROGEN,0
8,BREAKDOWN VAN,Gujarat(37),2025,FUEL CELL HYDROGEN,0
9,BUS,Gujarat(37),2025,FUEL CELL HYDROGEN,0
10,CAMPER VAN / TRAILER,Gujarat(37),2025,FUEL CELL HYDROGEN,0
11,CAMPER VAN / TRAILER (PRIVATE USE),Gujarat(37),2025,FUEL CELL HYDROGEN,0
12,CASH VAN,Gujarat(37),2025,FUEL CELL HYDROGEN,0
13,CONSTRUCTION EQUIPMENT VEHICLE,Gujarat(37),2025,FUEL CELL HYDROGEN,0
14,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Gujarat(37),2025,FUEL CELL HYDROGEN,0
15,CRANE MOUNTED VEHICLE,Gujarat(37),2025,FUEL CELL HYDROGEN,0
16,DUMPER,Gujarat(37),2025,FUEL CELL HYDROGEN,0
17,EARTH MOVING EQUIPMENT,Gujarat(37),2025,FUEL CELL HYDROGEN,0
18,EDUCATIONAL INSTITUTION BUS,Gujarat(37),2025,FUEL CELL HYDROGEN,0
19,E-RICKSHAW(P),Gujarat(37),2025,FUEL CELL HYDROGEN,0
20,E-RICKSHAW WITH CART (G),Gujarat(37),2025,FUEL CELL HYDROGEN,0
21,EXCAVATOR (NT),Gujarat(37),2025,FUEL CELL HYDROGEN,0
22,FIRE FIGHTING VEHICLE,Gujarat(37),2025,FUEL CELL HYDROGEN,0
23,FIRE TENDERS,Gujarat(37),2025,FUEL CELL HYDROGEN,0
24,FORK LIFT,Gujarat(37),2025,FUEL CELL HYDROGEN,0
25,GOODS CARRIER,Gujarat(37),2025,FUEL CELL HYDROGEN,0
26,HARVESTER,Gujarat(37),2025,FUEL CELL HYDROGEN,0
27,HEARSES,Gujarat(37),2025,FUEL CELL HYDROGEN,0
28,LIBRARY VAN,Gujarat(37),2025,FUEL CELL HYDROGEN,0
29,MAXI CAB,Gujarat(37),2025,FUEL CELL HYDROGEN,0
30,M-CYCLE/SCOOTER,Gujarat(37),2025,FUEL CELL HYDROGEN,0
31,M-CYCLE/SCOOTER-WITH SIDE CAR,Gujarat(37),2025,FUEL CELL HYDROGEN,0
32,MOBILE CLINIC,Gujarat(37),2025,FUEL CELL HYDROGEN,0
33,MOBILE WORKSHOP,Gujarat(37),2025,FUEL CELL HYDROGEN,0
34,MOPED,Gujarat(37),2025,FUEL CELL HYDROGEN,0
35,MOTOR CAB,Gujarat(37),2025,FUEL CELL HYDROGEN,0
36,MOTOR CAR,Gujarat(37),2025,FUEL CELL HYDROGEN,0
37,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Gujarat(37),2025,FUEL CELL HYDROGEN,0
38,MOTORISED CYCLE (CC > 25CC),Gujarat(37),2025,FUEL CELL HYDROGEN,0
39,OMNI BUS,Gujarat(37),2025,FUEL CELL HYDROGEN,0
40,OMNI BUS (PRIVATE USE),Gujarat(37),2025,FUEL CELL HYDROGEN,0
41,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Gujarat(37),2025,FUEL CELL HYDROGEN,0
42,QUADRICYCLE (PRIVATE),Gujarat(37),2025,FUEL CELL HYDROGEN,0
43,RECOVERY VEHICLE,Gujarat(37),2025,FUEL CELL HYDROGEN,0
44,ROAD ROLLER,Gujarat(37),2025,FUEL CELL HYDROGEN,0
45,SEMI-TRAILER (COMMERCIAL),Gujarat(37),2025,FUEL CELL HYDROGEN,0
46,SNORKED LADDERS,Gujarat(37),2025,FUEL CELL HYDROGEN,0
47,THREE WHEELER (GOODS),Gujarat(37),2025,FUEL CELL HYDROGEN,0
48,THREE WHEELER (PASSENGER),Gujarat(37),2025,FUEL CELL HYDROGEN,0
49,THREE WHEELER (PERSONAL),Gujarat(37),2025,FUEL CELL HYDROGEN,0
50,TOWER WAGON,Gujarat(37),2025,FUEL CELL HYDROGEN,0
51,TRACTOR (COMMERCIAL),Gujarat(37),2025,FUEL CELL HYDROGEN,0
52,TRACTOR-TROLLEY(COMMERCIAL),Gujarat(37),2025,FUEL CELL HYDROGEN,0
53,TRAILER (AGRICULTURAL),Gujarat(37),2025,FUEL CELL HYDROGEN,0
54,TRAILER (COMMERCIAL),Gujarat(37),2025,FUEL CELL HYDROGEN,0
55,VEHICLE FITTED WITH COMPRESSOR,Gujarat(37),2025,FUEL CELL HYDROGEN,0
56,VEHICLE FITTED WITH GENERATOR,Gujarat(37),2025,FUEL CELL HYDROGEN,0
57,VEHICLE FITTED WITH RIG,Gujarat(37),2025,FUEL CELL HYDROGEN,0
58,VINTAGE MOTOR VEHICLE,Gujarat(37),2025,FUEL CELL HYDROGEN,0
59,X-RAY VAN,Gujarat(37),2025,FUEL CELL HYDROGEN,0
1,ADAPTED VEHICLE,Gujarat(37),2025,HCNG,0
2,AGRICULTURAL TRACTOR,Gujarat(37),2025,HCNG,0
3,AMBULANCE,Gujarat(37),2025,HCNG,0
4,ANIMAL AMBULANCE,Gujarat(37),2025,HCNG,0
5,ARMOURED/SPECIALISED VEHICLE,Gujarat(37),2025,HCNG,0
6,ARTICULATED VEHICLE,Gujarat(37),2025,HCNG,0
7,AUXILIARY TRAILER,Gujarat(37),2025,HCNG,0
8,BREAKDOWN VAN,Gujarat(37),2025,HCNG,0
9,BUS,Gujarat(37),2025,HCNG,0
10,CAMPER VAN / TRAILER,Gujarat(37),2025,HCNG,0
11,CAMPER VAN / TRAILER (PRIVATE USE),Gujarat(37),2025,HCNG,0
12,CASH VAN,Gujarat(37),2025,HCNG,0
13,CONSTRUCTION EQUIPMENT VEHICLE,Gujarat(37),2025,HCNG,0
14,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Gujarat(37),2025,HCNG,0
