S No,Vehicle Category,State,Year,Norms,Value
8,MEDIUM MOTOR VEHICLE,Sikkim(9),2025,Not Available,0
9,MEDIUM PASSENGER VEHICLE,Sikkim(9),2025,Not Available,0
10,OTHER THAN MENTIONED ABOVE,Sikkim(9),2025,Not Available,0
11,TWO WHEELER(NT),Sikkim(9),2025,Not Available,3
12,TWO WHEELER(T),Sikkim(9),2025,Not Available,0
1,HEAVY GOODS VEHICLE,Sikkim(9),2025,TREM STAGE IV,0
2,HEAVY MOTOR VEHICLE,Sikkim(9),2025,TREM STAGE IV,0
3,HEAVY PASSENGER VEHICLE,Sikkim(9),2025,TREM STAGE IV,0
4,LIGHT GOODS VEHICLE,Sikkim(9),2025,TREM STAGE IV,0
5,LIGHT MOTOR VEHICLE,Sikkim(9),2025,TREM STAGE IV,0
6,LIGHT PASSENGER VEHICLE,Sikkim(9),2025,TREM STAGE IV,0
7,MEDIUM GOODS VEHICLE,Sikkim(9),2025,TREM STAGE IV,0
8,MEDIUM MOTOR VEHICLE,Sikkim(9),2025,TREM STAGE IV,0
9,MEDIUM PASSENGER VEHICLE,Sikkim(9),2025,TREM STAGE IV,0
10,OTHER THAN MENTIONED ABOVE,Sikkim(9),2025,TREM STAGE IV,1
11,TWO WHEELER(NT),Sikkim(9),2025,TREM STAGE IV,0
12,TWO WHEELER(T),Sikkim(9),2025,TREM STAGE IV,0
1,HEAVY GOODS VEHICLE,Sikkim(9),2025,TREM STAGE V,0
2,HEAVY MOTOR VEHICLE,Sikkim(9),2025,TREM STAGE V,0
3,HEAVY PASSENGER VEHICLE,Sikkim(9),2025,TREM STAGE V,0
4,LIGHT GOODS VEHICLE,Sikkim(9),2025,TREM STAGE V,0
5,LIGHT MOTOR VEHICLE,Sikkim(9),2025,TREM STAGE V,0
6,LIGHT PASSENGER VEHICLE,Sikkim(9),2025,TREM STAGE V,0
7,MEDIUM GOODS VEHICLE,Sikkim(9),2025,TREM STAGE V,0
8,MEDIUM MOTOR VEHICLE,Sikkim(9),2025,TREM STAGE V,0
9,MEDIUM PASSENGER VEHICLE,Sikkim(9),2025,TREM STAGE V,0
10,OTHER THAN MENTIONED ABOVE,Sikkim(9),2025,TREM STAGE V,0
11,TWO WHEELER(NT),Sikkim(9),2025,TREM STAGE V,0
12,TWO WHEELER(T),Sikkim(9),2025,TREM STAGE V,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS I,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,BS I,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,BS I,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,BS I,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,BS I,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,BS I,0
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,BS I,0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,BS I,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,BS I,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,BS I,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,BS I,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS I,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,BS I,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,BS I,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS I,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,BS I,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,BS I,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS II,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,BS II,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,BS II,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,BS II,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,BS II,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,BS II,1
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,BS II,0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,BS II,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,BS II,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,BS II,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,BS II,1
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS II,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,BS II,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,BS II,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS II,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,BS II,2
17,TWO WHEELER(T),Tamil Nadu(148),2025,BS II,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS III,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,BS III,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,BS III,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,BS III,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,BS III,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,BS III,2
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,BS III,1
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,BS III,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,BS III,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,BS III,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,BS III,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS III,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,BS III,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,BS III,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS III,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,BS III,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,BS III,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS III (CEV),0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,BS III (CEV),0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,BS III (CEV),57
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,BS III (CEV),0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,BS III (CEV),0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,BS III (CEV),23
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,BS III (CEV),0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,BS III (CEV),0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,BS III (CEV),212
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,BS III (CEV),0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,BS III (CEV),560
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS III (CEV),0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,BS III (CEV),0
14,THREE WHEELER(T),Tamil Nadu(148),2025,BS III (CEV),0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS III (CEV),0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,BS III (CEV),0
17,TWO WHEELER(T),Tamil Nadu(148),2025,BS III (CEV),0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS III/IV,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,BS III/IV,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,BS III/IV,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,BS III/IV,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,BS III/IV,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,BS III/IV,1
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,BS III/IV,0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,BS III/IV,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,BS III/IV,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,BS III/IV,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,BS III/IV,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS III/IV,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,BS III/IV,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,BS III/IV,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS III/IV,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,BS III/IV,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,BS III/IV,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS IV,1
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,BS IV,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,BS IV,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,BS IV,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,BS IV,1
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,BS IV,9
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,BS IV,0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,BS IV,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,BS IV,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,BS IV,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,BS IV,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS IV,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,BS IV,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,BS IV,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS IV,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,BS IV,1
17,TWO WHEELER(T),Tamil Nadu(148),2025,BS IV,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS IV/VI,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,BS IV/VI,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,BS IV/VI,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,BS IV/VI,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,BS IV/VI,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,BS IV/VI,0
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,BS IV/VI,0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,BS IV/VI,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,BS IV/VI,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,BS IV/VI,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,BS IV/VI,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS IV/VI,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,BS IV/VI,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,BS IV/VI,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS IV/VI,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,BS IV/VI,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,BS IV/VI,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS VI,320
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,BS VI,"15,863"
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,BS VI,63
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,BS VI,"5,968"
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,BS VI,"40,801"
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,BS VI,"2,63,883"
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,BS VI,"35,287"
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,BS VI,"7,090"
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,BS VI,52
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,BS VI,"3,241"
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,BS VI,33
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS VI,1
13,THREE WHEELER(NT),Tamil Nadu(148),2025,BS VI,227
14,THREE WHEELER(T),Tamil Nadu(148),2025,BS VI,"42,404"
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,BS VI,"15,267"
16,TWO WHEELER(NT),Tamil Nadu(148),2025,BS VI,"14,88,493"
17,TWO WHEELER(T),Tamil Nadu(148),2025,BS VI,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,B(T)S III,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,B(T)S III,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,B(T)S III,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,B(T)S III,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,B(T)S III,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,B(T)S III,6
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,B(T)S III,0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,B(T)S III,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,B(T)S III,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,B(T)S III,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,B(T)S III,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,B(T)S III,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,B(T)S III,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,B(T)S III,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,B(T)S III,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,B(T)S III,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,B(T)S III,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,B(T)S III A,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,B(T)S III A,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,B(T)S III A,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,B(T)S III A,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,B(T)S III A,70
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,B(T)S III A,"26,126"
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,B(T)S III A,0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,B(T)S III A,6
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,B(T)S III A,21
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,B(T)S III A,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,B(T)S III A,28
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,B(T)S III A,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,B(T)S III A,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,B(T)S III A,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,B(T)S III A,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,B(T)S III A,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,B(T)S III A,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,B(T)S III B,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,B(T)S III B,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,B(T)S III B,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,B(T)S III B,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,B(T)S III B,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,B(T)S III B,0
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,B(T)S III B,0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,B(T)S III B,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,B(T)S III B,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,B(T)S III B,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,B(T)S III B,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,B(T)S III B,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,B(T)S III B,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,B(T)S III B,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,B(T)S III B,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,B(T)S III B,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,B(T)S III B,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,CEV STAGE IV,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,CEV STAGE IV,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,CEV STAGE IV,34
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,CEV STAGE IV,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,CEV STAGE IV,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,CEV STAGE IV,7
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,CEV STAGE IV,0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,CEV STAGE IV,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,CEV STAGE IV,96
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,CEV STAGE IV,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,CEV STAGE IV,960
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,CEV STAGE IV,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,CEV STAGE IV,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,CEV STAGE IV,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,CEV STAGE IV,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,CEV STAGE IV,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,CEV STAGE IV,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,CEV STAGE V,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,CEV STAGE V,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,CEV STAGE V,78
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,CEV STAGE V,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,CEV STAGE V,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,CEV STAGE V,13
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,CEV STAGE V,0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,CEV STAGE V,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,CEV STAGE V,260
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,CEV STAGE V,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,CEV STAGE V,"2,828"
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,CEV STAGE V,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,CEV STAGE V,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,CEV STAGE V,1
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,CEV STAGE V,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,CEV STAGE V,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,CEV STAGE V,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,EURO 1,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,EURO 1,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,EURO 1,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,EURO 1,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,EURO 1,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,EURO 1,0
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,EURO 1,0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,EURO 1,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,EURO 1,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,EURO 1,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,EURO 1,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,EURO 1,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,EURO 1,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,EURO 1,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,EURO 1,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,EURO 1,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,EURO 1,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,EURO 2,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,EURO 2,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,EURO 2,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,EURO 2,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,EURO 2,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,EURO 2,0
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,EURO 2,0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,EURO 2,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,EURO 2,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,EURO 2,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,EURO 2,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,EURO 2,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,EURO 2,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,EURO 2,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,EURO 2,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,EURO 2,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,EURO 2,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,EURO 3,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,EURO 3,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,EURO 3,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,EURO 3,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,EURO 3,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,EURO 3,0
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,EURO 3,0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,EURO 3,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,EURO 3,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,EURO 3,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,EURO 3,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,EURO 3,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,EURO 3,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,EURO 3,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,EURO 3,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,EURO 3,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,EURO 3,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,EURO 4,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,EURO 4,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,EURO 4,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,EURO 4,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,EURO 4,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,EURO 4,2
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,EURO 4,0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,EURO 4,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,EURO 4,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,EURO 4,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,EURO 4,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,EURO 4,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,EURO 4,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,EURO 4,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,EURO 4,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,EURO 4,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,EURO 4,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,EURO 6,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,EURO 6,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,EURO 6,1
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,EURO 6,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,EURO 6,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,EURO 6,2
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,EURO 6,0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,EURO 6,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,EURO 6,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,EURO 6,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,EURO 6,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,EURO 6,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,EURO 6,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,EURO 6,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,EURO 6,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,EURO 6,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,EURO 6,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,EURO 6A,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,EURO 6A,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,EURO 6A,0
