state_code,state_name,vehicle_group,maker,year,month,count
-1,All India,TRACTOR,ECOBIT INTERNATIONAL(IMPORTER: JHEV MOTORS),2025,Vehicle Category Group,
-1,All India,TRACTOR,ECO DYNAAMIC EQUIPMENTS,2025,Vehicle Category Group,
-1,All India,TRACTOR,ECO-FRIENDLY ELECTRIC VEHICLE PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,ECOPLANET MOTORS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,ECO SMART VEHICLES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,EEVEE ENGINEERING PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,EFEV CHARGING SOLUTION PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,E-GURU AUTO ENERGY,2025,Vehicle Category Group,
-1,All India,TRACTOR,EICHER MOTORS LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,EICHER TRACTORS,2025,Vehicle Category Group,
-1,All India,TRACTOR,ELECTRA INTERNATIONAL,2025,Vehicle Category Group,
-1,All India,TRACTOR,ELECTRIC ALLIANCE(IMPORTER: ELLYSIUM AUTOMOTIVES),2025,Vehicle Category Group,
-1,All India,TRACTOR,ELECTRIC FUTURE INDIA,2025,Vehicle Category Group,
-1,All India,TRACTOR,ELECTRO ARO AUTOMOTIVE PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,ELECTRODRIVE VEHICLES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,ELEGO MOTORS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,ELEPHANTA INDUSTRIES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,ELITE AUTO ENGINEERS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,ELTHOR ENERGY PRIVATE LIMITED,2025,Vehicle Category Group,
-1,All India,TRACTOR,EMOBILITI SYSTEMS,2025,Vehicle Category Group,
-1,All India,TRACTOR,EMOBI MANUFACTURY PRIVATE LIMITED,2025,Vehicle Category Group,
-1,All India,TRACTOR,E-MOTION AUTOMOTIVE INDUSTRY LLP,2025,Vehicle Category Group,
-1,All India,TRACTOR,ENABLING E-VEHICLE PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,ENERGY ELECTRIC VEHICLES,2025,Vehicle Category Group,
-1,All India,TRACTOR,ENERGY IN MOTION PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,ENGINIA VEHICLES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,ENTICE IMPEX PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,ENVISION ELECTRIC VEHICLES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,E-POWER CORP,2025,Vehicle Category Group,
-1,All India,TRACTOR,EPOWER VEHICLES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,E ROYCE MOTORS INDIA PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,ESCORTS CONSTRUCTION EQUIPMENT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),2025,Vehicle Category Group,
-1,All India,TRACTOR,ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),2025,Vehicle Category Group,
-1,All India,TRACTOR,ESCORTS LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,E-SPRINTO GREEN ENERGY PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,ESSEL ENERGY INFRA PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,EULER MOTORS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,EVBHARAT RANGE PRIVATE LIMITED,2025,Vehicle Category Group,
-1,All India,TRACTOR,EVCO AUTOMOBILES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,EVEX AUTO INDIA PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,EVGREEN PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,EXDINDUS EV ENERGY PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,EXIDE INDUSTRIES LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,EXTRA FAST SOLUTIONS,2025,Vehicle Category Group,
-1,All India,TRACTOR,EYAMAUTO MOBILITY PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,FARMTECH AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,FEDE INDUSTRIES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,FERRARI SPA (IMPORTER:NAVNIT MOTORS PVT LTD),2025,Vehicle Category Group,
-1,All India,TRACTOR,FERRARI SPA (IMPORTER:SELECT CARS P LTD),2025,Vehicle Category Group,
-1,All India,TRACTOR,FIELDTRACK EARTHMOVERS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,FIORI CONCRETE MACHINES INDIA PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,FIRST CHOICE ELECTRIC VEHICLES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,FITWEL MOBILITY PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,FIVE ELEMENTS,2025,Vehicle Category Group,
-1,All India,TRACTOR,FLYRIDERS ELECTRIC SCOOTERS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,FORCE MOTORS LIMITED,2025,Vehicle Category Group,
-1,All India,TRACTOR,FORD INDIA PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,FRIENDS ENGINEERING WORKS,2025,Vehicle Category Group,
-1,All India,TRACTOR,FRN MOTORS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,FUTURE AUTOMOTIVE,2025,Vehicle Category Group,
-1,All India,TRACTOR,FUTURE EV TECHNOLOGY,2025,Vehicle Category Group,
-1,All India,TRACTOR,GAGAN AUTOMOTIVES,2025,Vehicle Category Group,
-1,All India,TRACTOR,GAHIR AGRICULTURAL INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,GAHIR AGRO INDUSTRIES LIMITED,2025,Vehicle Category Group,
-1,All India,TRACTOR,GALAXY ELECTRIC VEHICLES,2025,Vehicle Category Group,
-1,All India,TRACTOR,GANESH AGRICULTURE WORKS,2025,Vehicle Category Group,
-1,All India,TRACTOR,GANESH ENGINEERING WORKS AP118063632,2025,Vehicle Category Group,
-1,All India,TRACTOR,GANPATI AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,GARGARIJI AUTOMOBILE PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,GAURA ELECTRIC VEHICLES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,GAUTAM AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,GAYATRI AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,GAYATRI ELECTRIC VEHICLES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,GAYATRI ENGG WORKS,2025,Vehicle Category Group,
-1,All India,TRACTOR,GAYATRI WELDING WORKS,2025,Vehicle Category Group,
-1,All India,TRACTOR,GENERAL MOTORS INDIA PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,G & G AUTOMOTIVE,2025,Vehicle Category Group,
-1,All India,TRACTOR,GIAN AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,GILL AGRICULTURE WORKS,2025,Vehicle Category Group,
-1,All India,TRACTOR,GILLPREETAGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,GIRIRAJ TRACTOR,2025,Vehicle Category Group,
-1,All India,TRACTOR,G.K E-VEHICLS INDUSTRIES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,GKON ELECTRIC MOTOR VEHICLES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,G.K. RICKSHAW LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,GKS RICKSHAW PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,GLAZE EV LLP,2025,Vehicle Category Group,
-1,All India,TRACTOR,GOBIND AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,GOBINDA MOTOR GARAGE TRAILOR UMERKOTE NGPR,2025,Vehicle Category Group,
-1,All India,TRACTOR,GOBIND INDUSTRIES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,GODAWARI ELECTRIC MOTORS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,GODAWARI TECHNO SOLUTIONS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,GODREJ & BOYCE MFG. CO. LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,GO GREEN EOT (ENERGY OF THINGS) PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,GOLDEN ELECTRIC VEHICLES,2025,Vehicle Category Group,
-1,All India,TRACTOR,GOLDHOFER INDIA LLP,2025,Vehicle Category Group,
-1,All India,TRACTOR,GOPAL AUTO MOTORS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,GOPAL ENGG. WORKS,2025,Vehicle Category Group,
-1,All India,TRACTOR,GOPAL ENGINEERING BALASORE CHHANPUR,2025,Vehicle Category Group,
-1,All India,TRACTOR,GOPE AUTO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,GOREEN E-MOBILITY PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,GOYAL AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,GRANT AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,GRAVTON MOTORS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,GRD MOTORS,2025,Vehicle Category Group,
-1,All India,TRACTOR,GREAVES ELECTRIC MOBILITY PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,GREENETICS INDUSTRIES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,GREEN EVOLVE PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,GREENFIT INDUSTRIES LLP,2025,Vehicle Category Group,
-1,All India,TRACTOR,GREEN IMPEX,2025,Vehicle Category Group,
-1,All India,TRACTOR,GREEN STAR MOTORS,2025,Vehicle Category Group,
-1,All India,TRACTOR,GREEN TACK EMPALA ELECTRIC MOTOR COMPANY,2025,Vehicle Category Group,
-1,All India,TRACTOR,GREEN TECHNOLOGIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,GREEN VALLEY MOTORS,2025,Vehicle Category Group,
-1,All India,TRACTOR,GREEN WAY ECO RIDE,2025,Vehicle Category Group,
-1,All India,TRACTOR,GREENWAY MOBILITY PRIVATE LIMITED,2025,Vehicle Category Group,
-1,All India,TRACTOR,GREENWHEELS AUTOMOBILE PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,GRINDIA G MOTORS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,GROMAX AGRI EQUIPMENT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,GROVE INDIA PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,GSP POWER PROJECTS,2025,Vehicle Category Group,
-1,All India,TRACTOR,GTH2 ENERGY PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,GTP ELECTRIC VEHICLES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,G.T TRADER,2025,Vehicle Category Group,
-1,All India,TRACTOR,GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO),2025,Vehicle Category Group,
-1,All India,TRACTOR,GURDEEP ENGINEERING WORKS,2025,Vehicle Category Group,
-1,All India,TRACTOR,GURM AGRICULTURE WORKS,2025,Vehicle Category Group,
-1,All India,TRACTOR,GURMUKH AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,GURU JI WHEELS,2025,Vehicle Category Group,
-1,All India,TRACTOR,GURUKRAPA ENGINEERING WORKS,2025,Vehicle Category Group,
-1,All India,TRACTOR,GURUKRUPA ENGINEERING,2025,Vehicle Category Group,
-1,All India,TRACTOR,GURUKRUPA WELDING WORKS,2025,Vehicle Category Group,
-1,All India,TRACTOR,GURU NANAK AGRI ENGG WORKS,2025,Vehicle Category Group,
-1,All India,TRACTOR,GURU NANAK AGRI WORKS,2025,Vehicle Category Group,
-1,All India,TRACTOR,GURU NANAK AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,GURU NANAK GROUP OF INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,HAITEK AUTOMOTIVE PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,HANUMAN UDYOG,2025,Vehicle Category Group,
-1,All India,TRACTOR,HARIKSHA ENTERPRISES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,HARI OM SAI ENGINEERING,2025,Vehicle Category Group,
-1,All India,TRACTOR,HARJEET AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),2025,Vehicle Category Group,
-1,All India,TRACTOR,HARMEET AGRICULTURE WORKS,2025,Vehicle Category Group,
-1,All India,TRACTOR,HARNISHA AUTO PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,HARSH TRADING CO,2025,Vehicle Category Group,
-1,All India,TRACTOR,HARSORA IRON WORKS,2025,Vehicle Category Group,
-1,All India,TRACTOR,HARYANA MOTORS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,HAYASA E-MOBILITY (INDIA) PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,HD HYUNDAI CONSTRUCTION EQUIPMENT INDIA PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,HEMAVATHI AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,HERO ELECTRIC VEHICLES PVT. LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,HERO HONDA MOTORS  LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,HERO MOTOCORP LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,HET TRAILOR,2025,Vehicle Category Group,
-1,All India,TRACTOR,H H AGROTECH,2025,Vehicle Category Group,
-1,All India,TRACTOR,HIGHWAY ENGINEERING WORKS CUTTACK JAGATPUR,2025,Vehicle Category Group,
-1,All India,TRACTOR,HIMANI AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,HIM TEKNOFORGE LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,HIND AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,HINDUSTAN AUTO,2025,Vehicle Category Group,
-1,All India,TRACTOR,HINDUSTAN ENGINEERING WORKS AP312870753,2025,Vehicle Category Group,
-1,All India,TRACTOR,HINDUSTAN MOTOR CORPORATION,2025,Vehicle Category Group,
-1,All India,TRACTOR,HINDUSTAN MOTORS LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,HIRA AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,HIREN ENGINEERING WORKS,2025,Vehicle Category Group,
-1,All India,TRACTOR,HI TECH ENGINEERING BHADRAK CHARAMPA,2025,Vehicle Category Group,
-1,All India,TRACTOR,HITECH  MECHANICAL WORKS,2025,Vehicle Category Group,
-1,All India,TRACTOR,HITENDRA WELDING WORKS,2025,Vehicle Category Group,
-1,All India,TRACTOR,HONDA CARS INDIA LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,HONGKONG RUIQUE (IMPORTER: DAO EVTECH),2025,Vehicle Category Group,
-1,All India,TRACTOR,HONGKONG WANGYUAN (IMPORTER: GBB E MOBILITY),2025,Vehicle Category Group,
-1,All India,TRACTOR,HONGKONG WANGYUAN (IMPORTER:INDI ELECTRIC EELS),2025,Vehicle Category Group,
-1,All India,TRACTOR,HONGKONG YIXING (IMPORTER: ADMS MARKETING),2025,Vehicle Category Group,
-1,All India,TRACTOR,HOOGHLY MOTORS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,HOP ELECTRIC MOBILITY PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,HOP MOTORS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,HOTAGE INDIA,2025,Vehicle Category Group,
-1,All India,TRACTOR,HOTAGE OVERSEAS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,HOVEL CYLINDER PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,H R AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,HSU DRAGON (IMPORTER: BMR ELECTRIC),2025,Vehicle Category Group,
-1,All India,TRACTOR,HSU DRAGON (IMPORTER: BMR EV INDUSTRIES),2025,Vehicle Category Group,
-1,All India,TRACTOR,HSU DRAGON (IMPORTER: HUMAN CENTERED),2025,Vehicle Category Group,
-1,All India,TRACTOR,HSU DRAGON (IMPORTER:SKANDAA AUTOMOTIVE),2025,Vehicle Category Group,
-1,All India,TRACTOR,HUNDA EV PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,HUNDAL INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,HYUNDAI MOTOR INDIA LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,IBOARD INDIA LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,INDERPREET AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,INDIA KAWASAKI MOTORS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,INDIAN MOTORS,2025,Vehicle Category Group,
-1,All India,TRACTOR,INDIA SAFE ENTERPRISE,2025,Vehicle Category Group,
-1,All India,TRACTOR,INDIA SHINE TECHNOLOGIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,INDIA YAMAHA MOTOR PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,INDO FARM EQUIPMENT LIMITED,2025,Vehicle Category Group,
-1,All India,TRACTOR,INFRA BAZAAR TECH PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,INS AUTOMOBILES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,INTERGLOBE ENERGY PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,INTERNATIONAL CARS & MOTORS LIMITED,2025,Vehicle Category Group,
-1,All India,TRACTOR,INTERNATIONAL TRACTORS LIMITED,2025,Vehicle Category Group,
-1,All India,TRACTOR,INVVIGORS INDIA,2025,Vehicle Category Group,
-1,All India,TRACTOR,IPL TECH ELECTRIC PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,ISHWAR FARMLINE EQUIPMENTS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,ISUKII GREENS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,ISUZU MOTORS INDIA PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,IVOOMI INNOVATION PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,IYANS INDUSTRIES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,IZANAU ELECTRIC LLP,2025,Vehicle Category Group,
-1,All India,TRACTOR,JADE KOREA SPINE LIFE,2025,Vehicle Category Group,
-1,All India,TRACTOR,JADHAV AGRO INDUSTRIES PVT. LTD.,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAGANNATH AGRICULTURAL IMPLEMENTS,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAGDAMBA TRAILERS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAGUAR LAND ROVER INDIA LIMITED,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAGUAR LAND ROVER LIMITED UK,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAHANVI INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAI BHARATI ENGINEERING WORKS AP105380083,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAI BHAVANI ENGINEERING  WORKS,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAIDKA POWER SYSTEMS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAIN POWER CORP,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAISIK BUSINESS LINKS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAI SRI RAM ELECTRIC VEHICLE MANUFACTURING PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAJODIA COMMODITIES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAL ENTERPRISES,2025,Vehicle Category Group,
-1,All India,TRACTOR,JANGEER MANUFACTURING INDUSTRIES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,JASHANPREET AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAY AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAYA LAKSHMI ENGINEERING WORKS AP105380085,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAY ARJUN AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAY BHAVANI TRAILOR,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAY CHAMUNDA ENGG WORKS,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAY CHAMUNDA KRUPA WELDING WORKS,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAY CHEHER TRECKNO FEBRICATION,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAYDEV ENTERPRISE,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAY GURUDEV TRAILER,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAY JANARDAN TRAILOR,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAY KHODIYAR MECHANICAL WORKS,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAY KISAN AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAY KISHAN TRAILER & ENGINEERING WORKS,2025,Vehicle Category Group,
-1,All India,TRACTOR,JAYNA AUTOMOBILES LLP,2025,Vehicle Category Group,
-1,All India,TRACTOR,JBM AUTO LIMITED,2025,Vehicle Category Group,
-1,All India,TRACTOR,JBM ELECTRIC VEHICLES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,JCB INDIA LIMITED,2025,Vehicle Category Group,
-1,All India,TRACTOR,JEET AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,JESSUN TECHNO PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,J.H.A TRADING COMPANY,2025,Vehicle Category Group,
-1,All India,TRACTOR,JIANGSU DALONG (IMPORTER: RILOX EV PVT LTD),2025,Vehicle Category Group,
-1,All India,TRACTOR,JIANGSU DALONG (IMPORTER: SABOO TOR),2025,Vehicle Category Group,
-1,All India,TRACTOR,JIANGSU DALONG JIANHAO (IMPORTER: MK FLYING),2025,Vehicle Category Group,
-1,All India,TRACTOR,JIANGSU JINPENG (IMPORTER: KKL HITECH EV),2025,Vehicle Category Group,
-1,All India,TRACTOR,JIANGSU SUNHOU (IMPORTER: KAGDI TECH SOLUTIONS),2025,Vehicle Category Group,
-1,All India,TRACTOR,JIANGSU SUNHOU (IMPORTER: SABOO TOR),2025,Vehicle Category Group,
-1,All India,TRACTOR,JIANGSU XINRI (IMPORTER: ECO FUEL SYSTEMS LTD),2025,Vehicle Category Group,
-1,All India,TRACTOR,JIANGSU ZHONGXING (IMPORTER: CAL-ON INDUSTRIES),2025,Vehicle Category Group,
-1,All India,TRACTOR,JITENDRA NEW EV-TECH PVT. LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,JITENDRA TEMPO PARTS,2025,Vehicle Category Group,
-1,All India,TRACTOR,J. J. PATEL,2025,Vehicle Category Group,
-1,All India,TRACTOR,J K AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,JKM ELECTRIC AUTOMOBILES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,JMSSP AGRO INDUSTRIES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,JMT VEHICLES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),2025,Vehicle Category Group,
-1,All India,TRACTOR,J P AUTO TECH,2025,Vehicle Category Group,
-1,All India,TRACTOR,J S AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,J. S. AGRO INDUSTRIES,2025,Vehicle Category Group,
-1,All India,TRACTOR,J. S. AUTO (P) LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,JS MOBILEON PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,JSS ENGINEERING COMPANY,2025,Vehicle Category Group,
-1,All India,TRACTOR,JSW MG MOTOR INDIA PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,JUNENG MOTORCYCLE (IMPORTER: ADMS MARKETING),2025,Vehicle Category Group,
-1,All India,TRACTOR,JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS),2025,Vehicle Category Group,
-1,All India,TRACTOR,JUNENG MOTORCYCLE (IMPORTER: JHEV MOTORS PVT LTD),2025,Vehicle Category Group,
-1,All India,TRACTOR,JUPITER ELECTRIC MOBILITY PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,JVK MOTORS PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,JY RAM AUTO ENGINEERING PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,KABIRA MOBILITY LLP,2025,Vehicle Category Group,
-1,All India,TRACTOR,KABMAX ELECTRIC AUTOMOBILES PVT. LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,KADESEETLA AASHIRWAD GP INDUSTRIES PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,KAILASH WELDING WORK AP1913663560,2025,Vehicle Category Group,
-1,All India,TRACTOR,KAINING (HONGKONG) (IMPORTER: BMR EV INDUSTRIES),2025,Vehicle Category Group,
-1,All India,TRACTOR,KAINING (HONGKONG) (IMPORTER: COMPTECH MOTOCORP),2025,Vehicle Category Group,
-1,All India,TRACTOR,KAINING (HONGKONG) (IMPORTER:M/S IZANAU ELECTRIC),2025,Vehicle Category Group,
-1,All India,TRACTOR,KAINING (HONGKONG) (IMPORTER:RAILIES MOTO),2025,Vehicle Category Group,
-1,All India,TRACTOR,KAINING (HONGKONG) (IMPORTER: SEEKA E MOTORS),2025,Vehicle Category Group,
-1,All India,TRACTOR,KAINING (HONGKONG)(IMPORTER: TRIVOLT AUTOMOBILES),2025,Vehicle Category Group,
-1,All India,TRACTOR,KAINING (HONGKONG) (IMPORTER: VOLTA EV PVT LTD),2025,Vehicle Category Group,
-1,All India,TRACTOR,KAIRA CONTINENTAL LLP,2025,Vehicle Category Group,
-1,All India,TRACTOR,KAIZER ELECTRIC VEHICLES,2025,Vehicle Category Group,
-1,All India,TRACTOR,KAKKAR ELECTRIC AUTO PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,KALINGA VENTURES INDIA PVT LTD,2025,Vehicle Category Group,
-1,All India,TRACTOR,KALPVRIKSH ELECTOMOBILES CO,2025,Vehicle Category Group,
-1,All India,TRACTOR,KALYANI STEEL WORKS,2025,Vehicle Category Group,
