state_code,state_name,maker,year,x_column,count
-1,All India,M.K. ENTERPRISES,2025,Vehicle Category Group,0
-1,All India,MLR AUTO LTD,2025,Vehicle Category Group,0
-1,All India,MODLINE ASSOCIATES PVT LTD,2025,Vehicle Category Group,0
-1,All India,MOHAN GENERAL TRADING COMPANY,2025,Vehicle Category Group,0
-1,All India,MOMU AUTOMOTIVE,2025,Vehicle Category Group,0
-1,All India,MONA GREEN AUTOMOBILES PVT LTD,2025,Vehicle Category Group,0
-1,All India,MONDAL TRADING,2025,Vehicle Category Group,0
-1,All India,MOON AGRICULTURE & FABRICATION WORKS,2025,Vehicle Category Group,0
-1,All India,MORGAN MOTOR COMPANY (IMPORTER: REGALIA LUXURY),2025,Vehicle Category Group,0
-1,All India,MOTOVOLT MOBILITY PVT LTD,2025,Vehicle Category Group,0
-1,All India,MOVE STONE SERVICES PVT LTD,2025,Vehicle Category Group,0
-1,All India,M S AGRO INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,M/S. A.K.S. GEN. & AGRL. INDUSTRIES AP178700921,2025,Vehicle Category Group,0
-1,All India,M/S AMARNATH ENGINEERING WORKS,2025,Vehicle Category Group,0
-1,All India,M/S BALAJI AUTO ENG WORKS,2025,Vehicle Category Group,0
-1,All India,M/S BHANSALI AGRO TECH,2025,Vehicle Category Group,0
-1,All India,M/S BHARAT TRAILER AND AGRO WORKS,2025,Vehicle Category Group,0
-1,All India,M/S BHARAT TRAILERS,2025,Vehicle Category Group,0
-1,All India,M/S BOSE ENTERPRISE,2025,Vehicle Category Group,0
-1,All India,M/S CHAND BABA ENGINEERING WORKS AP117954371,2025,Vehicle Category Group,0
-1,All India,M/S DAS ENGINEERING WORKSHOP,2025,Vehicle Category Group,0
-1,All India,M/S DIVYA VINAYAKA AGRO INDUSTRIES AP235533077,2025,Vehicle Category Group,0
-1,All India,M/S DURGA INDUSTRIES AP29073377,2025,Vehicle Category Group,0
-1,All India,M/S GENERAL MOTORS LLC,2025,Vehicle Category Group,0
-1,All India,M/S GOWRI ENGINEERING WORKS AP29073406,2025,Vehicle Category Group,0
-1,All India,M/S HARITKRANTI AGRO UDYOG,2025,Vehicle Category Group,0
-1,All India,M/S HARSHA AGRO ENGINEERING WORKS,2025,Vehicle Category Group,0
-1,All India,M/SJAIGURUSAISUGUNAENGINEERINGWORKSAP213033195,2025,Vehicle Category Group,0
-1,All India,M/S JAVED STEEL INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,M/S KASTKAR AGRO INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,M/S K.G.N ENGINEERING TRAILER WORKS AP312711345,2025,Vehicle Category Group,0
-1,All India,M/S K K AGRO INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,M/S LEENA AGRO INDUSTRIES (INDIA) PVT LTD.,2025,Vehicle Category Group,0
-1,All India,M/S MAA MOTORS WORKS,2025,Vehicle Category Group,0
-1,All India,M/S MAA MOTORS WORKSHOP,2025,Vehicle Category Group,0
-1,All India,M/S MURALI KARTHIK AGRICULTURAL WORKS AP1913663802,2025,Vehicle Category Group,0
-1,All India,"M/S MURUGAN ENGG BODY BUILDERS, PILER AP313384367",2025,Vehicle Category Group,0
-1,All India,M/S NAZEER ENGINEERING WORKS AP28912227,2025,Vehicle Category Group,0
-1,All India,M/S NEW MALLIKARJUNA ENGINEERING WORKS AP49601242,2025,Vehicle Category Group,0
-1,All India,M/S NEW SHETKARI ENGINEERING WORK,2025,Vehicle Category Group,0
-1,All India,MS PATEL INDUSTRIES JHARSUGUDA PURUNABASTI,2025,Vehicle Category Group,0
-1,All India,"M/SPEERAENGINEERINGWORKS,ANANTAHPURAMAP28914382",2025,Vehicle Category Group,0
-1,All India,"M/S PERFECT ENGINEERING WORKS, KURNOOL AP118154376",2025,Vehicle Category Group,0
-1,All India,MS PRADHAN AGRO ENGINEERING BOLANGIR MADHIAPALI,2025,Vehicle Category Group,0
-1,All India,M/S PRASAD ENTERPRISES & ENGINEERING AP514554130,2025,Vehicle Category Group,0
-1,All India,M/S RAKSHITA ENGINEERING WORKS AP118063505,2025,Vehicle Category Group,0
-1,All India,M/S RAM AGRO MACHINARY,2025,Vehicle Category Group,0
-1,All India,M/S ROYAL AGRO ENGINEERING,2025,Vehicle Category Group,0
-1,All India,MS SAHU INDUSTRIES TRAILER KORAPUT JEYPORE,2025,Vehicle Category Group,0
-1,All India,M/S SAI SARATHKUMAR ENGINEERING WORKS AP235694000,2025,Vehicle Category Group,0
-1,All India,M/S SAI SIVA ENGINEERING WORKS AP235644334,2025,Vehicle Category Group,0
-1,All India,M/S SCHWING STETTER (INDIA) PRIVATE LIMITED,2025,Vehicle Category Group,0
-1,All India,"M/S SHIRIDI SAI TRAILER WORKS,CHITTOOR AP312874279",2025,Vehicle Category Group,0
-1,All India,M/S-SHRADHA INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,M/S SHRIRAM AUTO TECH PVT LTD,2025,Vehicle Category Group,0
-1,All India,M/S SREE SARAVANABAVA AGRO INDUSTRIES AP313373321,2025,Vehicle Category Group,0
-1,All India,M/SSREESIDDIVINAYAKAENGINEERINGWORKSAP60060002025,2025,Vehicle Category Group,0
-1,All India,M/S SREEVANI INDUSTRIES AP28884333,2025,Vehicle Category Group,0
-1,All India,M/S SRI BALAJI ENGINEERING WORKS ANTPR AP29073183,2025,Vehicle Category Group,0
-1,All India,M/S SRI BALAKRISHNA FOUNDRY&MECH WORKS AP178701111,2025,Vehicle Category Group,0
-1,All India,M/S SRI CHENGALAMMA TAILOR WORKS AP1514052990,2025,Vehicle Category Group,0
-1,All India,M/S SRI KUMAR AGRO INDUSTRIES AP118163489,2025,Vehicle Category Group,0
-1,All India,M/S.SRI LAKSHMI MOTORS & ENGG WORKS AP213192229,2025,Vehicle Category Group,0
-1,All India,M/S SRI LAKSHMI NARYANA ENGINEERING WORKS,2025,Vehicle Category Group,0
-1,All India,M/S SRI LAKSHMI SRINIVASA STEELS AP1514223752,2025,Vehicle Category Group,0
-1,All India,M/S SRI LAKSHMI VENKATESWARA ENGG WORKS AP29070732,2025,Vehicle Category Group,0
-1,All India,M/S SRINIVASA ENGINEERING WORKS AP29073331,2025,Vehicle Category Group,0
-1,All India,M/S SRINIVASA WELDING WORKS AP027V00001,2025,Vehicle Category Group,0
-1,All India,M/S SRI PYDITALLAMMA AGR FABRICATIONS AP203573386,2025,Vehicle Category Group,0
-1,All India,M/S SRI RAJARAJESHWARI AGRO WORKS SKLM AP191366316,2025,Vehicle Category Group,0
-1,All India,MS SRI SAI AGRICULTURAL EQUIPMENTS KORAPUT JEYPORE,2025,Vehicle Category Group,0
-1,All India,M/S SRI SAI CHANDRIKA ENGINEERING WORKS AP10538380,2025,Vehicle Category Group,0
-1,All India,M/S SRI SAI SANTOSHIMATHA AGRL IND AP1913663094,2025,Vehicle Category Group,0
-1,All India,M/S SRI SAI SUDHA ENGINEERING WORKS AP235531849,2025,Vehicle Category Group,0
-1,All India,M/S SRI SANKAR REDDY ENGINEERING WORKS AP151377386,2025,Vehicle Category Group,0
-1,All India,M/S SRI SATYANARAYANA AGRO INDUSTRIES AP203573232,2025,Vehicle Category Group,0
-1,All India,M/S SRI SATYANARAYANA ENGINEERING W AP203571420,2025,Vehicle Category Group,0
-1,All India,M/S SRI SIDDHI VINAYAKA ENGINEERING WORKS AP203574,2025,Vehicle Category Group,0
-1,All India,M/S SRI VARASIDDI VINAYAKA ENGG WORKS AP514554278,2025,Vehicle Category Group,0
-1,All India,M/S SRI VASU ENGINEERING WORKS AP105384365,2025,Vehicle Category Group,0
-1,All India,M/S SRI VENKATA RAMA ENGG WORKSHOP AP67331352,2025,Vehicle Category Group,0
-1,All India,M/S SRI VENKATA SAI DURGA ENGG WORKS AP203583296,2025,Vehicle Category Group,0
-1,All India,M/S SRI VENKATESWARA ENGINEERING WORKS AP67321364,2025,Vehicle Category Group,0
-1,All India,M/S SRI VIJAYA SAI ENGINEERING WORKS AP235644370,2025,Vehicle Category Group,0
-1,All India,M/S S R K TRAILER WORKS AP312573381,2025,Vehicle Category Group,0
-1,All India,"M/S SRT TRAILOR WORKS,CHITTOOR AP313364198",2025,Vehicle Category Group,0
-1,All India,M/S SUPERIOR MANUFACTURING COMPANY,2025,Vehicle Category Group,0
-1,All India,M/S S.V.RAJ ENGINEERING WORKS AP118213269,2025,Vehicle Category Group,0
-1,All India,M/S TEJA ENGINEERING WORKS AP56034154,2025,Vehicle Category Group,0
-1,All India,M/S TIRUMALA ENGINEERING WORKS AP46060032024,2025,Vehicle Category Group,0
-1,All India,M/S UMA INDUSTRY ANANTHAPUR AP29073329,2025,Vehicle Category Group,0
-1,All India,M/S USMAN ENGINEERING WORKS AP117954387,2025,Vehicle Category Group,0
-1,All India,M/S VENKATESWARA ENGINEERING WORKS AP56463007,2025,Vehicle Category Group,0
-1,All India,M/S VIJAYA DURGA ENGINEERING WORKS AP105191285,2025,Vehicle Category Group,0
-1,All India,M/S.VIJAYA ENGINEERING WORKS AP213191445,2025,Vehicle Category Group,0
-1,All India,M/S VISAKHA AGRO INDUSTRIES AP203484007,2025,Vehicle Category Group,0
-1,All India,M/S V R AGRO EQUIPMENTS AP118103133,2025,Vehicle Category Group,0
-1,All India,MUNDE MECHANICAL WORKS,2025,Vehicle Category Group,0
-1,All India,MVM MOTORS PRIVATE LIMITED,2025,Vehicle Category Group,0
-1,All India,N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,2025,Vehicle Category Group,0
-1,All India,NABHKIRAN AGRO INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,"NAIK TROLLEY AND IMPL,SNG",2025,Vehicle Category Group,0
-1,All India,"NAIK TROLLEY&IMPLS,BHEDABAHAL",2025,Vehicle Category Group,0
-1,All India,NAMAH INDUSTRIES PVT LTD,2025,Vehicle Category Group,0
-1,All India,NANJING GOLDEN (IMPORTER: KALY EMOTORS),2025,Vehicle Category Group,0
-1,All India,NANJING VMOTO (IMPORTER: VAJRAM ELECTRIC MOBILITY),2025,Vehicle Category Group,0
-1,All India,NARINDERA AGRO WORKS,2025,Vehicle Category Group,0
-1,All India,NAR INTERNATIONAL,2025,Vehicle Category Group,0
-1,All India,NARMADA CHEMTECH,2025,Vehicle Category Group,0
-1,All India,NARMADA IRON WORKS,2025,Vehicle Category Group,0
-1,All India,NARSHIMHA ENGINEERING WORKS,2025,Vehicle Category Group,0
-1,All India,NASIR ENGINEERING WORKSHOP,2025,Vehicle Category Group,0
-1,All India,NATH AGRO IMPLEMENTS PVT LTD,2025,Vehicle Category Group,0
-1,All India,NAVDURGA ENGINEERING WORKS,2025,Vehicle Category Group,0
-1,All India,NAVDURGA MECHANIC WORKS,2025,Vehicle Category Group,0
-1,All India,NAVYABHARAT EVYAN MOTORS PVT LTD,2025,Vehicle Category Group,0
-1,All India,NAVYA ELECTRIC VEHICLE PVT LTD,2025,Vehicle Category Group,0
-1,All India,NAZAR SINGH & SONS,2025,Vehicle Category Group,0
-1,All India,NDS ECO MOTORS PVT LTD,2025,Vehicle Category Group,0
-1,All India,NEEDLE EYE PLASTIC INDUSTRIES PVT LTD,2025,Vehicle Category Group,0
-1,All India,NEELAM CYCLE,2025,Vehicle Category Group,0
-1,All India,NEERAJ MOTORS PVT LTD,2025,Vehicle Category Group,0
-1,All India,NEPTUNE GREEN ENERGY PVT LTD,2025,Vehicle Category Group,0
-1,All India,NEUON MOTORS LLP,2025,Vehicle Category Group,0
-1,All India,NEW ARCANA INDIA,2025,Vehicle Category Group,0
-1,All India,NEW BHARAT AGRICULTURAL WORKS,2025,Vehicle Category Group,0
-1,All India,NEW CHAMUNDA WELDING WORKS,2025,Vehicle Category Group,0
-1,All India,NEW CHAWLA INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,NEW DEVE AGRO WORKS,2025,Vehicle Category Group,0
-1,All India,NEW GAHIR AGRO INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,NEW GOBIND AGRO INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,NEW GOLDEN AGRICULTURE,2025,Vehicle Category Group,0
-1,All India,NEW GURDIAL AGRO INDUSTRIES PVT LTD,2025,Vehicle Category Group,0
-1,All India,NEW LEADER AGRO ENGINEERING WORKS AP1514223723,2025,Vehicle Category Group,0
-1,All India,NEW TEJAS ENGINEERING WORKS,2025,Vehicle Category Group,0
-1,All India,NEW UMIYA TRAILER INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,NEW VIJAY MIRZAPUR,2025,Vehicle Category Group,0
-1,All India,NEW VISHAVKARMA AGRO INDUSTRIES PVT LTD,2025,Vehicle Category Group,0
-1,All India,NGAGE WHEEL PVT LTD,2025,Vehicle Category Group,0
-1,All India,NHD MOTORS,2025,Vehicle Category Group,0
-1,All India,NIHARIKA ENTERPRISES,2025,Vehicle Category Group,0
-1,All India,NILKANTH AGRICULTURE,2025,Vehicle Category Group,0
-1,All India,NILKANTH TRAILOR,2025,Vehicle Category Group,0
-1,All India,NINGBO LONGJIA (IMPORTER: ADISHWAR AUTO),2025,Vehicle Category Group,0
-1,All India,NIPUN SANYANTRA PVT LTD,2025,Vehicle Category Group,0
-1,All India,NISHA TRAILOR WORKS,2025,Vehicle Category Group,0
-1,All India,NISSAN MOTOR INDIA PVT LTD,2025,Vehicle Category Group,0
-1,All India,N K INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,NRJ ELECTRIC MOTOR VEHICLES PVT LTD,2025,Vehicle Category Group,0
-1,All India,N.S. AGRO WORKS,2025,Vehicle Category Group,0
-1,All India,NUMEROS MOTORS PVT LTD,2025,Vehicle Category Group,0
-1,All India,OBEN ELECTRIC VEHICLES PVT LTD,2025,Vehicle Category Group,0
-1,All India,ODYSSE ELECTRIC VEHICLES PVT LTD,2025,Vehicle Category Group,0
-1,All India,OGATA MOTORS INDIA PVT LTD,2025,Vehicle Category Group,0
-1,All India,OKAYA EV PVT LTD,2025,Vehicle Category Group,0
-1,All India,OKAYA POWER PVT LTD,2025,Vehicle Category Group,0
-1,All India,OKINAWA AUTOTECH PVT LTD,2025,Vehicle Category Group,0
-1,All India,OK PLAY INDIA LTD,2025,Vehicle Category Group,0
-1,All India,OLA ELECTRIC TECHNOLOGIES PVT LTD,2025,Vehicle Category Group,0
-1,All India,OLECTRA GREENTECH LTD,2025,Vehicle Category Group,0
-1,All India,OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,2025,Vehicle Category Group,0
-1,All India,OMEGA SALES & AGRO INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,OMEGA SEIKI PVT LTD,2025,Vehicle Category Group,0
-1,All India,OM INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,OMM SHREE SAI ENGINEERING KEONJHAR DHANGARPADA,2025,Vehicle Category Group,0
-1,All India,OM RAJ AUTOTECH LLP,2025,Vehicle Category Group,0
-1,All India,OM SHREE SAI ENGINEERING,2025,Vehicle Category Group,0
-1,All India,OM VINAYAKA INDUSTRIES BARGARH GANAPATI COMPLEX,2025,Vehicle Category Group,0
-1,All India,ORA GROUP (IMPORTER: VAKRA TUNDAYA NAMAHA PVT LTD),2025,Vehicle Category Group,0
-1,All India,OTHERS,2025,Vehicle Category Group,0
-1,All India,OXEN ELECTRIC VEHICLES,2025,Vehicle Category Group,0
-1,All India,OZOTEC AUTOMOBILE PRIVATE LIMITED,2025,Vehicle Category Group,0
-1,All India,PADMAVATHI ENGINEERING WORKS AP67413574,2025,Vehicle Category Group,0
-1,All India,PADMAVATI ENGINEERING WORKS,2025,Vehicle Category Group,0
-1,All India,PANCHAL ENGG WORKS,2025,Vehicle Category Group,0
-1,All India,PANESAR AGRICULTURE INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,PANESAR AGRO TECH,2025,Vehicle Category Group,0
-1,All India,PARAMOUNT AUTOMOBILES TROLLEY JEYPORE KORAPUT,2025,Vehicle Category Group,0
-1,All India,PARAS AGRO PRODUCTS,2025,Vehicle Category Group,0
-1,All India,PARAS ENGG WORKS,2025,Vehicle Category Group,0
-1,All India,PARAS INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,PARDEEP AGRO INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,PARESH TRAILER,2025,Vehicle Category Group,0
-1,All India,PARI E-VEHICLES,2025,Vehicle Category Group,0
-1,All India,PARI METRO E RICKSHAW,2025,Vehicle Category Group,0
-1,All India,PARKER PLANT INDIA PVT LTD,2025,Vehicle Category Group,0
-1,All India,PARVATHI ENGINEERING WORKS AP49760577,2025,Vehicle Category Group,0
-1,All India,PATEL AND SONS ENGINEERING WORKS SAMBALPUR LAIDA,2025,Vehicle Category Group,0
-1,All India,PAUL INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,PAUNIYA TRACTORS AND FARM EQUIPMENT PVT LTD,2025,Vehicle Category Group,0
-1,All India,P B NATIONAL AGRICULTURE WORKS,2025,Vehicle Category Group,0
-1,All India,PERFECT TRAILER,2025,Vehicle Category Group,0
-1,All India,PIAGGIO VEHICLES PVT LTD,2025,Vehicle Category Group,0
-1,All India,PICK ELECTRIC AUTO PVT LTD,2025,Vehicle Category Group,0
-1,All India,PINNACLE MOBILITY SOLUTIONS PVT LTD,2025,Vehicle Category Group,0
-1,All India,PLAUDIT TECHNO INDIA PVT LTD,2025,Vehicle Category Group,0
-1,All India,PMI ELECTRO MOBILITY SOLUTIONS PRIVATE LIMITED,2025,Vehicle Category Group,0
-1,All India,POLARIS INDIA PVT LTD,2025,Vehicle Category Group,0
-1,All India,POORNA SAI ENGINEERING WORKS AP235661744,2025,Vehicle Category Group,0
-1,All India,POOSHPAK AUTOMOBILES PVT LTD,2025,Vehicle Category Group,0
-1,All India,PORFITEL TECHNOLOGY (IMPORTER: AERORIDE),2025,Vehicle Category Group,0
-1,All India,PORSCHE AG GERMANY,2025,Vehicle Category Group,0
-1,All India,PORWAL ELECTRIC,2025,Vehicle Category Group,0
-1,All India,POWERLAND AGRO TRACTOR VEHICLES PVT LTD,2025,Vehicle Category Group,0
-1,All India,PRAAKARM AUTO & CONSTRUCTION EQUIPMENTS,2025,Vehicle Category Group,0
-1,All India,PRABHA AUTOMOTIVE ENGINEERS PVT LTD,2025,Vehicle Category Group,0
-1,All India,PRAGATI ENGINEERING,2025,Vehicle Category Group,0
-1,All India,PRAGATI ENGINERING TRAILOR CUTTACK MADHUPATNA,2025,Vehicle Category Group,0
-1,All India,PRAG MOTORS,2025,Vehicle Category Group,0
-1,All India,PRAGYA AUTOMOBILE PVT LTD,2025,Vehicle Category Group,0
-1,All India,PRAHLAD ENGINEERING,2025,Vehicle Category Group,0
-1,All India,PRAJJWAL MAHAJAN TRADERS,2025,Vehicle Category Group,0
-1,All India,PRAKASH ENTERPRISES,2025,Vehicle Category Group,0
-1,All India,PRAKASH TRAILER,2025,Vehicle Category Group,0
-1,All India,P.R. AND CO,2025,Vehicle Category Group,0
-1,All India,PREET AGRO INDUSTRIES PVT LTD,2025,Vehicle Category Group,0
-1,All India,PREET CONSRUCTION EQUIPMENTS PVT LTD,2025,Vehicle Category Group,0
-1,All India,PREET TRACTORS PVT LTD,2025,Vehicle Category Group,0
-1,All India,PRIDE E-MOTORS,2025,Vehicle Category Group,0
-1,All India,PRINCE AGRO WORKS,2025,Vehicle Category Group,0
-1,All India,PRIYAM INDUSTRIES AND ENGINEERING PVT LTD,2025,Vehicle Category Group,0
-1,All India,PROMINAL ELECTRIC VEHICLE PVT LTD,2025,Vehicle Category Group,0
-1,All India,PROPEL INDUSTRIES PVT. LTD.,2025,Vehicle Category Group,0
-1,All India,P.S. ENTERPRISES,2025,Vehicle Category Group,0
-1,All India,PUBANG ETRON ELECTRIC MOTOR PVT LTD,2025,Vehicle Category Group,0
-1,All India,PUJA ENGINEERING WORKS,2025,Vehicle Category Group,0
-1,All India,PUNJAB AGRO IMPLEMENTS INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,PUNJAB HI-TECH INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,PUR ENERGY PVT LTD,2025,Vehicle Category Group,0
-1,All India,PURVANCHAL ELECTRIC VEHICLES,2025,Vehicle Category Group,0
-1,All India,PUSHKAR INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,PYTHOX MOTORS PVT LTD,2025,Vehicle Category Group,0
-1,All India,QIANJIANG-KEEWAY (IMPORTER: ADISHWAR AUTO),2025,Vehicle Category Group,0
-1,All India,QUALITY ENGINEERING WORKS ROURKELA JAMUNANAKI,2025,Vehicle Category Group,0
-1,All India,QUANTUM ENERGY LTD.,2025,Vehicle Category Group,0
-1,All India,QUCEV TECHNOLOGIES PVT LTD,2025,Vehicle Category Group,0
-1,All India,R3 ENTERPRISES,2025,Vehicle Category Group,0
-1,All India,RACCOON MOTORS PVT LTD,2025,Vehicle Category Group,0
-1,All India,RACHANACREATIONS AUTO PVT LTD,2025,Vehicle Category Group,0
-1,All India,RADHAKANTA IND,2025,Vehicle Category Group,0
-1,All India,RADHE KISAN ENGG WORKS,2025,Vehicle Category Group,0
-1,All India,RADHVA MOTORS,2025,Vehicle Category Group,0
-1,All India,RAHEEM AGRO WELDING WORKS AP1510204097,2025,Vehicle Category Group,0
-1,All India,RAJA ECO WHEEL,2025,Vehicle Category Group,0
-1,All India,RAJ AUTOMOTIVE,2025,Vehicle Category Group,0
-1,All India,RAJ ENGINEERING WORKS AP21V00001,2025,Vehicle Category Group,0
-1,All India,RAJ SHAKTI AGRO INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,RAKHEJA INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,RAM AGRO INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,RAMA INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,RAM CHAND & SONS,2025,Vehicle Category Group,0
-1,All India,RAMESHWAR ENGG WORKS,2025,Vehicle Category Group,0
-1,All India,RAMGARHIA ENGG WORKS,2025,Vehicle Category Group,0
-1,All India,RAMON INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,RANA ENGINEER WORKS,2025,Vehicle Category Group,0
-1,All India,RANDAL MECHANICAL WORKS,2025,Vehicle Category Group,0
-1,All India,RANGE AUTOMOBILES PVT LTD,2025,Vehicle Category Group,0
-1,All India,RAPTEE ENERGY PVT LTD,2025,Vehicle Category Group,0
-1,All India,RASANDIK ENGINEERING INDUSTRIES INDIA LTD,2025,Vehicle Category Group,0
-1,All India,RATAN ENGINEERING WORKS,2025,Vehicle Category Group,0
-1,All India,RATNA ENGINEERING ENTERPRISES BARGARH ATTABIRA,2025,Vehicle Category Group,0
-1,All India,RAVINDRA AGRO WORKS,2025,Vehicle Category Group,0
-1,All India,RAYON ENGINEERS,2025,Vehicle Category Group,0
-1,All India,RCJ AUTO FORGE PVT LTD,2025,Vehicle Category Group,0
-1,All India,RDS INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,REDDY AUTOMOTIVE PVT LTD,2025,Vehicle Category Group,0
-1,All India,REEP INDUSTRIES PVT LTD,2025,Vehicle Category Group,0
-1,All India,RENAULT INDIA PVT LTD,2025,Vehicle Category Group,0
-1,All India,REPUBLIC MOTORS,2025,Vehicle Category Group,0
-1,All India,REVOLT INTELLICORP PVT LTD,2025,Vehicle Category Group,0
-1,All India,RGM BUSINESS PLUS PVT LTD,2025,Vehicle Category Group,0
-1,All India,RG PETRO MACHINERY CO,2025,Vehicle Category Group,0
-1,All India,RIBAND ELECTRIC PVT LTD,2025,Vehicle Category Group,0
-1,All India,RICHFORD ALLIANZ PVT LTD,2025,Vehicle Category Group,0
-1,All India,RICKSHOW REPAIRING,2025,Vehicle Category Group,0
-1,All India,RIJIYA TRADING PVT LTD,2025,Vehicle Category Group,0
-1,All India,RILOX EV PVT LTD,2025,Vehicle Category Group,0
-1,All India,RIVER MOBILITY PVT LTD,2025,Vehicle Category Group,0
-1,All India,RIVOT MOTORS INDAI PVT LTD,2025,Vehicle Category Group,0
-1,All India,RIYA ENTERPRISE,2025,Vehicle Category Group,0
-1,All India,ROANSOME MOTORS,2025,Vehicle Category Group,0
-1,All India,ROARLEO MOTOR PVT LTD,2025,Vehicle Category Group,0
-1,All India,ROLLS ROYCE,2025,Vehicle Category Group,0
-1,All India,ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),2025,Vehicle Category Group,0
-1,All India,ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),2025,Vehicle Category Group,0
-1,All India,ROOPRAI AGRO INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,ROYAL AUTOMOBILES,2025,Vehicle Category Group,0
-1,All India,ROYAL-ENFIELD (UNIT OF EICHER LTD),2025,Vehicle Category Group,0
-1,All India,ROYCE EV PVT LTD,2025,Vehicle Category Group,0
-1,All India,RP AUTOMOBILE,2025,Vehicle Category Group,0
-1,All India,R.P.ENGINEERING WORKS AP28910533,2025,Vehicle Category Group,0
-1,All India,RP MOTORS,2025,Vehicle Category Group,0
-1,All India,RPSS EV INDIA PVT LTD,2025,Vehicle Category Group,0
-1,All India,RSD SECURITY SOLUTIONS PVT LTD,2025,Vehicle Category Group,0
-1,All India,RUPAL AGRO INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,RUTBA PRODUCT PVT LTD,2025,Vehicle Category Group,0
-1,All India,SADGURU AGRO INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,SADGURU TRAILER & AGRI EQUIP,2025,Vehicle Category Group,0
-1,All India,SAERA ELECTRIC AUTO PVT LTD,2025,Vehicle Category Group,0
-1,All India,SAGAR AGRO STEEL INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,SAGAR ENGINEERING WORKS,2025,Vehicle Category Group,0
-1,All India,SAHARA TRALIORS,2025,Vehicle Category Group,0
-1,All India,SAHNIANAND E VEHICLES PVT LTD,2025,Vehicle Category Group,0
-1,All India,SAI AUTO ENGINEERING WORKS BARGARH GURUDWARA,2025,Vehicle Category Group,0
-1,All India,SAI DURGA ARC WELDING WORKS AP105383655,2025,Vehicle Category Group,0
-1,All India,SAI DURGA ENGINEERING WORKS AP213243533,2025,Vehicle Category Group,0
-1,All India,SAI ENGINEERING AND WELDING WORKS,2025,Vehicle Category Group,0
-1,All India,"SAI ENGINEERING,MAHIPUR",2025,Vehicle Category Group,0
-1,All India,SAI ENGINEERING MAYURBHANJ BARIPADA,2025,Vehicle Category Group,0
-1,All India,SAIF AUTO LTD,2025,Vehicle Category Group,0
-1,All India,SAIFIAN SOLAR PVT LTD,2025,Vehicle Category Group,0
-1,All India,SAI KISHAN MACHINERY (OPC) PVT LTD,2025,Vehicle Category Group,0
-1,All India,SAINIK CYCLE MART,2025,Vehicle Category Group,0
-1,All India,SAI RAJ AGRO INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,SAI RAM AGRO INDUSTRIES AP67540865,2025,Vehicle Category Group,0
-1,All India,SAI TRAILERS,2025,Vehicle Category Group,0
-1,All India,SAJEDA ENGINEERING BHAWANIPATNA,2025,Vehicle Category Group,0
-1,All India,SAKSHAM TECH AUTOMOBILES,2025,Vehicle Category Group,0
-1,All India,SAKSHAM TRADING COMPANY,2025,Vehicle Category Group,0
-1,All India,SALAAR ENTERPRISES,2025,Vehicle Category Group,0
-1,All India,SAMAL FABRICATOR CHANDIKHOLE SUNGUDA,2025,Vehicle Category Group,0
-1,All India,SAMAY AGRO INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,SAMBASIVA MODERN INDUSTRIES AP67631075,2025,Vehicle Category Group,0
-1,All India,SAME DEUTZ - FAHR INDIA (P) LTD.,2025,Vehicle Category Group,0
-1,All India,SAMRAT ELECTRIC VEHICLE,2025,Vehicle Category Group,0
-1,All India,SANALDEEP INDUSTRIES,2025,Vehicle Category Group,0
