S No,Norms,State,Year,Fuel,Value
6,BHARAT (TREM) STAGE III A,Assam(33),2026,LPG ONLY,0
7,CEV STAGE V,Assam(33),2026,LPG ONLY,0
8,EURO 6,Assam(33),2026,LPG ONLY,0
9,NOT AVAILABLE,Assam(33),2026,LPG ONLY,0
10,TREM STAGE IV,Assam(33),2026,LPG ONLY,0
1,BHARAT STAGE III,Assam(33),2026,METHANOL,0
2,BHARAT STAGE III (CEV),Assam(33),2026,METHANOL,0
3,BHARAT STAGE III/IV,Assam(33),2026,METHANOL,0
4,BHARAT STAGE IV,Assam(33),2026,METHANOL,0
5,BHARAT STAGE VI,Assam(33),2026,METHANOL,0
6,BHARAT (TREM) STAGE III A,Assam(33),2026,METHANOL,0
7,CEV STAGE V,Assam(33),2026,METHANOL,0
8,EURO 6,Assam(33),2026,METHANOL,0
9,NOT AVAILABLE,Assam(33),2026,METHANOL,0
10,TREM STAGE IV,Assam(33),2026,METHANOL,0
1,BHARAT STAGE III,Assam(33),2026,NOT APPLICABLE,0
2,BHARAT STAGE III (CEV),Assam(33),2026,NOT APPLICABLE,0
3,BHARAT STAGE III/IV,Assam(33),2026,NOT APPLICABLE,0
4,BHARAT STAGE IV,Assam(33),2026,NOT APPLICABLE,0
5,BHARAT STAGE VI,Assam(33),2026,NOT APPLICABLE,0
6,BHARAT (TREM) STAGE III A,Assam(33),2026,NOT APPLICABLE,0
7,CEV STAGE V,Assam(33),2026,NOT APPLICABLE,0
8,EURO 6,Assam(33),2026,NOT APPLICABLE,0
9,NOT AVAILABLE,Assam(33),2026,NOT APPLICABLE,51
10,TREM STAGE IV,Assam(33),2026,NOT APPLICABLE,0
1,BHARAT STAGE III,Assam(33),2026,PETROL,0
2,BHARAT STAGE III (CEV),Assam(33),2026,PETROL,0
3,BHARAT STAGE III/IV,Assam(33),2026,PETROL,0
4,BHARAT STAGE IV,Assam(33),2026,PETROL,44
5,BHARAT STAGE VI,Assam(33),2026,PETROL,"18,818"
6,BHARAT (TREM) STAGE III A,Assam(33),2026,PETROL,0
7,CEV STAGE V,Assam(33),2026,PETROL,0
8,EURO 6,Assam(33),2026,PETROL,0
9,NOT AVAILABLE,Assam(33),2026,PETROL,0
10,TREM STAGE IV,Assam(33),2026,PETROL,0
1,BHARAT STAGE III,Assam(33),2026,PETROL/CNG,0
2,BHARAT STAGE III (CEV),Assam(33),2026,PETROL/CNG,0
3,BHARAT STAGE III/IV,Assam(33),2026,PETROL/CNG,0
4,BHARAT STAGE IV,Assam(33),2026,PETROL/CNG,0
5,BHARAT STAGE VI,Assam(33),2026,PETROL/CNG,17
6,BHARAT (TREM) STAGE III A,Assam(33),2026,PETROL/CNG,0
7,CEV STAGE V,Assam(33),2026,PETROL/CNG,0
8,EURO 6,Assam(33),2026,PETROL/CNG,0
9,NOT AVAILABLE,Assam(33),2026,PETROL/CNG,0
10,TREM STAGE IV,Assam(33),2026,PETROL/CNG,0
1,BHARAT STAGE III,Assam(33),2026,PETROL(E20)/CNG,0
2,BHARAT STAGE III (CEV),Assam(33),2026,PETROL(E20)/CNG,0
3,BHARAT STAGE III/IV,Assam(33),2026,PETROL(E20)/CNG,0
4,BHARAT STAGE IV,Assam(33),2026,PETROL(E20)/CNG,0
5,BHARAT STAGE VI,Assam(33),2026,PETROL(E20)/CNG,46
6,BHARAT (TREM) STAGE III A,Assam(33),2026,PETROL(E20)/CNG,0
7,CEV STAGE V,Assam(33),2026,PETROL(E20)/CNG,0
8,EURO 6,Assam(33),2026,PETROL(E20)/CNG,0
9,NOT AVAILABLE,Assam(33),2026,PETROL(E20)/CNG,0
10,TREM STAGE IV,Assam(33),2026,PETROL(E20)/CNG,0
1,BHARAT STAGE III,Assam(33),2026,PETROL(E20)/HYBRID,0
2,BHARAT STAGE III (CEV),Assam(33),2026,PETROL(E20)/HYBRID,0
3,BHARAT STAGE III/IV,Assam(33),2026,PETROL(E20)/HYBRID,0
4,BHARAT STAGE IV,Assam(33),2026,PETROL(E20)/HYBRID,0
5,BHARAT STAGE VI,Assam(33),2026,PETROL(E20)/HYBRID,"1,030"
6,BHARAT (TREM) STAGE III A,Assam(33),2026,PETROL(E20)/HYBRID,0
7,CEV STAGE V,Assam(33),2026,PETROL(E20)/HYBRID,0
8,EURO 6,Assam(33),2026,PETROL(E20)/HYBRID,0
9,NOT AVAILABLE,Assam(33),2026,PETROL(E20)/HYBRID,0
10,TREM STAGE IV,Assam(33),2026,PETROL(E20)/HYBRID,0
1,BHARAT STAGE III,Assam(33),2026,PETROL(E20)/HYBRID/CNG,0
2,BHARAT STAGE III (CEV),Assam(33),2026,PETROL(E20)/HYBRID/CNG,0
3,BHARAT STAGE III/IV,Assam(33),2026,PETROL(E20)/HYBRID/CNG,0
4,BHARAT STAGE IV,Assam(33),2026,PETROL(E20)/HYBRID/CNG,0
5,BHARAT STAGE VI,Assam(33),2026,PETROL(E20)/HYBRID/CNG,0
6,BHARAT (TREM) STAGE III A,Assam(33),2026,PETROL(E20)/HYBRID/CNG,0
7,CEV STAGE V,Assam(33),2026,PETROL(E20)/HYBRID/CNG,0
8,EURO 6,Assam(33),2026,PETROL(E20)/HYBRID/CNG,0
9,NOT AVAILABLE,Assam(33),2026,PETROL(E20)/HYBRID/CNG,0
10,TREM STAGE IV,Assam(33),2026,PETROL(E20)/HYBRID/CNG,0
1,BHARAT STAGE III,Assam(33),2026,PETROL(E20)/LPG,0
2,BHARAT STAGE III (CEV),Assam(33),2026,PETROL(E20)/LPG,0
3,BHARAT STAGE III/IV,Assam(33),2026,PETROL(E20)/LPG,0
4,BHARAT STAGE IV,Assam(33),2026,PETROL(E20)/LPG,0
5,BHARAT STAGE VI,Assam(33),2026,PETROL(E20)/LPG,0
6,BHARAT (TREM) STAGE III A,Assam(33),2026,PETROL(E20)/LPG,0
7,CEV STAGE V,Assam(33),2026,PETROL(E20)/LPG,0
8,EURO 6,Assam(33),2026,PETROL(E20)/LPG,0
9,NOT AVAILABLE,Assam(33),2026,PETROL(E20)/LPG,0
10,TREM STAGE IV,Assam(33),2026,PETROL(E20)/LPG,0
1,BHARAT STAGE III,Assam(33),2026,PETROL/ETHANOL,0
2,BHARAT STAGE III (CEV),Assam(33),2026,PETROL/ETHANOL,0
3,BHARAT STAGE III/IV,Assam(33),2026,PETROL/ETHANOL,0
4,BHARAT STAGE IV,Assam(33),2026,PETROL/ETHANOL,0
5,BHARAT STAGE VI,Assam(33),2026,PETROL/ETHANOL,"53,572"
6,BHARAT (TREM) STAGE III A,Assam(33),2026,PETROL/ETHANOL,0
7,CEV STAGE V,Assam(33),2026,PETROL/ETHANOL,0
8,EURO 6,Assam(33),2026,PETROL/ETHANOL,0
9,NOT AVAILABLE,Assam(33),2026,PETROL/ETHANOL,0
10,TREM STAGE IV,Assam(33),2026,PETROL/ETHANOL,0
1,BHARAT STAGE III,Assam(33),2026,PETROL/HYBRID,0
2,BHARAT STAGE III (CEV),Assam(33),2026,PETROL/HYBRID,0
3,BHARAT STAGE III/IV,Assam(33),2026,PETROL/HYBRID,0
4,BHARAT STAGE IV,Assam(33),2026,PETROL/HYBRID,0
5,BHARAT STAGE VI,Assam(33),2026,PETROL/HYBRID,136
6,BHARAT (TREM) STAGE III A,Assam(33),2026,PETROL/HYBRID,0
7,CEV STAGE V,Assam(33),2026,PETROL/HYBRID,0
8,EURO 6,Assam(33),2026,PETROL/HYBRID,0
9,NOT AVAILABLE,Assam(33),2026,PETROL/HYBRID,0
10,TREM STAGE IV,Assam(33),2026,PETROL/HYBRID,0
1,BHARAT STAGE III,Assam(33),2026,PETROL/HYBRID/CNG,0
2,BHARAT STAGE III (CEV),Assam(33),2026,PETROL/HYBRID/CNG,0
3,BHARAT STAGE III/IV,Assam(33),2026,PETROL/HYBRID/CNG,0
4,BHARAT STAGE IV,Assam(33),2026,PETROL/HYBRID/CNG,0
5,BHARAT STAGE VI,Assam(33),2026,PETROL/HYBRID/CNG,0
6,BHARAT (TREM) STAGE III A,Assam(33),2026,PETROL/HYBRID/CNG,0
7,CEV STAGE V,Assam(33),2026,PETROL/HYBRID/CNG,0
8,EURO 6,Assam(33),2026,PETROL/HYBRID/CNG,0
9,NOT AVAILABLE,Assam(33),2026,PETROL/HYBRID/CNG,0
10,TREM STAGE IV,Assam(33),2026,PETROL/HYBRID/CNG,0
1,BHARAT STAGE III,Assam(33),2026,PETROL/LPG,0
2,BHARAT STAGE III (CEV),Assam(33),2026,PETROL/LPG,0
3,BHARAT STAGE III/IV,Assam(33),2026,PETROL/LPG,0
4,BHARAT STAGE IV,Assam(33),2026,PETROL/LPG,0
5,BHARAT STAGE VI,Assam(33),2026,PETROL/LPG,0
6,BHARAT (TREM) STAGE III A,Assam(33),2026,PETROL/LPG,0
7,CEV STAGE V,Assam(33),2026,PETROL/LPG,0
8,EURO 6,Assam(33),2026,PETROL/LPG,0
9,NOT AVAILABLE,Assam(33),2026,PETROL/LPG,0
10,TREM STAGE IV,Assam(33),2026,PETROL/LPG,0
1,BHARAT STAGE III,Assam(33),2026,PETROL/METHANOL,0
2,BHARAT STAGE III (CEV),Assam(33),2026,PETROL/METHANOL,0
3,BHARAT STAGE III/IV,Assam(33),2026,PETROL/METHANOL,0
4,BHARAT STAGE IV,Assam(33),2026,PETROL/METHANOL,0
5,BHARAT STAGE VI,Assam(33),2026,PETROL/METHANOL,0
6,BHARAT (TREM) STAGE III A,Assam(33),2026,PETROL/METHANOL,0
7,CEV STAGE V,Assam(33),2026,PETROL/METHANOL,0
8,EURO 6,Assam(33),2026,PETROL/METHANOL,0
9,NOT AVAILABLE,Assam(33),2026,PETROL/METHANOL,0
10,TREM STAGE IV,Assam(33),2026,PETROL/METHANOL,0
1,BHARAT STAGE III,Assam(33),2026,PLUG-IN HYBRID EV,0
2,BHARAT STAGE III (CEV),Assam(33),2026,PLUG-IN HYBRID EV,0
3,BHARAT STAGE III/IV,Assam(33),2026,PLUG-IN HYBRID EV,0
4,BHARAT STAGE IV,Assam(33),2026,PLUG-IN HYBRID EV,0
5,BHARAT STAGE VI,Assam(33),2026,PLUG-IN HYBRID EV,0
6,BHARAT (TREM) STAGE III A,Assam(33),2026,PLUG-IN HYBRID EV,0
7,CEV STAGE V,Assam(33),2026,PLUG-IN HYBRID EV,0
8,EURO 6,Assam(33),2026,PLUG-IN HYBRID EV,0
9,NOT AVAILABLE,Assam(33),2026,PLUG-IN HYBRID EV,0
10,TREM STAGE IV,Assam(33),2026,PLUG-IN HYBRID EV,0
1,BHARAT STAGE III,Assam(33),2026,PURE EV,0
2,BHARAT STAGE III (CEV),Assam(33),2026,PURE EV,0
3,BHARAT STAGE III/IV,Assam(33),2026,PURE EV,0
4,BHARAT STAGE IV,Assam(33),2026,PURE EV,0
5,BHARAT STAGE VI,Assam(33),2026,PURE EV,0
6,BHARAT (TREM) STAGE III A,Assam(33),2026,PURE EV,0
7,CEV STAGE V,Assam(33),2026,PURE EV,0
8,EURO 6,Assam(33),2026,PURE EV,0
9,NOT AVAILABLE,Assam(33),2026,PURE EV,"7,615"
10,TREM STAGE IV,Assam(33),2026,PURE EV,0
1,BHARAT STAGE III,Assam(33),2026,SOLAR,0
2,BHARAT STAGE III (CEV),Assam(33),2026,SOLAR,0
3,BHARAT STAGE III/IV,Assam(33),2026,SOLAR,0
4,BHARAT STAGE IV,Assam(33),2026,SOLAR,0
5,BHARAT STAGE VI,Assam(33),2026,SOLAR,0
6,BHARAT (TREM) STAGE III A,Assam(33),2026,SOLAR,0
7,CEV STAGE V,Assam(33),2026,SOLAR,0
8,EURO 6,Assam(33),2026,SOLAR,0
9,NOT AVAILABLE,Assam(33),2026,SOLAR,0
10,TREM STAGE IV,Assam(33),2026,SOLAR,0
1,BHARAT STAGE III,Assam(33),2026,STRONG HYBRID EV,0
2,BHARAT STAGE III (CEV),Assam(33),2026,STRONG HYBRID EV,0
3,BHARAT STAGE III/IV,Assam(33),2026,STRONG HYBRID EV,0
4,BHARAT STAGE IV,Assam(33),2026,STRONG HYBRID EV,0
5,BHARAT STAGE VI,Assam(33),2026,STRONG HYBRID EV,76
6,BHARAT (TREM) STAGE III A,Assam(33),2026,STRONG HYBRID EV,0
7,CEV STAGE V,Assam(33),2026,STRONG HYBRID EV,0
8,EURO 6,Assam(33),2026,STRONG HYBRID EV,0
9,NOT AVAILABLE,Assam(33),2026,STRONG HYBRID EV,0
10,TREM STAGE IV,Assam(33),2026,STRONG HYBRID EV,0
1,BHARAT STAGE VI,Bihar(48),2026,BIO-CNG/BIO-GAS,0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,BIO-CNG/BIO-GAS,0
3,CEV STAGE V,Bihar(48),2026,BIO-CNG/BIO-GAS,0
4,NOT AVAILABLE,Bihar(48),2026,BIO-CNG/BIO-GAS,0
5,TREM STAGE IV,Bihar(48),2026,BIO-CNG/BIO-GAS,0
1,BHARAT STAGE VI,Bihar(48),2026,BIO-DIESEL(B100),0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,BIO-DIESEL(B100),0
3,CEV STAGE V,Bihar(48),2026,BIO-DIESEL(B100),0
4,NOT AVAILABLE,Bihar(48),2026,BIO-DIESEL(B100),0
5,TREM STAGE IV,Bihar(48),2026,BIO-DIESEL(B100),0
1,BHARAT STAGE VI,Bihar(48),2026,BIO-METHANE,0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,BIO-METHANE,0
3,CEV STAGE V,Bihar(48),2026,BIO-METHANE,0
4,NOT AVAILABLE,Bihar(48),2026,BIO-METHANE,0
5,TREM STAGE IV,Bihar(48),2026,BIO-METHANE,0
1,BHARAT STAGE VI,Bihar(48),2026,CNG ONLY,"3,684"
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,CNG ONLY,0
3,CEV STAGE V,Bihar(48),2026,CNG ONLY,0
4,NOT AVAILABLE,Bihar(48),2026,CNG ONLY,0
5,TREM STAGE IV,Bihar(48),2026,CNG ONLY,0
1,BHARAT STAGE VI,Bihar(48),2026,DIESEL,"9,758"
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,DIESEL,"5,795"
3,CEV STAGE V,Bihar(48),2026,DIESEL,260
4,NOT AVAILABLE,Bihar(48),2026,DIESEL,0
5,TREM STAGE IV,Bihar(48),2026,DIESEL,179
1,BHARAT STAGE VI,Bihar(48),2026,DIESEL/HYBRID,19
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,DIESEL/HYBRID,0
3,CEV STAGE V,Bihar(48),2026,DIESEL/HYBRID,0
4,NOT AVAILABLE,Bihar(48),2026,DIESEL/HYBRID,0
5,TREM STAGE IV,Bihar(48),2026,DIESEL/HYBRID,0
1,BHARAT STAGE VI,Bihar(48),2026,DI-METHYL ETHER,0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,DI-METHYL ETHER,0
3,CEV STAGE V,Bihar(48),2026,DI-METHYL ETHER,0
4,NOT AVAILABLE,Bihar(48),2026,DI-METHYL ETHER,0
5,TREM STAGE IV,Bihar(48),2026,DI-METHYL ETHER,0
1,BHARAT STAGE VI,Bihar(48),2026,DUAL DIESEL/BIO CNG,0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,DUAL DIESEL/BIO CNG,0
3,CEV STAGE V,Bihar(48),2026,DUAL DIESEL/BIO CNG,0
4,NOT AVAILABLE,Bihar(48),2026,DUAL DIESEL/BIO CNG,0
5,TREM STAGE IV,Bihar(48),2026,DUAL DIESEL/BIO CNG,0
1,BHARAT STAGE VI,Bihar(48),2026,DUAL DIESEL/CNG,0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,DUAL DIESEL/CNG,0
3,CEV STAGE V,Bihar(48),2026,DUAL DIESEL/CNG,0
4,NOT AVAILABLE,Bihar(48),2026,DUAL DIESEL/CNG,0
5,TREM STAGE IV,Bihar(48),2026,DUAL DIESEL/CNG,0
1,BHARAT STAGE VI,Bihar(48),2026,DUAL DIESEL/LNG,0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,DUAL DIESEL/LNG,0
3,CEV STAGE V,Bihar(48),2026,DUAL DIESEL/LNG,0
4,NOT AVAILABLE,Bihar(48),2026,DUAL DIESEL/LNG,0
5,TREM STAGE IV,Bihar(48),2026,DUAL DIESEL/LNG,0
1,BHARAT STAGE VI,Bihar(48),2026,ELECTRIC(BOV),0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,ELECTRIC(BOV),0
3,CEV STAGE V,Bihar(48),2026,ELECTRIC(BOV),0
4,NOT AVAILABLE,Bihar(48),2026,ELECTRIC(BOV),"7,641"
5,TREM STAGE IV,Bihar(48),2026,ELECTRIC(BOV),0
1,BHARAT STAGE VI,Bihar(48),2026,ETHANOL,2
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,ETHANOL,0
3,CEV STAGE V,Bihar(48),2026,ETHANOL,0
4,NOT AVAILABLE,Bihar(48),2026,ETHANOL,0
5,TREM STAGE IV,Bihar(48),2026,ETHANOL,0
1,BHARAT STAGE VI,Bihar(48),2026,FLEX-FUEL(BIO-DIESEL),0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,FLEX-FUEL(BIO-DIESEL),0
3,CEV STAGE V,Bihar(48),2026,FLEX-FUEL(BIO-DIESEL),0
4,NOT AVAILABLE,Bihar(48),2026,FLEX-FUEL(BIO-DIESEL),0
5,TREM STAGE IV,Bihar(48),2026,FLEX-FUEL(BIO-DIESEL),0
1,BHARAT STAGE VI,Bihar(48),2026,FLEX-FUEL(ETHANOL),0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,FLEX-FUEL(ETHANOL),0
3,CEV STAGE V,Bihar(48),2026,FLEX-FUEL(ETHANOL),0
4,NOT AVAILABLE,Bihar(48),2026,FLEX-FUEL(ETHANOL),0
5,TREM STAGE IV,Bihar(48),2026,FLEX-FUEL(ETHANOL),0
1,BHARAT STAGE VI,Bihar(48),2026,FUEL CELL HYDROGEN,0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,FUEL CELL HYDROGEN,0
3,CEV STAGE V,Bihar(48),2026,FUEL CELL HYDROGEN,0
4,NOT AVAILABLE,Bihar(48),2026,FUEL CELL HYDROGEN,0
5,TREM STAGE IV,Bihar(48),2026,FUEL CELL HYDROGEN,0
1,BHARAT STAGE VI,Bihar(48),2026,HCNG,0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,HCNG,0
3,CEV STAGE V,Bihar(48),2026,HCNG,0
4,NOT AVAILABLE,Bihar(48),2026,HCNG,0
5,TREM STAGE IV,Bihar(48),2026,HCNG,0
1,BHARAT STAGE VI,Bihar(48),2026,HYDROGEN(ICE),0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,HYDROGEN(ICE),0
3,CEV STAGE V,Bihar(48),2026,HYDROGEN(ICE),0
4,NOT AVAILABLE,Bihar(48),2026,HYDROGEN(ICE),0
5,TREM STAGE IV,Bihar(48),2026,HYDROGEN(ICE),0
1,BHARAT STAGE VI,Bihar(48),2026,LNG,0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,LNG,0
3,CEV STAGE V,Bihar(48),2026,LNG,0
4,NOT AVAILABLE,Bihar(48),2026,LNG,0
5,TREM STAGE IV,Bihar(48),2026,LNG,0
1,BHARAT STAGE VI,Bihar(48),2026,LPG ONLY,511
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,LPG ONLY,0
3,CEV STAGE V,Bihar(48),2026,LPG ONLY,0
4,NOT AVAILABLE,Bihar(48),2026,LPG ONLY,0
5,TREM STAGE IV,Bihar(48),2026,LPG ONLY,0
1,BHARAT STAGE VI,Bihar(48),2026,METHANOL,0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,METHANOL,0
3,CEV STAGE V,Bihar(48),2026,METHANOL,0
4,NOT AVAILABLE,Bihar(48),2026,METHANOL,0
5,TREM STAGE IV,Bihar(48),2026,METHANOL,0
1,BHARAT STAGE VI,Bihar(48),2026,NOT APPLICABLE,0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,NOT APPLICABLE,0
3,CEV STAGE V,Bihar(48),2026,NOT APPLICABLE,0
4,NOT AVAILABLE,Bihar(48),2026,NOT APPLICABLE,"1,348"
5,TREM STAGE IV,Bihar(48),2026,NOT APPLICABLE,0
1,BHARAT STAGE VI,Bihar(48),2026,PETROL,"60,751"
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,PETROL,0
3,CEV STAGE V,Bihar(48),2026,PETROL,0
4,NOT AVAILABLE,Bihar(48),2026,PETROL,0
5,TREM STAGE IV,Bihar(48),2026,PETROL,0
1,BHARAT STAGE VI,Bihar(48),2026,PETROL/CNG,"1,146"
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,PETROL/CNG,0
3,CEV STAGE V,Bihar(48),2026,PETROL/CNG,0
4,NOT AVAILABLE,Bihar(48),2026,PETROL/CNG,0
5,TREM STAGE IV,Bihar(48),2026,PETROL/CNG,0
1,BHARAT STAGE VI,Bihar(48),2026,PETROL(E20)/CNG,"3,810"
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,PETROL(E20)/CNG,0
3,CEV STAGE V,Bihar(48),2026,PETROL(E20)/CNG,0
4,NOT AVAILABLE,Bihar(48),2026,PETROL(E20)/CNG,0
5,TREM STAGE IV,Bihar(48),2026,PETROL(E20)/CNG,0
1,BHARAT STAGE VI,Bihar(48),2026,PETROL(E20)/HYBRID,"1,028"
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,PETROL(E20)/HYBRID,0
3,CEV STAGE V,Bihar(48),2026,PETROL(E20)/HYBRID,0
4,NOT AVAILABLE,Bihar(48),2026,PETROL(E20)/HYBRID,0
5,TREM STAGE IV,Bihar(48),2026,PETROL(E20)/HYBRID,0
1,BHARAT STAGE VI,Bihar(48),2026,PETROL(E20)/HYBRID/CNG,0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,PETROL(E20)/HYBRID/CNG,0
3,CEV STAGE V,Bihar(48),2026,PETROL(E20)/HYBRID/CNG,0
4,NOT AVAILABLE,Bihar(48),2026,PETROL(E20)/HYBRID/CNG,0
5,TREM STAGE IV,Bihar(48),2026,PETROL(E20)/HYBRID/CNG,0
1,BHARAT STAGE VI,Bihar(48),2026,PETROL(E20)/LPG,0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,PETROL(E20)/LPG,0
3,CEV STAGE V,Bihar(48),2026,PETROL(E20)/LPG,0
4,NOT AVAILABLE,Bihar(48),2026,PETROL(E20)/LPG,0
5,TREM STAGE IV,Bihar(48),2026,PETROL(E20)/LPG,0
1,BHARAT STAGE VI,Bihar(48),2026,PETROL/ETHANOL,"1,08,955"
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,PETROL/ETHANOL,0
3,CEV STAGE V,Bihar(48),2026,PETROL/ETHANOL,0
4,NOT AVAILABLE,Bihar(48),2026,PETROL/ETHANOL,0
5,TREM STAGE IV,Bihar(48),2026,PETROL/ETHANOL,0
1,BHARAT STAGE VI,Bihar(48),2026,PETROL/HYBRID,193
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,PETROL/HYBRID,0
3,CEV STAGE V,Bihar(48),2026,PETROL/HYBRID,0
4,NOT AVAILABLE,Bihar(48),2026,PETROL/HYBRID,0
5,TREM STAGE IV,Bihar(48),2026,PETROL/HYBRID,0
1,BHARAT STAGE VI,Bihar(48),2026,PETROL/HYBRID/CNG,0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,PETROL/HYBRID/CNG,0
3,CEV STAGE V,Bihar(48),2026,PETROL/HYBRID/CNG,0
4,NOT AVAILABLE,Bihar(48),2026,PETROL/HYBRID/CNG,0
5,TREM STAGE IV,Bihar(48),2026,PETROL/HYBRID/CNG,0
1,BHARAT STAGE VI,Bihar(48),2026,PETROL/LPG,0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,PETROL/LPG,0
3,CEV STAGE V,Bihar(48),2026,PETROL/LPG,0
4,NOT AVAILABLE,Bihar(48),2026,PETROL/LPG,0
5,TREM STAGE IV,Bihar(48),2026,PETROL/LPG,0
1,BHARAT STAGE VI,Bihar(48),2026,PETROL/METHANOL,0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,PETROL/METHANOL,0
3,CEV STAGE V,Bihar(48),2026,PETROL/METHANOL,0
4,NOT AVAILABLE,Bihar(48),2026,PETROL/METHANOL,0
5,TREM STAGE IV,Bihar(48),2026,PETROL/METHANOL,0
1,BHARAT STAGE VI,Bihar(48),2026,PLUG-IN HYBRID EV,0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,PLUG-IN HYBRID EV,0
3,CEV STAGE V,Bihar(48),2026,PLUG-IN HYBRID EV,0
4,NOT AVAILABLE,Bihar(48),2026,PLUG-IN HYBRID EV,0
5,TREM STAGE IV,Bihar(48),2026,PLUG-IN HYBRID EV,0
1,BHARAT STAGE VI,Bihar(48),2026,PURE EV,0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,PURE EV,0
3,CEV STAGE V,Bihar(48),2026,PURE EV,0
4,NOT AVAILABLE,Bihar(48),2026,PURE EV,"10,987"
5,TREM STAGE IV,Bihar(48),2026,PURE EV,0
1,BHARAT STAGE VI,Bihar(48),2026,SOLAR,0
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,SOLAR,0
3,CEV STAGE V,Bihar(48),2026,SOLAR,0
4,NOT AVAILABLE,Bihar(48),2026,SOLAR,0
5,TREM STAGE IV,Bihar(48),2026,SOLAR,0
1,BHARAT STAGE VI,Bihar(48),2026,STRONG HYBRID EV,96
2,BHARAT (TREM) STAGE III A,Bihar(48),2026,STRONG HYBRID EV,0
3,CEV STAGE V,Bihar(48),2026,STRONG HYBRID EV,0
4,NOT AVAILABLE,Bihar(48),2026,STRONG HYBRID EV,0
5,TREM STAGE IV,Bihar(48),2026,STRONG HYBRID EV,0
1,BHARAT STAGE VI,Chhattisgarh(31),2026,BIO-CNG/BIO-GAS,0
2,BHARAT (TREM) STAGE III A,Chhattisgarh(31),2026,BIO-CNG/BIO-GAS,0
3,CEV STAGE V,Chhattisgarh(31),2026,BIO-CNG/BIO-GAS,0
4,NOT AVAILABLE,Chhattisgarh(31),2026,BIO-CNG/BIO-GAS,0
5,TREM STAGE IV,Chhattisgarh(31),2026,BIO-CNG/BIO-GAS,0
1,BHARAT STAGE VI,Chhattisgarh(31),2026,BIO-DIESEL(B100),0
2,BHARAT (TREM) STAGE III A,Chhattisgarh(31),2026,BIO-DIESEL(B100),0
3,CEV STAGE V,Chhattisgarh(31),2026,BIO-DIESEL(B100),0
4,NOT AVAILABLE,Chhattisgarh(31),2026,BIO-DIESEL(B100),0
5,TREM STAGE IV,Chhattisgarh(31),2026,BIO-DIESEL(B100),0
1,BHARAT STAGE VI,Chhattisgarh(31),2026,BIO-METHANE,0
2,BHARAT (TREM) STAGE III A,Chhattisgarh(31),2026,BIO-METHANE,0
3,CEV STAGE V,Chhattisgarh(31),2026,BIO-METHANE,0
4,NOT AVAILABLE,Chhattisgarh(31),2026,BIO-METHANE,0
5,TREM STAGE IV,Chhattisgarh(31),2026,BIO-METHANE,0
1,BHARAT STAGE VI,Chhattisgarh(31),2026,CNG ONLY,81
2,BHARAT (TREM) STAGE III A,Chhattisgarh(31),2026,CNG ONLY,0
3,CEV STAGE V,Chhattisgarh(31),2026,CNG ONLY,0
4,NOT AVAILABLE,Chhattisgarh(31),2026,CNG ONLY,0
5,TREM STAGE IV,Chhattisgarh(31),2026,CNG ONLY,0
1,BHARAT STAGE VI,Chhattisgarh(31),2026,DIESEL,"9,886"
2,BHARAT (TREM) STAGE III A,Chhattisgarh(31),2026,DIESEL,"7,166"
3,CEV STAGE V,Chhattisgarh(31),2026,DIESEL,657
4,NOT AVAILABLE,Chhattisgarh(31),2026,DIESEL,0
